Results Table 1


Results Table 2


1,Time,Displacement,Force,Compressive displacement,Compressive strain (Displacement),Compressive stress,PIP count
,(s),(mm),(kN),(mm),(%),(MPa),
"","39.9020","33.2537","1.0029","33.2537","83.1341","100.2870","0.0000"
"","39.9220","33.2703","1.0049","33.2703","83.1757","100.4904","0.0000"
"","39.9420","33.2868","1.0067","33.2868","83.2171","100.6672","0.0000"
"","39.9620","33.3034","1.0083","33.3034","83.2584","100.8342","0.0000"
"","39.9820","33.3199","1.0098","33.3199","83.2997","100.9801","0.0000"
"","40.0020","33.3365","1.0114","33.3365","83.3413","101.1384","0.0000"
"","40.0220","33.3534","1.0135","33.3534","83.3835","101.3532","0.0000"
"","40.0420","33.3701","1.0161","33.3701","83.4251","101.6143","0.0000"
"","40.0620","33.3867","1.0187","33.3867","83.4668","101.8711","0.0000"
"","40.0820","33.4032","1.0212","33.4032","83.5081","102.1202","0.0000"
"","40.1020","33.4199","1.0239","33.4199","83.5497","102.3879","0.0000"
"","40.1220","33.4365","1.0266","33.4365","83.5913","102.6557","0.0000"
"","40.1420","33.4533","1.0290","33.4533","83.6332","102.8974","0.0000"
"","40.1620","33.4702","1.0316","33.4702","83.6754","103.1589","0.0000"
"","40.1820","33.4869","1.0340","33.4869","83.7173","103.3965","0.0000"
"","40.2020","33.5036","1.0359","33.5036","83.7589","103.5891","0.0000"
"","40.2220","33.5202","1.0378","33.5202","83.8006","103.7838","0.0000"
"","40.2420","33.5367","1.0401","33.5367","83.8419","104.0066","0.0000"
"","40.2620","33.5533","1.0424","33.5533","83.8832","104.2411","0.0000"
"","40.2820","33.5699","1.0447","33.5699","83.9248","104.4688","0.0000"
"","40.3020","33.5867","1.0471","33.5867","83.9667","104.7129","0.0000"
"","40.3220","33.6036","1.0498","33.6036","84.0089","104.9784","0.0000"
"","40.3420","33.6201","1.0525","33.6201","84.0502","105.2478","0.0000"
"","40.3620","33.6367","1.0549","33.6367","84.0919","105.4922","0.0000"
"","40.3820","33.6533","1.0572","33.6533","84.1332","105.7160","0.0000"
"","40.4020","33.6698","1.0595","33.6698","84.1745","105.9501","0.0000"
"","40.4220","33.6864","1.0619","33.6864","84.2161","106.1901","0.0000"
"","40.4420","33.7032","1.0643","33.7032","84.2580","106.4261","0.0000"
"","40.4620","33.7201","1.0668","33.7201","84.3002","106.6822","0.0000"
"","40.4820","33.7370","1.0696","33.7370","84.3424","106.9627","0.0000"
"","40.5020","33.7536","1.0725","33.7536","84.3840","107.2467","0.0000"
"","40.5220","33.7700","1.0749","33.7700","84.4251","107.4859","0.0000"
"","40.5420","33.7866","1.0771","33.7866","84.4664","107.7078","0.0000"
"","40.5620","33.8032","1.0798","33.8032","84.5080","107.9837","0.0000"
"","40.5820","33.8198","1.0831","33.8198","84.5496","108.3063","0.0000"
"","40.6020","33.8366","1.0864","33.8366","84.5915","108.6450","0.0000"
"","40.6220","33.8534","1.0899","33.8534","84.6334","108.9886","0.0000"
"","40.6420","33.8700","1.0933","33.8700","84.6751","109.3287","0.0000"
"","40.6620","33.8863","1.0964","33.8863","84.7158","109.6449","0.0000"
"","40.6820","33.9030","1.0993","33.9030","84.7574","109.9270","0.0000"
"","40.7020","33.9197","1.1023","33.9197","84.7993","110.2292","0.0000"
"","40.7220","33.9366","1.1058","33.9366","84.8415","110.5751","0.0000"
"","40.7420","33.9535","1.1093","33.9535","84.8837","110.9311","0.0000"
"","40.7620","33.9701","1.1128","33.9701","84.9253","111.2823","0.0000"
"","40.7820","33.9869","1.1162","33.9869","84.9672","111.6216","0.0000"
"","40.8020","34.0033","1.1195","34.0033","85.0083","111.9470","0.0000"
"","40.8220","34.0198","1.1223","34.0198","85.0496","112.2311","0.0000"
"","40.8420","34.0366","1.1253","34.0366","85.0915","112.5347","0.0000"
"","40.8620","34.0534","1.1290","34.0534","85.1334","112.8999","0.0000"
"","40.8820","34.0701","1.1330","34.0701","85.1753","113.3012","0.0000"
"","40.9020","34.0869","1.1369","34.0869","85.2172","113.6945","0.0000"
"","40.9220","34.1035","1.1406","34.1035","85.2588","114.0626","0.0000"
"","40.9420","34.1198","1.1438","34.1198","85.2996","114.3813","0.0000"
"","40.9620","34.1364","1.1465","34.1364","85.3409","114.6480","0.0000"
"","40.9820","34.1530","1.1491","34.1530","85.3825","114.9115","0.0000"
"","41.0020","34.1700","1.1475","34.1700","85.4250","114.7505","0.0000"
"","41.0100","34.1770","1.1319","34.1770","85.4424","113.1944","0.0000"
"","41.0160","34.1822","1.1159","34.1822","85.4554","111.5938","0.0000"
"","41.0220","34.1872","1.0993","34.1872","85.4681","109.9342","0.0000"
"","41.0280","34.1923","1.0840","34.1923","85.4808","108.4013","0.0000"
"","41.0340","34.1974","1.0710","34.1974","85.4935","107.1004","0.0000"
"","41.0420","34.2040","1.0579","34.2040","85.5100","105.7925","0.0000"
"","41.0580","34.2173","1.0450","34.2173","85.5434","104.4988","0.0000"
"","41.0780","34.2336","1.0441","34.2336","85.5841","104.4096","0.0000"
"","41.0980","34.2499","1.0486","34.2499","85.6248","104.8624","0.0000"
"","41.1180","34.2665","1.0534","34.2665","85.6661","105.3368","0.0000"
"","41.1380","34.2833","1.0582","34.2833","85.7083","105.8158","0.0000"
"","41.1580","34.3001","1.0635","34.3001","85.7502","106.3465","0.0000"
"","41.1780","34.3166","1.0689","34.3166","85.7916","106.8864","0.0000"
"","41.1980","34.3334","1.0739","34.3334","85.8335","107.3876","0.0000"
"","41.2180","34.3499","1.0789","34.3499","85.8748","107.8893","0.0000"
"","41.2380","34.3663","1.0839","34.3663","85.9158","108.3854","0.0000"
"","41.2580","34.3830","1.0890","34.3830","85.9574","108.9001","0.0000"
"","41.2780","34.3999","1.0945","34.3999","85.9996","109.4536","0.0000"
"","41.2980","34.4167","1.1004","34.4167","86.0418","110.0421","0.0000"
"","41.3180","34.4335","1.1064","34.4335","86.0837","110.6382","0.0000"
"","41.3380","34.4503","1.1121","34.4503","86.1257","111.2094","0.0000"
"","41.3580","34.4668","1.1175","34.4668","86.1670","111.7537","0.0000"
"","41.3780","34.4833","1.1227","34.4833","86.2083","112.2679","0.0000"
"","41.3980","34.4997","1.1278","34.4997","86.2493","112.7797","0.0000"
"","41.4180","34.5164","1.1329","34.5164","86.2909","113.2916","0.0000"
"","41.4380","34.5333","1.1383","34.5333","86.3331","113.8324","0.0000"
"","41.4580","34.5500","1.1442","34.5500","86.3751","114.4169","0.0000"
"","41.4780","34.5668","1.1502","34.5668","86.4170","115.0228","0.0000"
"","41.4980","34.5833","1.1564","34.5833","86.4583","115.6406","0.0000"
"","41.5180","34.6000","1.1623","34.6000","86.4999","116.2294","0.0000"
"","41.5380","34.6166","1.1682","34.6166","86.5415","116.8184","0.0000"
"","41.5580","34.6332","1.1741","34.6332","86.5831","117.4088","0.0000"
"","41.5780","34.6500","1.1802","34.6500","86.6250","118.0184","0.0000"
"","41.5980","34.6669","1.1865","34.6669","86.6672","118.6539","0.0000"
"","41.6180","34.6835","1.1929","34.6835","86.7088","119.2938","0.0000"
"","41.6380","34.7000","1.1991","34.7000","86.7499","119.9052","0.0000"
"","41.6580","34.7164","1.2047","34.7164","86.7909","120.4671","0.0000"
"","41.6780","34.7330","1.2102","34.7330","86.8325","121.0225","0.0000"
"","41.6980","34.7498","1.2162","34.7498","86.8744","121.6157","0.0000"
"","41.7180","34.7667","1.2224","34.7667","86.9166","122.2373","0.0000"
"","41.7380","34.7835","1.2288","34.7835","86.9588","122.8813","0.0000"
"","41.7580","34.8004","1.2353","34.8004","87.0010","123.5286","0.0000"
"","41.7780","34.8168","1.2415","34.8168","87.0421","124.1498","0.0000"
"","41.7980","34.8330","1.2470","34.8330","87.0825","124.6977","0.0000"
"","41.8180","34.8496","1.2521","34.8496","87.1241","125.2130","0.0000"
"","41.8380","34.8665","1.2579","34.8665","87.1663","125.7850","0.0000"
"","41.8580","34.8834","1.2644","34.8834","87.2085","126.4361","0.0000"
"","41.8780","34.9001","1.2710","34.9001","87.2501","127.1033","0.0000"
"","41.8980","34.9168","1.2774","34.9168","87.2920","127.7426","0.0000"
"","41.9180","34.9335","1.2838","34.9335","87.3337","128.3820","0.0000"
"","41.9380","34.9499","1.2900","34.9499","87.3747","128.9983","0.0000"
"","41.9580","34.9663","1.2959","34.9663","87.4157","129.5949","0.0000"
"","41.9780","34.9831","1.3021","34.9831","87.4576","130.2113","0.0000"
"","41.9980","34.9999","1.3089","34.9999","87.4998","130.8910","0.0000"
"","42.0000","35.0016","1.3096","35.0016","87.5040","130.9610","0.0000"

