Results Table 1


Results Table 2


1,Time,Displacement,Force,Compressive displacement,Compressive strain (Displacement),Compressive stress,PIP count
,(s),(mm),(kN),(mm),(%),(MPa),
"","26.6000","22.1686","0.8786","22.1686","55.4215","87.8603","0.0000"
"","26.6200","22.1852","0.8808","22.1852","55.4631","88.0847","0.0000"
"","26.6400","22.2018","0.8829","22.2018","55.5044","88.2900","0.0000"
"","26.6600","22.2184","0.8848","22.2184","55.5460","88.4830","0.0000"
"","26.6800","22.2352","0.8869","22.2352","55.5879","88.6906","0.0000"
"","26.7000","22.2518","0.8890","22.2518","55.6296","88.9020","0.0000"
"","26.7200","22.2683","0.8910","22.2683","55.6709","89.1011","0.0000"
"","26.7400","22.2852","0.8930","22.2852","55.7131","89.3013","0.0000"
"","26.7600","22.3020","0.8952","22.3020","55.7550","89.5189","0.0000"
"","26.7800","22.3184","0.8973","22.3184","55.7960","89.7311","0.0000"
"","26.8000","22.3349","0.8992","22.3349","55.8373","89.9218","0.0000"
"","26.8200","22.3517","0.9011","22.3517","55.8792","90.1133","0.0000"
"","26.8400","22.3687","0.9033","22.3687","55.9217","90.3264","0.0000"
"","26.8600","22.3853","0.9055","22.3853","55.9633","90.5503","0.0000"
"","26.8800","22.4019","0.9076","22.4019","56.0047","90.7565","0.0000"
"","26.9000","22.4185","0.9095","22.4185","56.0463","90.9477","0.0000"
"","26.9200","22.4349","0.9113","22.4349","56.0873","91.1292","0.0000"
"","26.9400","22.4516","0.9130","22.4516","56.1289","91.2978","0.0000"
"","26.9600","22.4683","0.9148","22.4683","56.1708","91.4820","0.0000"
"","26.9800","22.4851","0.9169","22.4851","56.2127","91.6877","0.0000"
"","27.0000","22.5019","0.9189","22.5019","56.2547","91.8915","0.0000"
"","27.0200","22.5185","0.9208","22.5185","56.2963","92.0836","0.0000"
"","27.0400","22.5352","0.9227","22.5352","56.3379","92.2699","0.0000"
"","27.0600","22.5517","0.9245","22.5517","56.3792","92.4527","0.0000"
"","27.0800","22.5682","0.9262","22.5682","56.4205","92.6185","0.0000"
"","27.1000","22.5849","0.9279","22.5849","56.4621","92.7881","0.0000"
"","27.1200","22.6017","0.9297","22.6017","56.5043","92.9730","0.0000"
"","27.1400","22.6186","0.9317","22.6186","56.5465","93.1728","0.0000"
"","27.1600","22.6353","0.9337","22.6353","56.5882","93.3669","0.0000"
"","27.1800","22.6518","0.9355","22.6518","56.6295","93.5535","0.0000"
"","27.2000","22.6684","0.9373","22.6684","56.6711","93.7289","0.0000"
"","27.2200","22.6850","0.9390","22.6850","56.7124","93.8983","0.0000"
"","27.2400","22.7016","0.9406","22.7016","56.7540","94.0608","0.0000"
"","27.2600","22.7185","0.9422","22.7185","56.7962","94.2240","0.0000"
"","27.2800","22.7351","0.9441","22.7351","56.8379","94.4135","0.0000"
"","27.3000","22.7519","0.9461","22.7519","56.8798","94.6087","0.0000"
"","27.3200","22.7685","0.9479","22.7686","56.9214","94.7876","0.0000"
"","27.3400","22.7851","0.9496","22.7851","56.9627","94.9600","0.0000"
"","27.3600","22.8016","0.9512","22.8016","57.0040","95.1160","0.0000"
"","27.3800","22.8183","0.9528","22.8183","57.0456","95.2793","0.0000"
"","27.4000","22.8351","0.9545","22.8351","57.0878","95.4479","0.0000"
"","27.4200","22.8520","0.9563","22.8520","57.1300","95.6265","0.0000"
"","27.4400","22.8687","0.9581","22.8687","57.1716","95.8143","0.0000"
"","27.4600","22.8854","0.9598","22.8854","57.2136","95.9781","0.0000"
"","27.4800","22.9018","0.9612","22.9018","57.2546","96.1223","0.0000"
"","27.5000","22.9184","0.9626","22.9184","57.2959","96.2628","0.0000"
"","27.5200","22.9350","0.9640","22.9350","57.3375","96.4036","0.0000"
"","27.5400","22.9517","0.9653","22.9517","57.3791","96.5255","0.0000"
"","27.5600","22.9684","0.9666","22.9684","57.4210","96.6642","0.0000"
"","27.5800","22.9853","0.9681","22.9853","57.4632","96.8137","0.0000"
"","27.6000","23.0019","0.9696","23.0019","57.5049","96.9591","0.0000"
"","27.6200","23.0184","0.9709","23.0184","57.5459","97.0922","0.0000"
"","27.6400","23.0350","0.9720","23.0350","57.5875","97.2021","0.0000"
"","27.6600","23.0515","0.9731","23.0515","57.6288","97.3119","0.0000"
"","27.6800","23.0682","0.9742","23.0682","57.6704","97.4208","0.0000"
"","27.7000","23.0851","0.9753","23.0851","57.7126","97.5343","0.0000"
"","27.7200","23.1021","0.9767","23.1021","57.7551","97.6688","0.0000"
"","27.7400","23.1187","0.9780","23.1187","57.7968","97.8000","0.0000"
"","27.7600","23.1353","0.9792","23.1353","57.8384","97.9209","0.0000"
"","27.7800","23.1519","0.9801","23.1519","57.8797","98.0107","0.0000"
"","27.8000","23.1685","0.9809","23.1685","57.9213","98.0891","0.0000"
"","27.8200","23.1850","0.9818","23.1850","57.9626","98.1777","0.0000"
"","27.8400","23.2018","0.9827","23.2018","58.0045","98.2663","0.0000"
"","27.8600","23.2185","0.9835","23.2185","58.0461","98.3539","0.0000"
"","27.8800","23.2353","0.9845","23.2353","58.0884","98.4466","0.0000"
"","27.9000","23.2519","0.9855","23.2519","58.1297","98.5464","0.0000"
"","27.9200","23.2684","0.9861","23.2684","58.1710","98.6148","0.0000"
"","27.9400","23.2850","0.9867","23.2850","58.2126","98.6657","0.0000"
"","27.9600","23.3017","0.9873","23.3017","58.2542","98.7303","0.0000"
"","27.9800","23.3183","0.9881","23.3183","58.2958","98.8057","0.0000"
"","28.0000","23.3350","0.9886","23.3350","58.3375","98.8625","0.0000"
"","28.0200","23.3519","0.9893","23.3519","58.3797","98.9288","0.0000"
"","28.0400","23.3684","0.9899","23.3684","58.4210","98.9947","0.0000"
"","28.0600","23.3848","0.9904","23.3848","58.4620","99.0361","0.0000"
"","28.0800","23.4016","0.9907","23.4016","58.5039","99.0713","0.0000"
"","28.1000","23.4183","0.9912","23.4183","58.5458","99.1224","0.0000"
"","28.1200","23.4351","0.9918","23.4351","58.5877","99.1842","0.0000"
"","28.1400","23.4517","0.9924","23.4517","58.6293","99.2430","0.0000"
"","28.1600","23.4686","0.9929","23.4686","58.6715","99.2941","0.0000"
"","28.1800","23.4851","0.9935","23.4851","58.7129","99.3514","0.0000"
"","28.2000","23.5014","0.9940","23.5014","58.7536","99.3965","0.0000"
"","28.2200","23.5181","0.9942","23.5181","58.7952","99.4185","0.0000"
"","28.2400","23.5351","0.9946","23.5351","58.8377","99.4568","0.0000"
"","28.2600","23.5518","0.9953","23.5518","58.8796","99.5330","0.0000"
"","28.2800","23.5684","0.9960","23.5684","58.9209","99.5956","0.0000"
"","28.3000","23.5853","0.9964","23.5853","58.9631","99.6368","0.0000"
"","28.3200","23.6020","0.9968","23.6020","59.0051","99.6804","0.0000"
"","28.3400","23.6184","0.9973","23.6184","59.0461","99.7282","0.0000"
"","28.3600","23.6347","0.9975","23.6347","59.0868","99.7546","0.0000"
"","28.3800","23.6512","0.9976","23.6512","59.1281","99.7594","0.0000"
"","28.4000","23.6680","0.9978","23.6680","59.1700","99.7823","0.0000"
"","28.4200","23.6848","0.9983","23.6848","59.2119","99.8343","0.0000"
"","28.4400","23.7017","0.9989","23.7017","59.2541","99.8909","0.0000"
"","28.4600","23.7187","0.9996","23.7187","59.2966","99.9560","0.0000"
"","28.4800","23.7352","1.0002","23.7352","59.3380","100.0182","0.0000"
"","28.5000","23.7518","1.0005","23.7518","59.3796","100.0496","0.0000"
"","28.5200","23.7687","1.0006","23.7687","59.4218","100.0626","0.0000"
"","28.5400","23.7854","1.0009","23.7854","59.4634","100.0899","0.0000"
"","28.5600","23.8020","1.0012","23.8020","59.5050","100.1247","0.0000"
"","28.5800","23.8188","1.0015","23.8188","59.5469","100.1473","0.0000"
"","28.6000","23.8354","1.0016","23.8354","59.5885","100.1644","0.0000"
"","28.6200","23.8521","1.0019","23.8521","59.6302","100.1874","0.0000"
"","28.6400","23.8686","1.0020","23.8686","59.6715","100.1984","0.0000"
"","28.6600","23.8850","1.0020","23.8850","59.7125","100.1986","0.0000"
"","28.6800","23.9018","1.0021","23.9018","59.7544","100.2097","0.0000"
"","28.7000","23.9186","1.0024","23.9186","59.7966","100.2386","0.0000"
"","28.7200","23.9354","1.0028","23.9354","59.8385","100.2786","0.0000"
"","28.7400","23.9519","1.0030","23.9519","59.8798","100.3022","0.0000"
"","28.7600","23.9685","1.0031","23.9685","59.9212","100.3144","0.0000"
"","28.7800","23.9851","1.0033","23.9851","59.9628","100.3271","0.0000"
"","28.8000","24.0016","1.0034","24.0016","60.0041","100.3428","0.0000"
"","28.8200","24.0184","1.0036","24.0184","60.0460","100.3626","0.0000"
"","28.8400","24.0353","1.0040","24.0353","60.0882","100.4027","0.0000"
"","28.8600","24.0522","1.0045","24.0522","60.1304","100.4530","0.0000"
"","28.8800","24.0687","1.0049","24.0687","60.1717","100.4894","0.0000"
"","28.9000","24.0851","1.0050","24.0851","60.2128","100.5011","0.0000"
"","28.9200","24.1019","1.0050","24.1019","60.2547","100.5043","0.0000"
"","28.9400","24.1184","1.0052","24.1184","60.2960","100.5186","0.0000"
"","28.9600","24.1350","1.0053","24.1350","60.3376","100.5297","0.0000"
"","28.9800","24.1519","1.0055","24.1519","60.3798","100.5542","0.0000"
"","29.0000","24.1688","1.0060","24.1688","60.4220","100.6004","0.0000"
"","29.0200","24.1853","1.0066","24.1853","60.4633","100.6582","0.0000"
"","29.0400","24.2016","1.0073","24.2016","60.5041","100.7287","0.0000"
"","29.0600","24.2182","1.0080","24.2182","60.5454","100.8024","0.0000"
"","29.0800","24.2349","1.0090","24.2349","60.5873","100.8979","0.0000"
"","29.1000","24.2516","1.0101","24.2516","60.6289","101.0130","0.0000"
"","29.1200","24.2682","1.0114","24.2682","60.6705","101.1384","0.0000"
"","29.1400","24.2852","1.0126","24.2852","60.7130","101.2639","0.0000"
"","29.1600","24.3020","1.0140","24.3020","60.7549","101.3965","0.0000"
"","29.1800","24.3184","1.0153","24.3184","60.7960","101.5252","0.0000"
"","29.2000","24.3347","1.0162","24.3347","60.8367","101.6216","0.0000"
"","29.2200","24.3514","1.0171","24.3514","60.8786","101.7086","0.0000"
"","29.2400","24.3683","1.0181","24.3683","60.9208","101.8086","0.0000"
"","29.2600","24.3851","1.0193","24.3851","60.9627","101.9346","0.0000"
"","29.2800","24.4018","1.0208","24.4018","61.0046","102.0781","0.0000"
"","29.3000","24.4187","1.0224","24.4187","61.0468","102.2436","0.0000"
"","29.3200","24.4353","1.0242","24.4353","61.0881","102.4209","0.0000"
"","29.3400","24.4517","1.0258","24.4517","61.1292","102.5773","0.0000"
"","29.3600","24.4682","1.0271","24.4682","61.1705","102.7134","0.0000"
"","29.3800","24.4851","1.0287","24.4851","61.2127","102.8718","0.0000"
"","29.4000","24.5018","1.0308","24.5018","61.2546","103.0844","0.0000"
"","29.4200","24.5185","1.0333","24.5185","61.2962","103.3260","0.0000"
"","29.4400","24.5352","1.0358","24.5352","61.3381","103.5776","0.0000"
"","29.4600","24.5518","1.0384","24.5518","61.3794","103.8381","0.0000"
"","29.4800","24.5683","1.0408","24.5683","61.4208","104.0822","0.0000"
"","29.5000","24.5848","1.0432","24.5848","61.4621","104.3186","0.0000"
"","29.5200","24.6017","1.0457","24.6017","61.5043","104.5704","0.0000"
"","29.5400","24.6184","1.0484","24.6184","61.5459","104.8371","0.0000"
"","29.5600","24.6351","1.0510","24.6351","61.5878","105.1002","0.0000"
"","29.5800","24.6518","1.0536","24.6518","61.6294","105.3569","0.0000"
"","29.6000","24.6684","1.0561","24.6684","61.6710","105.6090","0.0000"
"","29.6200","24.6849","1.0585","24.6849","61.7124","105.8479","0.0000"
"","29.6400","24.7015","1.0606","24.7015","61.7537","106.0634","0.0000"
"","29.6600","24.7181","1.0627","24.7181","61.7953","106.2746","0.0000"
"","29.6800","24.7351","1.0650","24.7351","61.8378","106.5040","0.0000"
"","29.7000","24.7519","1.0677","24.7519","61.8797","106.7673","0.0000"
"","29.7200","24.7685","1.0704","24.7685","61.9213","107.0440","0.0000"
"","29.7400","24.7853","1.0732","24.7853","61.9632","107.3225","0.0000"
"","29.7600","24.8018","1.0760","24.8018","62.0046","107.5966","0.0000"
"","29.7800","24.8182","1.0785","24.8182","62.0456","107.8499","0.0000"
"","29.8000","24.8348","1.0808","24.8348","62.0869","108.0817","0.0000"
"","29.8200","24.8519","1.0834","24.8519","62.1297","108.3378","0.0000"
"","29.8400","24.8686","1.0864","24.8686","62.1716","108.6361","0.0000"
"","29.8600","24.8853","1.0892","24.8853","62.2132","108.9160","0.0000"
"","29.8800","24.9017","1.0917","24.9017","62.2542","109.1658","0.0000"
"","29.9000","24.9182","1.0939","24.9182","62.2956","109.3924","0.0000"
"","29.9200","24.9349","1.0961","24.9349","62.3372","109.6109","0.0000"
"","29.9400","24.9514","1.0983","24.9514","62.3785","109.8327","0.0000"
"","29.9600","24.9682","1.1006","24.9682","62.4204","110.0616","0.0000"
"","29.9800","24.9852","1.1031","24.9852","62.4629","110.3132","0.0000"
"","30.0000","25.0019","1.1058","25.0019","62.5048","110.5777","0.0000"
"","30.0200","25.0186","1.1081","25.0186","62.5464","110.8095","0.0000"
"","30.0400","25.0352","1.1102","25.0352","62.5880","111.0169","0.0000"
"","30.0600","25.0519","1.1122","25.0519","62.6297","111.2227","0.0000"
"","30.0800","25.0685","1.1142","25.0685","62.6713","111.4247","0.0000"
"","30.1000","25.0852","1.1162","25.0852","62.7129","111.6184","0.0000"
"","30.1200","25.1019","1.1182","25.1019","62.7548","111.8218","0.0000"
"","30.1400","25.1188","1.1203","25.1188","62.7970","112.0283","0.0000"
"","30.1600","25.1353","1.1223","25.1353","62.8383","112.2319","0.0000"
"","30.1800","25.1516","1.1242","25.1516","62.8790","112.4156","0.0000"
"","30.2000","25.1683","1.1257","25.1683","62.9207","112.5699","0.0000"
"","30.2200","25.1849","1.1273","25.1849","62.9623","112.7344","0.0000"
"","30.2400","25.2018","1.1291","25.2018","63.0045","112.9121","0.0000"
"","30.2600","25.2184","1.1310","25.2184","63.0461","113.1020","0.0000"
"","30.2800","25.2352","1.1329","25.2352","63.0880","113.2890","0.0000"
"","30.3000","25.2517","1.1347","25.2517","63.1293","113.4681","0.0000"
"","30.3200","25.2683","1.1363","25.2683","63.1706","113.6251","0.0000"
"","30.3400","25.2849","1.1376","25.2849","63.2123","113.7623","0.0000"
"","30.3600","25.3017","1.1391","25.3017","63.2542","113.9102","0.0000"
"","30.3800","25.3184","1.1406","25.3184","63.2961","114.0550","0.0000"
"","30.4000","25.3351","1.1420","25.3351","63.3377","114.2026","0.0000"
"","30.4200","25.3518","1.1436","25.3518","63.3796","114.3584","0.0000"
"","30.4400","25.3686","1.1451","25.3686","63.4215","114.5141","0.0000"
"","30.4600","25.3850","1.1465","25.3850","63.4625","114.6531","0.0000"
"","30.4800","25.4017","1.1476","25.4017","63.5041","114.7596","0.0000"
"","30.5000","25.4184","1.1487","25.4184","63.5460","114.8713","0.0000"
"","30.5200","25.4352","1.1501","25.4352","63.5880","115.0108","0.0000"
"","30.5400","25.4518","1.1514","25.4518","63.6296","115.1369","0.0000"
"","30.5600","25.4685","1.1525","25.4685","63.6712","115.2475","0.0000"
"","30.5800","25.4854","1.1536","25.4854","63.7134","115.3614","0.0000"
"","30.6000","25.5018","1.1548","25.5018","63.7544","115.4773","0.0000"
"","30.6200","25.5182","1.1557","25.5182","63.7955","115.5687","0.0000"
"","30.6400","25.5348","1.1564","25.5348","63.8371","115.6450","0.0000"
"","30.6600","25.5518","1.1574","25.5518","63.8796","115.7448","0.0000"
"","30.6800","25.5686","1.1588","25.5686","63.9215","115.8831","0.0000"
"","30.7000","25.5851","1.1601","25.5851","63.9628","116.0123","0.0000"
"","30.7200","25.6020","1.1611","25.6020","64.0050","116.1070","0.0000"
"","30.7400","25.6185","1.1620","25.6185","64.0463","116.1973","0.0000"
"","30.7600","25.6349","1.1628","25.6349","64.0873","116.2766","0.0000"
"","30.7800","25.6516","1.1635","25.6516","64.1290","116.3490","0.0000"
"","30.8000","25.6685","1.1643","25.6685","64.1712","116.4269","0.0000"
"","30.8200","25.6851","1.1653","25.6851","64.2128","116.5275","0.0000"
"","30.8400","25.7019","1.1663","25.7019","64.2547","116.6329","0.0000"
"","30.8600","25.7186","1.1673","25.7186","64.2966","116.7298","0.0000"
"","30.8800","25.7350","1.1682","25.7351","64.3376","116.8235","0.0000"
"","30.9000","25.7516","1.1690","25.7516","64.3789","116.9043","0.0000"
"","30.9200","25.7681","1.1697","25.7681","64.4203","116.9701","0.0000"
"","30.9400","25.7850","1.1704","25.7850","64.4625","117.0428","0.0000"
"","30.9600","25.8019","1.1716","25.8019","64.5047","117.1553","0.0000"
"","30.9800","25.8184","1.1727","25.8184","64.5460","117.2698","0.0000"
"","31.0000","25.8349","1.1736","25.8349","64.5873","117.3616","0.0000"
"","31.0200","25.8517","1.1744","25.8517","64.6292","117.4368","0.0000"
"","31.0400","25.8683","1.1751","25.8683","64.6708","117.5149","0.0000"
"","31.0600","25.8849","1.1760","25.8849","64.7122","117.5981","0.0000"
"","31.0800","25.9016","1.1767","25.9016","64.7541","117.6732","0.0000"
"","31.1000","25.9185","1.1775","25.9185","64.7963","117.7516","0.0000"
"","31.1200","25.9352","1.1784","25.9352","64.8379","117.8423","0.0000"
"","31.1400","25.9518","1.1793","25.9518","64.8795","117.9271","0.0000"
"","31.1600","25.9682","1.1799","25.9682","64.9205","117.9869","0.0000"
"","31.1800","25.9846","1.1801","25.9846","64.9615","118.0134","0.0000"
"","31.2000","26.0011","1.1804","26.0011","65.0029","118.0372","0.0000"
"","31.2200","26.0179","1.1808","26.0179","65.0448","118.0823","0.0000"
"","31.2400","26.0350","1.1816","26.0350","65.0876","118.1609","0.0000"
"","31.2600","26.0521","1.1827","26.0521","65.1304","118.2671","0.0000"
"","31.2800","26.0688","1.1837","26.0688","65.1720","118.3663","0.0000"
"","31.3000","26.0852","1.1842","26.0852","65.2130","118.4155","0.0000"
"","31.3200","26.1018","1.1843","26.1018","65.2546","118.4271","0.0000"
"","31.3400","26.1186","1.1844","26.1186","65.2965","118.4412","0.0000"
"","31.3600","26.1353","1.1847","26.1353","65.3381","118.4718","0.0000"
"","31.3800","26.1520","1.1850","26.1520","65.3800","118.4983","0.0000"
"","31.4000","26.1689","1.1853","26.1689","65.4223","118.5334","0.0000"
"","31.4200","26.1856","1.1857","26.1856","65.4639","118.5713","0.0000"
"","31.4400","26.2020","1.1859","26.2020","65.5049","118.5858","0.0000"
"","31.4600","26.2185","1.1857","26.2185","65.5462","118.5662","0.0000"
"","31.4800","26.2352","1.1855","26.2352","65.5881","118.5491","0.0000"
"","31.5000","26.2520","1.1856","26.2520","65.6300","118.5642","0.0000"
"","31.5200","26.2685","1.1858","26.2685","65.6714","118.5840","0.0000"
"","31.5400","26.2853","1.1859","26.2853","65.7133","118.5895","0.0000"
"","31.5600","26.3021","1.1858","26.3021","65.7552","118.5802","0.0000"
"","31.5800","26.3185","1.1856","26.3185","65.7962","118.5615","0.0000"
"","31.6000","26.3349","1.1853","26.3349","65.8372","118.5326","0.0000"
"","31.6200","26.3517","1.1847","26.3517","65.8791","118.4736","0.0000"
"","31.6400","26.3684","1.1844","26.3684","65.9210","118.4357","0.0000"
"","31.6600","26.3851","1.1841","26.3851","65.9627","118.4135","0.0000"
"","31.6800","26.4017","1.1838","26.4017","66.0043","118.3787","0.0000"
"","31.7000","26.4187","1.1833","26.4187","66.0468","118.3252","0.0000"
"","31.7200","26.4354","1.1827","26.4354","66.0884","118.2699","0.0000"
"","31.7400","26.4516","1.1818","26.4516","66.1291","118.1790","0.0000"
"","31.7600","26.4683","1.1805","26.4683","66.1707","118.0486","0.0000"
"","31.7800","26.4851","1.1792","26.4851","66.2126","117.9185","0.0000"
"","31.8000","26.5019","1.1779","26.5019","66.2548","117.7888","0.0000"
"","31.8200","26.5186","1.1765","26.5186","66.2965","117.6480","0.0000"
"","31.8400","26.5355","1.1746","26.5355","66.3387","117.4596","0.0000"
"","31.8600","26.5522","1.1724","26.5522","66.3806","117.2383","0.0000"
"","31.8800","26.5686","1.1696","26.5686","66.4216","116.9588","0.0000"
"","31.9000","26.5849","1.1660","26.5849","66.4623","116.6037","0.0000"
"","31.9200","26.6017","1.1619","26.6017","66.5042","116.1858","0.0000"
"","31.9400","26.6187","1.1576","26.6187","66.5467","115.7627","0.0000"
"","31.9600","26.6353","1.1533","26.6353","66.5884","115.3319","0.0000"
"","31.9800","26.6520","1.1489","26.6520","66.6300","114.8905","0.0000"
"","32.0000","26.6685","1.1442","26.6685","66.6713","114.4218","0.0000"
"","32.0200","26.6850","1.1395","26.6850","66.7126","113.9478","0.0000"
"","32.0400","26.7016","1.1348","26.7016","66.7539","113.4789","0.0000"
"","32.0600","26.7181","1.1304","26.7181","66.7952","113.0412","0.0000"
"","32.0800","26.7351","1.1265","26.7351","66.8377","112.6460","0.0000"
"","32.1000","26.7517","1.1230","26.7517","66.8794","112.2994","0.0000"
"","32.1200","26.7684","1.1196","26.7684","66.9210","111.9562","0.0000"
"","32.1400","26.7852","1.1163","26.7852","66.9629","111.6304","0.0000"
"","32.1600","26.8018","1.1131","26.8018","67.0045","111.3120","0.0000"
"","32.1800","26.8182","1.1100","26.8182","67.0455","110.9995","0.0000"
"","32.2000","26.8349","1.1069","26.8349","67.0871","110.6929","0.0000"
"","32.2200","26.8519","1.1041","26.8519","67.1296","110.4076","0.0000"
"","32.2400","26.8687","1.1016","26.8687","67.1718","110.1623","0.0000"
"","32.2600","26.8854","1.0992","26.8854","67.2135","109.9245","0.0000"
"","32.2800","26.9018","1.0967","26.9018","67.2545","109.6680","0.0000"
"","32.3000","26.9184","1.0941","26.9184","67.2961","109.4075","0.0000"
"","32.3200","26.9351","1.0915","26.9351","67.3377","109.1508","0.0000"
"","32.3400","26.9516","1.0891","26.9516","67.3790","108.9098","0.0000"
"","32.3600","26.9685","1.0868","26.9685","67.4212","108.6790","0.0000"
"","32.3800","26.9853","1.0847","26.9853","67.4631","108.4659","0.0000"
"","32.4000","27.0019","1.0826","27.0019","67.5048","108.2639","0.0000"
"","32.4200","27.0184","1.0804","27.0184","67.5461","108.0443","0.0000"
"","32.4400","27.0351","1.0781","27.0351","67.5877","107.8148","0.0000"
"","32.4600","27.0517","1.0760","27.0517","67.6293","107.5962","0.0000"
"","32.4800","27.0683","1.0739","27.0683","67.6706","107.3927","0.0000"
"","32.5000","27.0850","1.0718","27.0850","67.7125","107.1796","0.0000"
"","32.5200","27.1019","1.0698","27.1019","67.7547","106.9776","0.0000"
"","32.5400","27.1188","1.0679","27.1188","67.7969","106.7900","0.0000"
"","32.5600","27.1353","1.0660","27.1353","67.8383","106.5980","0.0000"
"","32.5800","27.1518","1.0639","27.1518","67.8796","106.3877","0.0000"
"","32.6000","27.1686","1.0618","27.1686","67.9215","106.1804","0.0000"
"","32.6200","27.1851","1.0598","27.1851","67.9628","105.9788","0.0000"
"","32.6400","27.2020","1.0578","27.2020","68.0050","105.7816","0.0000"
"","32.6600","27.2188","1.0560","27.2188","68.0469","105.5999","0.0000"
"","32.6800","27.2355","1.0544","27.2355","68.0888","105.4357","0.0000"
"","32.7000","27.2521","1.0527","27.2521","68.1302","105.2694","0.0000"
"","32.7200","27.2685","1.0508","27.2685","68.1712","105.0813","0.0000"
"","32.7400","27.2850","1.0489","27.2850","68.2125","104.8890","0.0000"
"","32.7600","27.3018","1.0472","27.3018","68.2544","104.7215","0.0000"
"","32.7800","27.3185","1.0457","27.3185","68.2963","104.5719","0.0000"
"","32.8000","27.3353","1.0442","27.3353","68.3382","104.4224","0.0000"
"","32.8200","27.3522","1.0427","27.3522","68.3804","104.2737","0.0000"
"","32.8400","27.3689","1.0414","27.3689","68.4223","104.1420","0.0000"
"","32.8600","27.3851","1.0401","27.3851","68.4628","104.0111","0.0000"
"","32.8800","27.4015","1.0385","27.4015","68.5038","103.8516","0.0000"
"","32.9000","27.4183","1.0370","27.4183","68.5457","103.6966","0.0000"
"","32.9200","27.4352","1.0357","27.4352","68.5879","103.5692","0.0000"
"","32.9400","27.4518","1.0346","27.4518","68.6295","103.4618","0.0000"
"","32.9600","27.4685","1.0335","27.4685","68.6711","103.3489","0.0000"
"","32.9800","27.4853","1.0324","27.4853","68.7133","103.2436","0.0000"
"","33.0000","27.5019","1.0314","27.5019","68.7547","103.1422","0.0000"
"","33.0200","27.5183","1.0303","27.5183","68.7957","103.0254","0.0000"
"","33.0400","27.5350","1.0290","27.5350","68.8376","102.9025","0.0000"
"","33.0600","27.5520","1.0280","27.5520","68.8801","102.8024","0.0000"
"","33.0800","27.5686","1.0271","27.5686","68.9214","102.7133","0.0000"
"","33.1000","27.5851","1.0262","27.5851","68.9627","102.6164","0.0000"
"","33.1200","27.6019","1.0251","27.6019","69.0046","102.5122","0.0000"
"","33.1400","27.6185","1.0242","27.6185","69.0463","102.4186","0.0000"
"","33.1600","27.6348","1.0231","27.6348","69.0870","102.3144","0.0000"
"","33.1800","27.6514","1.0220","27.6514","69.1286","102.1950","0.0000"
"","33.2000","27.6683","1.0209","27.6683","69.1708","102.0930","0.0000"
"","33.2200","27.6851","1.0202","27.6851","69.2127","102.0158","0.0000"
"","33.2400","27.7015","1.0193","27.7015","69.2537","101.9339","0.0000"
"","33.2600","27.7185","1.0184","27.7185","69.2963","101.8396","0.0000"
"","33.2800","27.7353","1.0176","27.7353","69.3382","101.7644","0.0000"
"","33.3000","27.7516","1.0169","27.7516","69.3789","101.6860","0.0000"
"","33.3200","27.7683","1.0159","27.7683","69.4208","101.5867","0.0000"
"","33.3400","27.7853","1.0149","27.7853","69.4633","101.4911","0.0000"
"","33.3600","27.8022","1.0142","27.8022","69.5055","101.4161","0.0000"
"","33.3800","27.8186","1.0134","27.8186","69.5465","101.3430","0.0000"
"","33.4000","27.8353","1.0124","27.8353","69.5881","101.2438","0.0000"
"","33.4200","27.8519","1.0114","27.8519","69.6298","101.1441","0.0000"
"","33.4400","27.8683","1.0106","27.8683","69.6708","101.0616","0.0000"
"","33.4600","27.8848","1.0097","27.8848","69.7121","100.9748","0.0000"
"","33.4800","27.9016","1.0089","27.9016","69.7540","100.8910","0.0000"
"","33.5000","27.9188","1.0082","27.9188","69.7971","100.8223","0.0000"
"","33.5200","27.9354","1.0076","27.9354","69.8384","100.7647","0.0000"
"","33.5400","27.9518","1.0069","27.9518","69.8794","100.6908","0.0000"
"","33.5600","27.9684","1.0060","27.9684","69.9211","100.5965","0.0000"
"","33.5800","27.9852","1.0051","27.9852","69.9630","100.5110","0.0000"
"","33.6000","28.0017","1.0044","28.0017","70.0043","100.4396","0.0000"
"","33.6200","28.0184","1.0037","28.0184","70.0459","100.3702","0.0000"
"","33.6400","28.0354","1.0030","28.0354","70.0884","100.2987","0.0000"
"","33.6600","28.0520","1.0024","28.0520","70.1300","100.2371","0.0000"
"","33.6800","28.0687","1.0018","28.0687","70.1716","100.1778","0.0000"
"","33.7000","28.0852","1.0011","28.0852","70.2129","100.1098","0.0000"
"","33.7200","28.1018","1.0003","28.1018","70.2546","100.0331","0.0000"
"","33.7400","28.1185","0.9996","28.1185","70.2962","99.9591","0.0000"
"","33.7600","28.1348","0.9989","28.1348","70.3369","99.8929","0.0000"
"","33.7800","28.1516","0.9982","28.1516","70.3791","99.8213","0.0000"
"","33.8000","28.1686","0.9976","28.1686","70.4216","99.7615","0.0000"
"","33.8200","28.1853","0.9972","28.1853","70.4632","99.7165","0.0000"
"","33.8400","28.2017","0.9967","28.2017","70.5042","99.6677","0.0000"
"","33.8600","28.2183","0.9960","28.2183","70.5459","99.5993","0.0000"
"","33.8800","28.2351","0.9953","28.2351","70.5878","99.5262","0.0000"
"","33.9000","28.2518","0.9947","28.2518","70.6294","99.4689","0.0000"
