Results Table 1


Results Table 2


1,Time,Displacement,Force,Compressive displacement,Compressive strain (Displacement),Compressive stress,PIP count
"","7.2800","6.0685","0.1818","6.0685","15.1713","18.1834","0.0000"
"","7.3000","6.0853","0.1824","6.0853","15.2132","18.2370","0.0000"
"","7.3200","6.1021","0.1828","6.1021","15.2551","18.2850","0.0000"
"","7.3400","6.1189","0.1833","6.1189","15.2973","18.3323","0.0000"
"","7.3600","6.1352","0.1838","6.1352","15.3381","18.3752","0.0000"
"","7.3800","6.1515","0.1842","6.1515","15.3788","18.4164","0.0000"
"","7.4000","6.1683","0.1846","6.1683","15.4207","18.4583","0.0000"
"","7.4200","6.1850","0.1851","6.1850","15.4626","18.5065","0.0000"
"","7.4400","6.2018","0.1855","6.2018","15.5045","18.5544","0.0000"
"","7.4600","6.2186","0.1861","6.2186","15.5464","18.6060","0.0000"
"","7.4800","6.2355","0.1866","6.2355","15.5886","18.6557","0.0000"
"","7.5000","6.2519","0.1870","6.2519","15.6297","18.7038","0.0000"
"","7.5200","6.2683","0.1875","6.2683","15.6707","18.7495","0.0000"
"","7.5400","6.2849","0.1879","6.2849","15.7123","18.7941","0.0000"
"","7.5600","6.3018","0.1884","6.3018","15.7545","18.8426","0.0000"
"","7.5800","6.3185","0.1889","6.3185","15.7961","18.8931","0.0000"
"","7.6000","6.3352","0.1894","6.3352","15.8380","18.9421","0.0000"
"","7.6200","6.3520","0.1899","6.3520","15.8799","18.9883","0.0000"
"","7.6400","6.3686","0.1903","6.3686","15.9216","19.0302","0.0000"
"","7.6600","6.3850","0.1907","6.3850","15.9626","19.0715","0.0000"
"","7.6800","6.4016","0.1911","6.4016","16.0039","19.1123","0.0000"
"","7.7000","6.4182","0.1915","6.4182","16.0455","19.1518","0.0000"
"","7.7200","6.4351","0.1920","6.4351","16.0877","19.1968","0.0000"
"","7.7400","6.4517","0.1924","6.4517","16.1293","19.2376","0.0000"
"","7.7600","6.4686","0.1928","6.4686","16.1715","19.2793","0.0000"
"","7.7800","6.4854","0.1932","6.4854","16.2135","19.3168","0.0000"
"","7.8000","6.5017","0.1935","6.5017","16.2542","19.3520","0.0000"
"","7.8200","6.5181","0.1939","6.5181","16.2952","19.3869","0.0000"
"","7.8400","6.5350","0.1942","6.5350","16.3374","19.4245","0.0000"
"","7.8600","6.5520","0.1947","6.5520","16.3799","19.4679","0.0000"
"","7.8800","6.5686","0.1951","6.5686","16.4215","19.5116","0.0000"
"","7.9000","6.5854","0.1955","6.5854","16.4634","19.5519","0.0000"
"","7.9200","6.6021","0.1959","6.6021","16.5053","19.5945","0.0000"
"","7.9400","6.6184","0.1964","6.6184","16.5461","19.6374","0.0000"
"","7.9600","6.6345","0.1968","6.6345","16.5862","19.6776","0.0000"
"","7.9800","6.6511","0.1972","6.6511","16.6278","19.7155","0.0000"
"","8.0000","6.6683","0.1976","6.6683","16.6706","19.7599","0.0000"
"","8.0200","6.6849","0.1981","6.6849","16.7122","19.8098","0.0000"
"","8.0400","6.7015","0.1986","6.7015","16.7539","19.8574","0.0000"
"","8.0600","6.7184","0.1990","6.7184","16.7961","19.9044","0.0000"
"","8.0800","6.7352","0.1996","6.7352","16.8380","19.9551","0.0000"
"","8.1000","6.7517","0.2001","6.7517","16.8793","20.0116","0.0000"
"","8.1200","6.7682","0.2005","6.7682","16.9206","20.0518","0.0000"
"","8.1400","6.7852","0.2010","6.7852","16.9631","20.1003","0.0000"
"","8.1600","6.8022","0.2016","6.8022","17.0056","20.1561","0.0000"
"","8.1800","6.8188","0.2021","6.8188","17.0469","20.2113","0.0000"
"","8.2000","6.8353","0.2026","6.8353","17.0882","20.2588","0.0000"
"","8.2200","6.8519","0.2030","6.8519","17.1299","20.3015","0.0000"
"","8.2400","6.8685","0.2033","6.8685","17.1712","20.3348","0.0000"
"","8.2600","6.8849","0.2037","6.8849","17.2122","20.3687","0.0000"
"","8.2800","6.9018","0.2040","6.9018","17.2544","20.4025","0.0000"
"","8.3000","6.9189","0.2044","6.9189","17.2972","20.4352","0.0000"
"","8.3200","6.9355","0.2047","6.9355","17.3388","20.4683","0.0000"
"","8.3400","6.9519","0.2050","6.9519","17.3798","20.4967","0.0000"
"","8.3600","6.9685","0.2052","6.9685","17.4212","20.5233","0.0000"
"","8.3800","6.9852","0.2055","6.9852","17.4631","20.5502","0.0000"
"","8.4000","7.0018","0.2059","7.0018","17.5044","20.5858","0.0000"
"","8.4200","7.0184","0.2062","7.0184","17.5460","20.6213","0.0000"
"","8.4400","7.0353","0.2065","7.0353","17.5882","20.6542","0.0000"
"","8.4600","7.0522","0.2069","7.0522","17.6304","20.6907","0.0000"
"","8.4800","7.0686","0.2073","7.0686","17.6714","20.7294","0.0000"
"","8.5000","7.0850","0.2076","7.0850","17.7125","20.7629","0.0000"
"","8.5200","7.1017","0.2079","7.1017","17.7544","20.7903","0.0000"
"","8.5400","7.1184","0.2082","7.1184","17.7960","20.8156","0.0000"
"","8.5600","7.1349","0.2084","7.1349","17.8373","20.8385","0.0000"
"","8.5800","7.1517","0.2086","7.1517","17.8792","20.8644","0.0000"
"","8.6000","7.1686","0.2089","7.1686","17.9214","20.8941","0.0000"
"","8.6200","7.1852","0.2092","7.1852","17.9630","20.9250","0.0000"
"","8.6400","7.2014","0.2095","7.2014","18.0035","20.9518","0.0000"
"","8.6600","7.2180","0.2098","7.2180","18.0451","20.9785","0.0000"
"","8.6800","7.2350","0.2101","7.2350","18.0876","21.0084","0.0000"
"","8.7000","7.2518","0.2104","7.2518","18.1295","21.0388","0.0000"
"","8.7200","7.2684","0.2107","7.2684","18.1711","21.0714","0.0000"
"","8.7400","7.2853","0.2110","7.2853","18.2133","21.0999","0.0000"
"","8.7600","7.3022","0.2113","7.3022","18.2555","21.1295","0.0000"
"","8.7800","7.3185","0.2116","7.3185","18.2963","21.1600","0.0000"
"","8.8000","7.3348","0.2119","7.3348","18.3370","21.1888","0.0000"
"","8.8200","7.3516","0.2122","7.3516","18.3789","21.2195","0.0000"
"","8.8400","7.3683","0.2125","7.3683","18.4208","21.2511","0.0000"
"","8.8600","7.3850","0.2128","7.3850","18.4624","21.2848","0.0000"
"","8.8800","7.4017","0.2132","7.4017","18.5043","21.3197","0.0000"
"","8.9000","7.4186","0.2136","7.4186","18.5465","21.3583","0.0000"
"","8.9200","7.4350","0.2139","7.4350","18.5876","21.3932","0.0000"
"","8.9400","7.4514","0.2143","7.4514","18.6286","21.4281","0.0000"
"","8.9600","7.4682","0.2146","7.4682","18.6705","21.4629","0.0000"
"","8.9800","7.4852","0.2151","7.4852","18.7130","21.5079","0.0000"
"","9.0000","7.5018","0.2156","7.5018","18.7546","21.5553","0.0000"
"","9.0200","7.5185","0.2160","7.5185","18.7962","21.6015","0.0000"
"","9.0400","7.5354","0.2165","7.5354","18.8384","21.6453","0.0000"
"","9.0600","7.5519","0.2169","7.5519","18.8797","21.6909","0.0000"
"","9.0800","7.5683","0.2174","7.5683","18.9208","21.7359","0.0000"
"","9.1000","7.5848","0.2178","7.5848","18.9621","21.7799","0.0000"
"","9.1200","7.6017","0.2182","7.6017","19.0043","21.8246","0.0000"
"","9.1400","7.6186","0.2187","7.6186","19.0465","21.8722","0.0000"
"","9.1600","7.6352","0.2192","7.6352","19.0881","21.9194","0.0000"
"","9.1800","7.6519","0.2196","7.6519","19.1297","21.9638","0.0000"
"","9.2000","7.6684","0.2201","7.6684","19.1710","22.0075","0.0000"
"","9.2200","7.6849","0.2205","7.6849","19.2124","22.0464","0.0000"
"","9.2400","7.7015","0.2210","7.7015","19.2537","22.0966","0.0000"
"","9.2600","7.7182","0.2215","7.7182","19.2956","22.1472","0.0000"
"","9.2800","7.7351","0.2220","7.7351","19.3378","22.1989","0.0000"
"","9.3000","7.7520","0.2225","7.7520","19.3800","22.2475","0.0000"
"","9.3200","7.7686","0.2229","7.7686","19.4216","22.2916","0.0000"
"","9.3400","7.7853","0.2234","7.7853","19.4632","22.3376","0.0000"
"","9.3600","7.8018","0.2238","7.8018","19.5046","22.3768","0.0000"
"","9.3800","7.8185","0.2242","7.8185","19.5462","22.4179","0.0000"
"","9.4000","7.8352","0.2246","7.8352","19.5881","22.4572","0.0000"
"","9.4200","7.8521","0.2250","7.8521","19.6303","22.5006","0.0000"
"","9.4400","7.8686","0.2254","7.8686","19.6716","22.5423","0.0000"
"","9.4600","7.8852","0.2259","7.8852","19.7129","22.5851","0.0000"
"","9.4800","7.9017","0.2263","7.9017","19.7542","22.6264","0.0000"
"","9.5000","7.9182","0.2267","7.9182","19.7956","22.6699","0.0000"
"","9.5200","7.9349","0.2271","7.9349","19.8372","22.7116","0.0000"
"","9.5400","7.9516","0.2275","7.9516","19.8791","22.7496","0.0000"
"","9.5600","7.9685","0.2279","7.9685","19.9213","22.7875","0.0000"
"","9.5800","7.9853","0.2283","7.9853","19.9632","22.8326","0.0000"
"","9.6000","8.0020","0.2287","8.0020","20.0051","22.8716","0.0000"
"","9.6200","8.0186","0.2291","8.0186","20.0464","22.9100","0.0000"
"","9.6400","8.0350","0.2295","8.0350","20.0874","22.9508","0.0000"
"","9.6600","8.0515","0.2299","8.0515","20.1288","22.9894","0.0000"
"","9.6800","8.0682","0.2303","8.0682","20.1704","23.0307","0.0000"
"","9.7000","8.0850","0.2307","8.0850","20.2126","23.0729","0.0000"
"","9.7200","8.1018","0.2312","8.1018","20.2545","23.1158","0.0000"
"","9.7400","8.1186","0.2316","8.1186","20.2964","23.1630","0.0000"
"","9.7600","8.1353","0.2321","8.1353","20.3383","23.2109","0.0000"
"","9.7800","8.1521","0.2326","8.1521","20.3802","23.2602","0.0000"
"","9.8000","8.1686","0.2330","8.1686","20.4215","23.3044","0.0000"
"","9.8200","8.1853","0.2335","8.1853","20.4632","23.3518","0.0000"
"","9.8400","8.2020","0.2340","8.2020","20.5051","23.3975","0.0000"
"","9.8600","8.2187","0.2344","8.2187","20.5467","23.4424","0.0000"
"","9.8800","8.2353","0.2349","8.2353","20.5883","23.4873","0.0000"
"","9.9000","8.2520","0.2353","8.2520","20.6299","23.5279","0.0000"
"","9.9200","8.2685","0.2357","8.2685","20.6712","23.5672","0.0000"
"","9.9400","8.2850","0.2361","8.2850","20.7126","23.6103","0.0000"
"","9.9600","8.3015","0.2365","8.3015","20.7539","23.6481","0.0000"
"","9.9800","8.3183","0.2368","8.3183","20.7958","23.6845","0.0000"
"","10.0000","8.3352","0.2373","8.3352","20.8380","23.7280","0.0000"
"","10.0200","8.3520","0.2377","8.3520","20.8799","23.7736","0.0000"
"","10.0400","8.3685","0.2382","8.3685","20.9212","23.8153","0.0000"
"","10.0600","8.3851","0.2385","8.3851","20.9628","23.8530","0.0000"
"","10.0800","8.4018","0.2389","8.4018","21.0044","23.8932","0.0000"
"","10.1000","8.4183","0.2393","8.4183","21.0458","23.9293","0.0000"
"","10.1200","8.4351","0.2397","8.4351","21.0877","23.9656","0.0000"
"","10.1400","8.4520","0.2400","8.4520","21.1299","24.0023","0.0000"
"","10.1600","8.4687","0.2404","8.4687","21.1718","24.0402","0.0000"
"","10.1800","8.4854","0.2408","8.4854","21.2134","24.0795","0.0000"
"","10.2000","8.5017","0.2412","8.5017","21.2541","24.1167","0.0000"
"","10.2200","8.5182","0.2415","8.5182","21.2955","24.1511","0.0000"
"","10.2400","8.5348","0.2419","8.5348","21.3371","24.1891","0.0000"
"","10.2600","8.5517","0.2423","8.5517","21.3793","24.2343","0.0000"
"","10.2800","8.5686","0.2428","8.5686","21.4215","24.2816","0.0000"
"","10.3000","8.5854","0.2433","8.5854","21.4634","24.3302","0.0000"
"","10.3200","8.6020","0.2438","8.6020","21.5050","24.3793","0.0000"
"","10.3400","8.6184","0.2442","8.6184","21.5460","24.4215","0.0000"
"","10.3600","8.6348","0.2446","8.6348","21.5870","24.4588","0.0000"
"","10.3800","8.6515","0.2450","8.6515","21.6287","24.4955","0.0000"
"","10.4000","8.6683","0.2454","8.6683","21.6709","24.5366","0.0000"
"","10.4200","8.6850","0.2458","8.6850","21.7125","24.5804","0.0000"
"","10.4400","8.7016","0.2462","8.7016","21.7541","24.6201","0.0000"
"","10.4600","8.7186","0.2466","8.7186","21.7966","24.6597","0.0000"
"","10.4800","8.7353","0.2470","8.7353","21.8382","24.7026","0.0000"
"","10.5000","8.7517","0.2474","8.7517","21.8792","24.7421","0.0000"
"","10.5200","8.7682","0.2478","8.7682","21.9206","24.7784","0.0000"
"","10.5400","8.7850","0.2481","8.7850","21.9625","24.8127","0.0000"
"","10.5600","8.8018","0.2485","8.8018","22.0044","24.8523","0.0000"
"","10.5800","8.8184","0.2489","8.8184","22.0460","24.8940","0.0000"
"","10.6000","8.8353","0.2494","8.8353","22.0882","24.9357","0.0000"
"","10.6200","8.8518","0.2498","8.8518","22.1295","24.9775","0.0000"
"","10.6400","8.8683","0.2501","8.8683","22.1708","25.0140","0.0000"
"","10.6600","8.8850","0.2505","8.8850","22.2124","25.0521","0.0000"
"","10.6800","8.9019","0.2510","8.9019","22.2547","25.0951","0.0000"
"","10.7000","8.9187","0.2513","8.9187","22.2969","25.1325","0.0000"
"","10.7200","8.9353","0.2517","8.9353","22.3382","25.1702","0.0000"
"","10.7400","8.9519","0.2521","8.9519","22.3798","25.2115","0.0000"
"","10.7600","8.9684","0.2525","8.9684","22.4211","25.2508","0.0000"
"","10.7800","8.9849","0.2529","8.9849","22.4621","25.2910","0.0000"
"","10.8000","9.0014","0.2533","9.0014","22.5035","25.3298","0.0000"
"","10.8200","9.0183","0.2537","9.0183","22.5457","25.3677","0.0000"
"","10.8400","9.0350","0.2541","9.0350","22.5876","25.4139","0.0000"
"","10.8600","9.0517","0.2546","9.0517","22.6292","25.4597","0.0000"
"","10.8800","9.0684","0.2550","9.0684","22.6711","25.5024","0.0000"
"","10.9000","9.0852","0.2555","9.0852","22.7130","25.5472","0.0000"
"","10.9200","9.1018","0.2559","9.1018","22.7546","25.5938","0.0000"
"","10.9400","9.1185","0.2564","9.1185","22.7962","25.6422","0.0000"
"","10.9600","9.1353","0.2569","9.1353","22.8381","25.6944","0.0000"
"","10.9800","9.1520","0.2575","9.1520","22.8801","25.7491","0.0000"
"","11.0000","9.1688","0.2579","9.1688","22.9220","25.7946","0.0000"
"","11.0200","9.1855","0.2583","9.1855","22.9639","25.8346","0.0000"
"","11.0400","9.2020","0.2588","9.2020","23.0049","25.8776","0.0000"
"","11.0600","9.2185","0.2592","9.2185","23.0462","25.9219","0.0000"
"","11.0800","9.2350","0.2596","9.2350","23.0875","25.9614","0.0000"
"","11.1000","9.2517","0.2600","9.2517","23.1291","25.9978","0.0000"
"","11.1200","9.2683","0.2603","9.2683","23.1708","26.0327","0.0000"
"","11.1400","9.2851","0.2607","9.2851","23.2127","26.0702","0.0000"
"","11.1600","9.3018","0.2611","9.3018","23.2546","26.1088","0.0000"
"","11.1800","9.3184","0.2615","9.3184","23.2959","26.1475","0.0000"
"","11.2000","9.3348","0.2618","9.3348","23.3369","26.1797","0.0000"
"","11.2200","9.3517","0.2621","9.3517","23.3791","26.2127","0.0000"
"","11.2400","9.3684","0.2625","9.3684","23.4210","26.2485","0.0000"
"","11.2600","9.3852","0.2629","9.3852","23.4630","26.2853","0.0000"
"","11.2800","9.4018","0.2632","9.4018","23.5046","26.3203","0.0000"
"","11.3000","9.4186","0.2636","9.4186","23.5465","26.3588","0.0000"
"","11.3200","9.4354","0.2640","9.4354","23.5884","26.3957","0.0000"
"","11.3400","9.4518","0.2643","9.4518","23.6294","26.4334","0.0000"
"","11.3600","9.4683","0.2646","9.4683","23.6707","26.4638","0.0000"
"","11.3800","9.4849","0.2649","9.4849","23.7123","26.4920","0.0000"
"","11.4000","9.5017","0.2653","9.5017","23.7543","26.5306","0.0000"
"","11.4200","9.5185","0.2656","9.5185","23.7962","26.5624","0.0000"
"","11.4400","9.5352","0.2659","9.5352","23.8381","26.5900","0.0000"
"","11.4600","9.5519","0.2663","9.5519","23.8797","26.6254","0.0000"
"","11.4800","9.5684","0.2666","9.5684","23.9210","26.6594","0.0000"
"","11.5000","9.5849","0.2669","9.5849","23.9623","26.6917","0.0000"
"","11.5200","9.6017","0.2672","9.6017","24.0042","26.7242","0.0000"
"","11.5400","9.6185","0.2676","9.6185","24.0461","26.7597","0.0000"
"","11.5600","9.6351","0.2679","9.6351","24.0878","26.7899","0.0000"
"","11.5800","9.6519","0.2682","9.6519","24.1297","26.8209","0.0000"
"","11.6000","9.6684","0.2686","9.6684","24.1710","26.8550","0.0000"
"","11.6200","9.6852","0.2689","9.6852","24.2129","26.8892","0.0000"
"","11.6400","9.7018","0.2692","9.7018","24.2545","26.9230","0.0000"
"","11.6600","9.7185","0.2695","9.7185","24.2961","26.9547","0.0000"
"","11.6800","9.7352","0.2699","9.7352","24.3380","26.9861","0.0000"
"","11.7000","9.7521","0.2702","9.7521","24.3802","27.0152","0.0000"
"","11.7200","9.7687","0.2705","9.7687","24.4219","27.0461","0.0000"
"","11.7400","9.7852","0.2707","9.7852","24.4629","27.0696","0.0000"
"","11.7600","9.8017","0.2709","9.8017","24.5042","27.0939","0.0000"
"","11.7800","9.8182","0.2712","9.8182","24.5455","27.1183","0.0000"
"","11.8000","9.8349","0.2715","9.8349","24.5871","27.1473","0.0000"
"","11.8200","9.8516","0.2718","9.8516","24.6290","27.1784","0.0000"
"","11.8400","9.8685","0.2721","9.8685","24.6712","27.2095","0.0000"
"","11.8600","9.8853","0.2724","9.8853","24.7132","27.2445","0.0000"
"","11.8800","9.9019","0.2728","9.9019","24.7548","27.2788","0.0000"
"","11.9000","9.9183","0.2731","9.9183","24.7958","27.3083","0.0000"
"","11.9200","9.9350","0.2734","9.9350","24.8374","27.3384","0.0000"
"","11.9400","9.9516","0.2737","9.9516","24.8790","27.3710","0.0000"
"","11.9600","9.9684","0.2740","9.9684","24.9209","27.3998","0.0000"
"","11.9800","9.9851","0.2744","9.9851","24.9628","27.4356","0.0000"
"","12.0000","10.0019","0.2747","10.0019","25.0048","27.4732","0.0000"
"","12.0200","10.0185","0.2751","10.0185","25.0464","27.5058","0.0000"
"","12.0400","10.0352","0.2754","10.0352","25.0880","27.5386","0.0000"
"","12.0600","10.0518","0.2758","10.0518","25.1296","27.5754","0.0000"
"","12.0800","10.0685","0.2761","10.0685","25.1712","27.6080","0.0000"
"","12.1000","10.0850","0.2765","10.0850","25.2125","27.6465","0.0000"
"","12.1200","10.1018","0.2768","10.1018","25.2544","27.6798","0.0000"
"","12.1400","10.1185","0.2771","10.1185","25.2964","27.7098","0.0000"
"","12.1600","10.1352","0.2775","10.1352","25.3380","27.7459","0.0000"
"","12.1800","10.1517","0.2778","10.1517","25.3793","27.7830","0.0000"
"","12.2000","10.1682","0.2781","10.1682","25.4206","27.8115","0.0000"
"","12.2200","10.1849","0.2784","10.1849","25.4622","27.8400","0.0000"
"","12.2400","10.2017","0.2787","10.2017","25.5041","27.8716","0.0000"
"","12.2600","10.2183","0.2790","10.2183","25.5457","27.9030","0.0000"
"","12.2800","10.2351","0.2794","10.2351","25.5877","27.9383","0.0000"
"","12.3000","10.2518","0.2797","10.2518","25.6296","27.9720","0.0000"
"","12.3200","10.2685","0.2801","10.2685","25.6712","28.0126","0.0000"
"","12.3400","10.2851","0.2805","10.2851","25.7128","28.0495","0.0000"
"","12.3600","10.3016","0.2809","10.3016","25.7541","28.0877","0.0000"
"","12.3800","10.3185","0.2813","10.3185","25.7963","28.1267","0.0000"
"","12.4000","10.3353","0.2817","10.3353","25.8382","28.1681","0.0000"
"","12.4200","10.3518","0.2821","10.3518","25.8795","28.2104","0.0000"
"","12.4400","10.3687","0.2825","10.3687","25.9218","28.2540","0.0000"
"","12.4600","10.3852","0.2830","10.3852","25.9631","28.2984","0.0000"
"","12.4800","10.4014","0.2834","10.4014","26.0035","28.3379","0.0000"
"","12.5000","10.4177","0.2838","10.4177","26.0442","28.3750","0.0000"
"","12.5200","10.4346","0.2840","10.4346","26.0864","28.3958","0.0000"
"","12.5400","10.4516","0.2843","10.4516","26.1289","28.4291","0.0000"
"","12.5600","10.4683","0.2847","10.4683","26.1709","28.4654","0.0000"
"","12.5800","10.4851","0.2850","10.4851","26.2128","28.5013","0.0000"
"","12.6000","10.5020","0.2853","10.5020","26.2550","28.5314","0.0000"
"","12.6200","10.5186","0.2856","10.5186","26.2966","28.5640","0.0000"
"","12.6400","10.5352","0.2859","10.5352","26.3379","28.5933","0.0000"
"","12.6600","10.5519","0.2862","10.5519","26.3798","28.6231","0.0000"
"","12.6800","10.5687","0.2865","10.5687","26.4217","28.6533","0.0000"
"","12.7000","10.5853","0.2869","10.5853","26.4633","28.6862","0.0000"
"","12.7200","10.6022","0.2872","10.6022","26.5055","28.7194","0.0000"
"","12.7400","10.6187","0.2876","10.6187","26.5469","28.7562","0.0000"
"","12.7600","10.6352","0.2879","10.6352","26.5879","28.7876","0.0000"
"","12.7800","10.6516","0.2882","10.6516","26.6289","28.8172","0.0000"
"","12.8000","10.6683","0.2885","10.6683","26.6708","28.8454","0.0000"
"","12.8200","10.6851","0.2889","10.6851","26.7127","28.8884","0.0000"
"","12.8400","10.7017","0.2893","10.7017","26.7543","28.9317","0.0000"
"","12.8600","10.7186","0.2898","10.7186","26.7965","28.9769","0.0000"
"","12.8800","10.7353","0.2901","10.7353","26.8382","29.0137","0.0000"
"","12.9000","10.7518","0.2905","10.7518","26.8795","29.0512","0.0000"
"","12.9200","10.7683","0.2909","10.7683","26.9208","29.0921","0.0000"
"","12.9400","10.7850","0.2914","10.7850","26.9624","29.1385","0.0000"
"","12.9600","10.8017","0.2919","10.8017","27.0043","29.1879","0.0000"
"","12.9800","10.8184","0.2924","10.8184","27.0459","29.2400","0.0000"
"","13.0000","10.8353","0.2929","10.8353","27.0881","29.2937","0.0000"
"","13.0200","10.8519","0.2935","10.8519","27.1298","29.3498","0.0000"
"","13.0400","10.8683","0.2940","10.8683","27.1708","29.4009","0.0000"
"","13.0600","10.8850","0.2945","10.8850","27.2124","29.4479","0.0000"
"","13.0800","10.9017","0.2949","10.9017","27.2543","29.4946","0.0000"
"","13.1000","10.9185","0.2954","10.9185","27.2962","29.5428","0.0000"
"","13.1200","10.9351","0.2959","10.9351","27.3378","29.5873","0.0000"
"","13.1400","10.9519","0.2963","10.9519","27.3797","29.6334","0.0000"
"","13.1600","10.9685","0.2967","10.9685","27.4214","29.6739","0.0000"
"","13.1800","10.9851","0.2971","10.9851","27.4627","29.7061","0.0000"
"","13.2000","11.0016","0.2974","11.0016","27.5040","29.7394","0.0000"
"","13.2200","11.0182","0.2978","11.0182","27.5456","29.7751","0.0000"
"","13.2400","11.0351","0.2981","11.0351","27.5878","29.8116","0.0000"
"","13.2600","11.0519","0.2985","11.0519","27.6297","29.8533","0.0000"
"","13.2800","11.0687","0.2990","11.0687","27.6716","29.8968","0.0000"
"","13.3000","11.0852","0.2994","11.0852","27.7130","29.9375","0.0000"
"","13.3200","11.1016","0.2998","11.1016","27.7540","29.9800","0.0000"
"","13.3400","11.1182","0.3002","11.1182","27.7956","30.0216","0.0000"
"","13.3600","11.1348","0.3006","11.1348","27.8369","30.0606","0.0000"
"","13.3800","11.1516","0.3010","11.1516","27.8791","30.1039","0.0000"
"","13.4000","11.1684","0.3015","11.1684","27.9210","30.1513","0.0000"
"","13.4200","11.1852","0.3020","11.1852","27.9629","30.1992","0.0000"
"","13.4400","11.2018","0.3024","11.2018","28.0045","30.2438","0.0000"
"","13.4600","11.2183","0.3029","11.2183","28.0459","30.2866","0.0000"
"","13.4800","11.2351","0.3033","11.2351","28.0878","30.3294","0.0000"
"","13.5000","11.2518","0.3037","11.2518","28.1294","30.3740","0.0000"
"","13.5200","11.2684","0.3042","11.2684","28.1710","30.4231","0.0000"
"","13.5400","11.2853","0.3047","11.2853","28.2132","30.4691","0.0000"
"","13.5600","11.3019","0.3052","11.3019","28.2548","30.5223","0.0000"
"","13.5800","11.3187","0.3057","11.3187","28.2967","30.5742","0.0000"
"","13.6000","11.3352","0.3062","11.3352","28.3381","30.6243","0.0000"
"","13.6200","11.3519","0.3066","11.3519","28.3797","30.6635","0.0000"
"","13.6400","11.3685","0.3070","11.3685","28.4213","30.7044","0.0000"
"","13.6600","11.3852","0.3075","11.3852","28.4629","30.7513","0.0000"
"","13.6800","11.4018","0.3080","11.4018","28.5045","30.7969","0.0000"
"","13.7000","11.4187","0.3084","11.4187","28.5467","30.8386","0.0000"
"","13.7200","11.4353","0.3088","11.4353","28.5883","30.8768","0.0000"
"","13.7400","11.4517","0.3091","11.4517","28.6294","30.9125","0.0000"
"","13.7600","11.4684","0.3094","11.4684","28.6710","30.9444","0.0000"
"","13.7800","11.4849","0.3098","11.4849","28.7123","30.9797","0.0000"
"","13.8000","11.5016","0.3102","11.5016","28.7539","31.0168","0.0000"
"","13.8200","11.5183","0.3106","11.5183","28.7958","31.0588","0.0000"
"","13.8400","11.5351","0.3110","11.5351","28.8377","31.0978","0.0000"
"","13.8600","11.5520","0.3114","11.5520","28.8799","31.1394","0.0000"
"","13.8800","11.5685","0.3118","11.5685","28.9212","31.1848","0.0000"
"","13.9000","11.5851","0.3123","11.5851","28.9629","31.2252","0.0000"
"","13.9200","11.6018","0.3126","11.6018","29.0045","31.2597","0.0000"
"","13.9400","11.6187","0.3130","11.6187","29.0467","31.3022","0.0000"
"","13.9600","11.6352","0.3135","11.6352","29.0880","31.3478","0.0000"
"","13.9800","11.6518","0.3138","11.6518","29.1296","31.3776","0.0000"
"","14.0000","11.6687","0.3141","11.6687","29.1718","31.4140","0.0000"
"","14.0200","11.6853","0.3146","11.6853","29.2131","31.4577","0.0000"
"","14.0400","11.7017","0.3150","11.7017","29.2542","31.4989","0.0000"
"","14.0600","11.7184","0.3154","11.7184","29.2961","31.5407","0.0000"
"","14.0800","11.7352","0.3158","11.7352","29.3380","31.5825","0.0000"
"","14.1000","11.7520","0.3162","11.7520","29.3799","31.6248","0.0000"
"","14.1200","11.7686","0.3167","11.7686","29.4215","31.6670","0.0000"
"","14.1400","11.7852","0.3171","11.7852","29.4631","31.7120","0.0000"
"","14.1600","11.8018","0.3175","11.8018","29.5044","31.7528","0.0000"
"","14.1800","11.8183","0.3179","11.8183","29.5458","31.7890","0.0000"
"","14.2000","11.8348","0.3182","11.8348","29.5871","31.8237","0.0000"
"","14.2200","11.8517","0.3186","11.8517","29.6293","31.8641","0.0000"
"","14.2400","11.8686","0.3191","11.8686","29.6715","31.9113","0.0000"
"","14.2600","11.8852","0.3196","11.8852","29.7131","31.9569","0.0000"
"","14.2800","11.9019","0.3200","11.9019","29.7547","31.9954","0.0000"
"","14.3000","11.9184","0.3203","11.9184","29.7960","32.0311","0.0000"
"","14.3200","11.9349","0.3207","11.9349","29.8374","32.0664","0.0000"
"","14.3400","11.9516","0.3211","11.9516","29.8790","32.1060","0.0000"
"","14.3600","11.9684","0.3214","11.9684","29.9209","32.1446","0.0000"
"","14.3800","11.9854","0.3219","11.9854","29.9634","32.1879","0.0000"
"","14.4000","12.0021","0.3224","12.0021","30.0053","32.2358","0.0000"
"","14.4200","12.0186","0.3228","12.0186","30.0466","32.2790","0.0000"
"","14.4400","12.0352","0.3232","12.0352","30.0879","32.3175","0.0000"
"","14.4600","12.0516","0.3235","12.0516","30.1290","32.3503","0.0000"
"","14.4800","12.0682","0.3238","12.0682","30.1706","32.3826","0.0000"
"","14.5000","12.0849","0.3242","12.0849","30.2122","32.4161","0.0000"
"","14.5200","12.1018","0.3245","12.1018","30.2544","32.4542","0.0000"
"","14.5400","12.1184","0.3250","12.1184","30.2960","32.4983","0.0000"
"","14.5600","12.1352","0.3254","12.1352","30.3379","32.5351","0.0000"
"","14.5800","12.1517","0.3257","12.1517","30.3792","32.5740","0.0000"
