Results Table 1


Results Table 2


1,Time,Displacement,Force,Compressive displacement,Compressive strain (Displacement),Compressive stress,PIP count
,(s),(mm),(kN),(mm),(%),(MPa),
"","25.6000","21.3350","0.0109","21.3350","14.2233","1.0855","0.0000"
"","25.6200","21.3515","0.0109","21.3515","14.2344","1.0901","0.0000"
"","25.6400","21.3682","0.0109","21.3682","14.2454","1.0941","0.0000"
"","25.6600","21.3848","0.0110","21.3848","14.2565","1.0961","0.0000"
"","25.6800","21.4016","0.0110","21.4016","14.2677","1.1001","0.0000"
"","25.7000","21.4182","0.0110","21.4182","14.2788","1.1031","0.0000"
"","25.7200","21.4350","0.0110","21.4350","14.2900","1.1048","0.0000"
"","25.7400","21.4516","0.0111","21.4516","14.3011","1.1092","0.0000"
"","25.7600","21.4682","0.0111","21.4682","14.3121","1.1089","0.0000"
"","25.7800","21.4848","0.0111","21.4848","14.3232","1.1104","0.0000"
"","25.8000","21.5015","0.0111","21.5015","14.3343","1.1108","0.0000"
"","25.8200","21.5181","0.0111","21.5181","14.3454","1.1107","0.0000"
"","25.8400","21.5349","0.0112","21.5349","14.3566","1.1159","0.0000"
"","25.8600","21.5518","0.0112","21.5518","14.3678","1.1168","0.0000"
"","25.8800","21.5686","0.0112","21.5686","14.3791","1.1154","0.0000"
"","25.9000","21.5849","0.0112","21.5849","14.3900","1.1186","0.0000"
"","25.9200","21.6013","0.0112","21.6013","14.4009","1.1222","0.0000"
"","25.9400","21.6180","0.0113","21.6180","14.4120","1.1266","0.0000"
"","25.9600","21.6345","0.0113","21.6345","14.4230","1.1285","0.0000"
"","25.9800","21.6510","0.0113","21.6510","14.4340","1.1286","0.0000"
"","26.0000","21.6679","0.0113","21.6679","14.4453","1.1290","0.0000"
"","26.0200","21.6848","0.0113","21.6848","14.4565","1.1313","0.0000"
"","26.0400","21.7014","0.0113","21.7014","14.4676","1.1335","0.0000"
"","26.0600","21.7181","0.0113","21.7181","14.4787","1.1343","0.0000"
"","26.0800","21.7350","0.0114","21.7350","14.4900","1.1361","0.0000"
"","26.1000","21.7517","0.0114","21.7517","14.5012","1.1373","0.0000"
"","26.1200","21.7685","0.0114","21.7685","14.5123","1.1365","0.0000"
"","26.1400","21.7850","0.0113","21.7850","14.5234","1.1322","0.0000"
"","26.1600","21.8019","0.0113","21.8019","14.5346","1.1308","0.0000"
"","26.1800","21.8184","0.0114","21.8184","14.5456","1.1361","0.0000"
"","26.2000","21.8347","0.0114","21.8347","14.5565","1.1396","0.0000"
"","26.2200","21.8514","0.0114","21.8514","14.5676","1.1379","0.0000"
"","26.2400","21.8683","0.0114","21.8683","14.5788","1.1388","0.0000"
"","26.2600","21.8849","0.0114","21.8849","14.5899","1.1395","0.0000"
"","26.2800","21.9017","0.0114","21.9017","14.6011","1.1397","0.0000"
"","26.3000","21.9185","0.0114","21.9185","14.6124","1.1386","0.0000"
"","26.3200","21.9351","0.0114","21.9351","14.6234","1.1368","0.0000"
"","26.3400","21.9514","0.0114","21.9514","14.6342","1.1402","0.0000"
"","26.3600","21.9679","0.0115","21.9679","14.6453","1.1451","0.0000"
"","26.3800","21.9848","0.0115","21.9848","14.6565","1.1470","0.0000"
"","26.4000","22.0015","0.0115","22.0015","14.6677","1.1473","0.0000"
"","26.4200","22.0183","0.0115","22.0183","14.6789","1.1507","0.0000"
"","26.4400","22.0350","0.0116","22.0350","14.6900","1.1564","0.0000"
"","26.4600","22.0517","0.0116","22.0517","14.7011","1.1604","0.0000"
"","26.4800","22.0682","0.0116","22.0682","14.7122","1.1648","0.0000"
"","26.5000","22.0847","0.0117","22.0847","14.7231","1.1709","0.0000"
"","26.5200","22.1014","0.0117","22.1014","14.7343","1.1747","0.0000"
"","26.5400","22.1182","0.0117","22.1182","14.7455","1.1698","0.0000"
"","26.5600","22.1351","0.0117","22.1351","14.7567","1.1673","0.0000"
"","26.5800","22.1516","0.0117","22.1516","14.7677","1.1716","0.0000"
"","26.6000","22.1682","0.0117","22.1682","14.7788","1.1744","0.0000"
"","26.6200","22.1849","0.0117","22.1849","14.7899","1.1723","0.0000"
"","26.6400","22.2013","0.0117","22.2013","14.8009","1.1713","0.0000"
"","26.6600","22.2179","0.0117","22.2179","14.8120","1.1666","0.0000"
"","26.6800","22.2349","0.0116","22.2349","14.8233","1.1559","0.0000"
"","26.7000","22.2518","0.0114","22.2518","14.8345","1.1414","0.0000"
"","26.7200","22.2683","0.0113","22.2683","14.8456","1.1318","0.0000"
"","26.7400","22.2848","0.0113","22.2848","14.8565","1.1276","0.0000"
"","26.7600","22.3014","0.0112","22.3014","14.8676","1.1224","0.0000"
"","26.7800","22.3179","0.0112","22.3179","14.8786","1.1179","0.0000"
"","26.8000","22.3345","0.0111","22.3345","14.8896","1.1144","0.0000"
"","26.8200","22.3513","0.0111","22.3513","14.9009","1.1142","0.0000"
"","26.8400","22.3686","0.0112","22.3686","14.9124","1.1177","0.0000"
"","26.8600","22.3853","0.0112","22.3853","14.9236","1.1206","0.0000"
"","26.8800","22.4018","0.0111","22.4018","14.9345","1.1132","0.0000"
"","26.9000","22.4183","0.0111","22.4183","14.9455","1.1128","0.0000"
"","26.9200","22.4349","0.0112","22.4349","14.9566","1.1152","0.0000"
"","26.9400","22.4513","0.0112","22.4513","14.9676","1.1200","0.0000"
"","26.9600","22.4680","0.0112","22.4680","14.9787","1.1225","0.0000"
"","26.9800","22.4849","0.0112","22.4849","14.9899","1.1165","0.0000"
"","27.0000","22.5019","0.0111","22.5019","15.0012","1.1083","0.0000"
"","27.0200","22.5184","0.0110","22.5184","15.0123","1.1025","0.0000"
"","27.0400","22.5348","0.0110","22.5348","15.0232","1.1012","0.0000"
"","27.0600","22.5514","0.0110","22.5514","15.0343","1.1010","0.0000"
"","27.0800","22.5681","0.0110","22.5681","15.0454","1.1016","0.0000"
"","27.1000","22.5847","0.0110","22.5847","15.0565","1.1004","0.0000"
"","27.1200","22.6014","0.0110","22.6014","15.0676","1.0991","0.0000"
"","27.1400","22.6183","0.0110","22.6183","15.0788","1.0969","0.0000"
"","27.1600","22.6350","0.0109","22.6350","15.0900","1.0910","0.0000"
"","27.1800","22.6514","0.0109","22.6514","15.1010","1.0879","0.0000"
"","27.2000","22.6680","0.0109","22.6680","15.1120","1.0912","0.0000"
"","27.2200","22.6848","0.0109","22.6849","15.1232","1.0860","0.0000"
"","27.2400","22.7016","0.0109","22.7016","15.1344","1.0894","0.0000"
"","27.2600","22.7181","0.0110","22.7181","15.1454","1.1018","0.0000"
"","27.2800","22.7350","0.0111","22.7350","15.1567","1.1100","0.0000"
"","27.3000","22.7519","0.0112","22.7519","15.1679","1.1155","0.0000"
"","27.3200","22.7682","0.0112","22.7682","15.1788","1.1179","0.0000"
"","27.3400","22.7846","0.0112","22.7846","15.1897","1.1206","0.0000"
"","27.3600","22.8014","0.0113","22.8014","15.2009","1.1262","0.0000"
"","27.3800","22.8183","0.0113","22.8183","15.2122","1.1314","0.0000"
"","27.4000","22.8348","0.0113","22.8348","15.2232","1.1314","0.0000"
"","27.4200","22.8515","0.0113","22.8515","15.2344","1.1293","0.0000"
"","27.4400","22.8684","0.0113","22.8684","15.2456","1.1319","0.0000"
"","27.4600","22.8850","0.0113","22.8850","15.2566","1.1322","0.0000"
"","27.4800","22.9014","0.0113","22.9014","15.2676","1.1305","0.0000"
"","27.5000","22.9180","0.0113","22.9180","15.2787","1.1326","0.0000"
"","27.5200","22.9350","0.0113","22.9350","15.2900","1.1335","0.0000"
"","27.5400","22.9519","0.0114","22.9519","15.3013","1.1365","0.0000"
"","27.5600","22.9683","0.0113","22.9683","15.3122","1.1347","0.0000"
"","27.5800","22.9851","0.0113","22.9851","15.3234","1.1330","0.0000"
"","27.6000","23.0017","0.0114","23.0017","15.3345","1.1353","0.0000"
"","27.6200","23.0181","0.0113","23.0181","15.3454","1.1340","0.0000"
"","27.6400","23.0345","0.0113","23.0345","15.3564","1.1331","0.0000"
"","27.6600","23.0514","0.0113","23.0514","15.3676","1.1334","0.0000"
"","27.6800","23.0682","0.0113","23.0682","15.3788","1.1338","0.0000"
"","27.7000","23.0848","0.0114","23.0848","15.3899","1.1367","0.0000"
"","27.7200","23.1016","0.0114","23.1016","15.4011","1.1403","0.0000"
"","27.7400","23.1182","0.0114","23.1182","15.4122","1.1429","0.0000"
"","27.7600","23.1346","0.0114","23.1346","15.4231","1.1394","0.0000"
"","27.7800","23.1512","0.0114","23.1512","15.4341","1.1369","0.0000"
"","27.8000","23.1679","0.0114","23.1679","15.4453","1.1391","0.0000"
"","27.8200","23.1849","0.0114","23.1849","15.4566","1.1411","0.0000"
"","27.8400","23.2017","0.0114","23.2017","15.4678","1.1450","0.0000"
"","27.8600","23.2183","0.0114","23.2183","15.4789","1.1444","0.0000"
"","27.8800","23.2350","0.0115","23.2350","15.4900","1.1468","0.0000"
"","27.9000","23.2514","0.0115","23.2514","15.5009","1.1521","0.0000"
"","27.9200","23.2679","0.0115","23.2679","15.5120","1.1539","0.0000"
"","27.9400","23.2848","0.0116","23.2848","15.5232","1.1556","0.0000"
"","27.9600","23.3018","0.0116","23.3018","15.5345","1.1550","0.0000"
"","27.9800","23.3183","0.0116","23.3183","15.5456","1.1586","0.0000"
"","28.0000","23.3350","0.0116","23.3350","15.5567","1.1628","0.0000"
"","28.0200","23.3516","0.0116","23.3516","15.5677","1.1647","0.0000"
"","28.0400","23.3683","0.0116","23.3683","15.5788","1.1638","0.0000"
"","28.0600","23.3847","0.0116","23.3847","15.5898","1.1613","0.0000"
"","28.0800","23.4014","0.0116","23.4014","15.6010","1.1635","0.0000"
"","28.1000","23.4183","0.0117","23.4183","15.6122","1.1654","0.0000"
"","28.1200","23.4350","0.0117","23.4350","15.6233","1.1673","0.0000"
"","28.1400","23.4517","0.0117","23.4517","15.6345","1.1669","0.0000"
"","28.1600","23.4684","0.0116","23.4684","15.6456","1.1643","0.0000"
"","28.1800","23.4850","0.0117","23.4850","15.6567","1.1659","0.0000"
"","28.2000","23.5016","0.0116","23.5016","15.6677","1.1637","0.0000"
"","28.2200","23.5182","0.0116","23.5182","15.6788","1.1605","0.0000"
"","28.2400","23.5350","0.0116","23.5350","15.6900","1.1577","0.0000"
"","28.2600","23.5517","0.0115","23.5517","15.7012","1.1462","0.0000"
"","28.2800","23.5684","0.0114","23.5684","15.7122","1.1399","0.0000"
"","28.3000","23.5849","0.0114","23.5849","15.7233","1.1402","0.0000"
"","28.3200","23.6014","0.0114","23.6014","15.7343","1.1402","0.0000"
"","28.3400","23.6183","0.0114","23.6183","15.7455","1.1354","0.0000"
"","28.3600","23.6350","0.0113","23.6350","15.7566","1.1291","0.0000"
"","28.3800","23.6516","0.0113","23.6516","15.7677","1.1275","0.0000"
"","28.4000","23.6685","0.0113","23.6685","15.7790","1.1299","0.0000"
"","28.4200","23.6852","0.0114","23.6852","15.7902","1.1369","0.0000"
"","28.4400","23.7015","0.0114","23.7015","15.8010","1.1403","0.0000"
"","28.4600","23.7180","0.0114","23.7180","15.8120","1.1416","0.0000"
"","28.4800","23.7346","0.0114","23.7346","15.8231","1.1422","0.0000"
"","28.5000","23.7514","0.0115","23.7514","15.8342","1.1488","0.0000"
"","28.5200","23.7681","0.0115","23.7681","15.8454","1.1547","0.0000"
"","28.5400","23.7848","0.0116","23.7848","15.8565","1.1597","0.0000"
"","28.5600","23.8018","0.0117","23.8018","15.8678","1.1658","0.0000"
"","28.5800","23.8183","0.0117","23.8183","15.8789","1.1720","0.0000"
"","28.6000","23.8346","0.0117","23.8346","15.8897","1.1655","0.0000"
"","28.6200","23.8512","0.0116","23.8512","15.9008","1.1621","0.0000"
"","28.6400","23.8681","0.0117","23.8681","15.9121","1.1713","0.0000"
"","28.6600","23.8849","0.0118","23.8849","15.9233","1.1779","0.0000"
"","28.6800","23.9015","0.0118","23.9015","15.9344","1.1780","0.0000"
"","28.7000","23.9185","0.0118","23.9185","15.9457","1.1799","0.0000"
"","28.7200","23.9352","0.0118","23.9352","15.9568","1.1846","0.0000"
"","28.7400","23.9512","0.0119","23.9512","15.9675","1.1877","0.0000"
"","28.7600","23.9676","0.0119","23.9676","15.9784","1.1882","0.0000"
"","28.7800","23.9844","0.0119","23.9844","15.9896","1.1864","0.0000"
"","28.8000","24.0012","0.0119","24.0012","16.0008","1.1909","0.0000"
"","28.8200","24.0179","0.0120","24.0179","16.0120","1.1979","0.0000"
"","28.8400","24.0348","0.0120","24.0348","16.0232","1.2026","0.0000"
"","28.8600","24.0518","0.0121","24.0518","16.0345","1.2055","0.0000"
"","28.8800","24.0682","0.0121","24.0682","16.0455","1.2105","0.0000"
"","28.9000","24.0849","0.0121","24.0849","16.0566","1.2121","0.0000"
"","28.9200","24.1018","0.0121","24.1018","16.0678","1.2118","0.0000"
"","28.9400","24.1188","0.0121","24.1188","16.0792","1.2136","0.0000"
"","28.9600","24.1354","0.0123","24.1354","16.0903","1.2256","0.0000"
"","28.9800","24.1519","0.0123","24.1519","16.1013","1.2254","0.0000"
"","29.0000","24.1686","0.0123","24.1686","16.1124","1.2271","0.0000"
"","29.0200","24.1850","0.0123","24.1850","16.1233","1.2291","0.0000"
"","29.0400","24.2012","0.0123","24.2012","16.1341","1.2317","0.0000"
"","29.0600","24.2178","0.0122","24.2178","16.1452","1.2231","0.0000"
"","29.0800","24.2349","0.0120","24.2349","16.1566","1.1988","0.0000"
"","29.1000","24.2518","0.0119","24.2518","16.1679","1.1900","0.0000"
"","29.1200","24.2682","0.0119","24.2682","16.1788","1.1895","0.0000"
"","29.1400","24.2847","0.0120","24.2847","16.1898","1.1952","0.0000"
"","29.1600","24.3016","0.0120","24.3016","16.2011","1.2025","0.0000"
"","29.1800","24.3181","0.0121","24.3181","16.2121","1.2113","0.0000"
"","29.2000","24.3346","0.0122","24.3346","16.2230","1.2162","0.0000"
"","29.2200","24.3514","0.0122","24.3514","16.2343","1.2216","0.0000"
"","29.2400","24.3684","0.0123","24.3684","16.2456","1.2263","0.0000"
"","29.2600","24.3850","0.0123","24.3850","16.2566","1.2281","0.0000"
"","29.2800","24.4015","0.0122","24.4015","16.2677","1.2195","0.0000"
"","29.3000","24.4183","0.0122","24.4183","16.2788","1.2189","0.0000"
"","29.3200","24.4349","0.0122","24.4349","16.2899","1.2217","0.0000"
"","29.3400","24.4513","0.0122","24.4513","16.3009","1.2223","0.0000"
"","29.3600","24.4680","0.0122","24.4680","16.3120","1.2192","0.0000"
"","29.3800","24.4850","0.0122","24.4850","16.3233","1.2202","0.0000"
"","29.4000","24.5017","0.0122","24.5017","16.3345","1.2240","0.0000"
"","29.4200","24.5182","0.0123","24.5182","16.3455","1.2280","0.0000"
"","29.4400","24.5349","0.0123","24.5349","16.3566","1.2333","0.0000"
"","29.4600","24.5517","0.0124","24.5517","16.3678","1.2361","0.0000"
"","29.4800","24.5683","0.0124","24.5683","16.3789","1.2393","0.0000"
"","29.5000","24.5850","0.0124","24.5850","16.3900","1.2404","0.0000"
"","29.5200","24.6018","0.0124","24.6018","16.4012","1.2405","0.0000"
"","29.5400","24.6186","0.0124","24.6186","16.4124","1.2362","0.0000"
"","29.5600","24.6350","0.0123","24.6350","16.4233","1.2324","0.0000"
"","29.5800","24.6514","0.0123","24.6514","16.4343","1.2314","0.0000"
"","29.6000","24.6681","0.0124","24.6681","16.4454","1.2366","0.0000"
"","29.6200","24.6847","0.0123","24.6847","16.4565","1.2345","0.0000"
"","29.6400","24.7014","0.0124","24.7014","16.4676","1.2359","0.0000"
"","29.6600","24.7181","0.0124","24.7181","16.4787","1.2391","0.0000"
"","29.6800","24.7349","0.0123","24.7349","16.4899","1.2323","0.0000"
"","29.7000","24.7518","0.0123","24.7518","16.5012","1.2271","0.0000"
"","29.7200","24.7683","0.0123","24.7683","16.5122","1.2265","0.0000"
"","29.7400","24.7847","0.0123","24.7847","16.5231","1.2261","0.0000"
"","29.7600","24.8015","0.0123","24.8015","16.5343","1.2264","0.0000"
"","29.7800","24.8183","0.0123","24.8183","16.5456","1.2292","0.0000"
"","29.8000","24.8350","0.0123","24.8350","16.5567","1.2333","0.0000"
"","29.8200","24.8518","0.0124","24.8518","16.5678","1.2365","0.0000"
"","29.8400","24.8686","0.0124","24.8686","16.5791","1.2394","0.0000"
"","29.8600","24.8852","0.0124","24.8852","16.5901","1.2439","0.0000"
"","29.8800","24.9013","0.0125","24.9013","16.6009","1.2477","0.0000"
"","29.9000","24.9180","0.0125","24.9180","16.6120","1.2548","0.0000"
"","29.9200","24.9347","0.0126","24.9347","16.6232","1.2609","0.0000"
"","29.9400","24.9516","0.0127","24.9516","16.6344","1.2652","0.0000"
"","29.9600","24.9682","0.0127","24.9682","16.6454","1.2667","0.0000"
"","29.9800","24.9849","0.0127","24.9849","16.6566","1.2691","0.0000"
"","30.0000","25.0016","0.0127","25.0016","16.6677","1.2716","0.0000"
"","30.0200","25.0179","0.0128","25.0179","16.6786","1.2849","0.0000"
"","30.0400","25.0345","0.0129","25.0345","16.6897","1.2910","0.0000"
"","30.0600","25.0516","0.0129","25.0516","16.7011","1.2925","0.0000"
"","30.0800","25.0685","0.0130","25.0685","16.7123","1.2974","0.0000"
"","30.1000","25.0850","0.0131","25.0850","16.7234","1.3053","0.0000"
"","30.1200","25.1018","0.0131","25.1018","16.7345","1.3124","0.0000"
"","30.1400","25.1184","0.0132","25.1184","16.7456","1.3153","0.0000"
"","30.1600","25.1349","0.0132","25.1349","16.7566","1.3203","0.0000"
"","30.1800","25.1513","0.0132","25.1513","16.7675","1.3211","0.0000"
"","30.2000","25.1681","0.0132","25.1681","16.7788","1.3209","0.0000"
"","30.2200","25.1848","0.0132","25.1848","16.7899","1.3197","0.0000"
"","30.2400","25.2014","0.0131","25.2014","16.8010","1.3132","0.0000"
"","30.2600","25.2181","0.0130","25.2181","16.8121","1.3046","0.0000"
"","30.2800","25.2348","0.0130","25.2348","16.8232","1.3017","0.0000"
"","30.3000","25.2514","0.0130","25.2514","16.8343","1.3010","0.0000"
"","30.3200","25.2679","0.0130","25.2679","16.8453","1.3040","0.0000"
"","30.3400","25.2847","0.0131","25.2847","16.8564","1.3134","0.0000"
"","30.3600","25.3015","0.0132","25.3015","16.8677","1.3194","0.0000"
"","30.3800","25.3183","0.0132","25.3183","16.8789","1.3249","0.0000"
"","30.4000","25.3351","0.0133","25.3351","16.8901","1.3285","0.0000"
"","30.4200","25.3517","0.0134","25.3517","16.9011","1.3356","0.0000"
"","30.4400","25.3681","0.0134","25.3681","16.9121","1.3416","0.0000"
"","30.4600","25.3848","0.0135","25.3848","16.9232","1.3473","0.0000"
"","30.4800","25.4014","0.0134","25.4014","16.9343","1.3420","0.0000"
"","30.5000","25.4185","0.0133","25.4185","16.9457","1.3301","0.0000"
"","30.5200","25.4352","0.0132","25.4352","16.9568","1.3200","0.0000"
"","30.5400","25.4517","0.0132","25.4517","16.9678","1.3168","0.0000"
"","30.5600","25.4682","0.0131","25.4682","16.9788","1.3134","0.0000"
"","30.5800","25.4847","0.0131","25.4847","16.9898","1.3134","0.0000"
"","30.6000","25.5013","0.0132","25.5013","17.0009","1.3160","0.0000"
"","30.6200","25.5179","0.0133","25.5179","17.0120","1.3253","0.0000"
"","30.6400","25.5348","0.0133","25.5348","17.0232","1.3321","0.0000"
"","30.6600","25.5517","0.0133","25.5517","17.0345","1.3329","0.0000"
"","30.6800","25.5685","0.0133","25.5685","17.0456","1.3317","0.0000"
"","30.7000","25.5850","0.0133","25.5850","17.0567","1.3271","0.0000"
"","30.7200","25.6015","0.0133","25.6015","17.0677","1.3255","0.0000"
"","30.7400","25.6182","0.0132","25.6182","17.0788","1.3237","0.0000"
"","30.7600","25.6347","0.0132","25.6347","17.0898","1.3242","0.0000"
"","30.7800","25.6515","0.0133","25.6515","17.1010","1.3328","0.0000"
"","30.8000","25.6683","0.0134","25.6683","17.1122","1.3367","0.0000"
"","30.8200","25.6850","0.0134","25.6850","17.1233","1.3378","0.0000"
"","30.8400","25.7016","0.0134","25.7016","17.1344","1.3374","0.0000"
"","30.8600","25.7183","0.0134","25.7183","17.1455","1.3367","0.0000"
"","30.8800","25.7348","0.0134","25.7348","17.1565","1.3394","0.0000"
"","30.9000","25.7515","0.0135","25.7515","17.1676","1.3460","0.0000"
"","30.9200","25.7681","0.0135","25.7681","17.1787","1.3510","0.0000"
"","30.9400","25.7850","0.0135","25.7850","17.1900","1.3519","0.0000"
"","30.9600","25.8018","0.0135","25.8018","17.2012","1.3536","0.0000"
"","30.9800","25.8184","0.0136","25.8184","17.2123","1.3567","0.0000"
"","31.0000","25.8349","0.0136","25.8349","17.2233","1.3559","0.0000"
"","31.0200","25.8514","0.0135","25.8514","17.2343","1.3504","0.0000"
"","31.0400","25.8680","0.0135","25.8680","17.2453","1.3499","0.0000"
"","31.0600","25.8847","0.0135","25.8847","17.2565","1.3480","0.0000"
"","31.0800","25.9016","0.0135","25.9016","17.2678","1.3545","0.0000"
"","31.1000","25.9184","0.0136","25.9184","17.2789","1.3567","0.0000"
"","31.1200","25.9352","0.0136","25.9352","17.2901","1.3605","0.0000"
"","31.1400","25.9517","0.0137","25.9517","17.3011","1.3661","0.0000"
"","31.1600","25.9681","0.0137","25.9681","17.3121","1.3708","0.0000"
"","31.1800","25.9849","0.0138","25.9849","17.3232","1.3760","0.0000"
"","31.2000","26.0016","0.0138","26.0016","17.3344","1.3759","0.0000"
"","31.2200","26.0184","0.0137","26.0184","17.3456","1.3737","0.0000"
"","31.2400","26.0349","0.0138","26.0349","17.3566","1.3758","0.0000"
"","31.2600","26.0517","0.0138","26.0517","17.3678","1.3752","0.0000"
"","31.2800","26.0682","0.0138","26.0682","17.3788","1.3777","0.0000"
"","31.3000","26.0846","0.0138","26.0846","17.3897","1.3845","0.0000"
"","31.3200","26.1013","0.0139","26.1013","17.4008","1.3895","0.0000"
"","31.3400","26.1181","0.0139","26.1181","17.4121","1.3937","0.0000"
"","31.3600","26.1349","0.0139","26.1349","17.4233","1.3941","0.0000"
"","31.3800","26.1518","0.0141","26.1518","17.4345","1.4090","0.0000"
"","31.4000","26.1685","0.0142","26.1685","17.4457","1.4160","0.0000"
"","31.4200","26.1850","0.0141","26.1850","17.4566","1.4119","0.0000"
"","31.4400","26.2013","0.0141","26.2013","17.4675","1.4054","0.0000"
"","31.4600","26.2179","0.0140","26.2179","17.4786","1.4025","0.0000"
"","31.4800","26.2347","0.0140","26.2347","17.4898","1.3996","0.0000"
"","31.5000","26.2514","0.0140","26.2514","17.5010","1.4022","0.0000"
"","31.5200","26.2682","0.0140","26.2682","17.5121","1.3985","0.0000"
"","31.5400","26.2850","0.0139","26.2850","17.5233","1.3889","0.0000"
"","31.5600","26.3017","0.0138","26.3017","17.5345","1.3794","0.0000"
"","31.5800","26.3180","0.0138","26.3180","17.5453","1.3754","0.0000"
"","31.6000","26.3342","0.0137","26.3342","17.5561","1.3741","0.0000"
"","31.6200","26.3509","0.0137","26.3509","17.5673","1.3737","0.0000"
"","31.6400","26.3679","0.0137","26.3679","17.5786","1.3727","0.0000"
"","31.6600","26.3848","0.0137","26.3848","17.5899","1.3699","0.0000"
"","31.6800","26.4017","0.0137","26.4017","17.6011","1.3688","0.0000"
"","31.7000","26.4185","0.0137","26.4185","17.6123","1.3692","0.0000"
"","31.7200","26.4350","0.0137","26.4350","17.6233","1.3681","0.0000"
"","31.7400","26.4516","0.0137","26.4516","17.6344","1.3654","0.0000"
"","31.7600","26.4683","0.0136","26.4683","17.6455","1.3623","0.0000"
"","31.7800","26.4853","0.0136","26.4853","17.6569","1.3633","0.0000"
"","31.8000","26.5019","0.0137","26.5019","17.6680","1.3679","0.0000"
"","31.8200","26.5185","0.0137","26.5185","17.6790","1.3728","0.0000"
"","31.8400","26.5350","0.0138","26.5350","17.6900","1.3780","0.0000"
"","31.8600","26.5515","0.0138","26.5515","17.7010","1.3813","0.0000"
"","31.8800","26.5680","0.0138","26.5680","17.7120","1.3787","0.0000"
"","31.9000","26.5847","0.0137","26.5847","17.7231","1.3688","0.0000"
"","31.9200","26.6015","0.0136","26.6015","17.7343","1.3637","0.0000"
"","31.9400","26.6183","0.0137","26.6183","17.7456","1.3651","0.0000"
"","31.9600","26.6350","0.0136","26.6350","17.7567","1.3592","0.0000"
"","31.9800","26.6516","0.0135","26.6516","17.7678","1.3540","0.0000"
"","32.0000","26.6683","0.0135","26.6683","17.7789","1.3511","0.0000"
"","32.0200","26.6848","0.0133","26.6848","17.7899","1.3348","0.0000"
"","32.0400","26.7016","0.0133","26.7016","17.8010","1.3270","0.0000"
"","32.0600","26.7183","0.0133","26.7183","17.8122","1.3280","0.0000"
"","32.0800","26.7352","0.0133","26.7352","17.8235","1.3336","0.0000"
"","32.1000","26.7520","0.0133","26.7520","17.8347","1.3333","0.0000"
"","32.1200","26.7686","0.0133","26.7686","17.8457","1.3344","0.0000"
"","32.1400","26.7848","0.0134","26.7848","17.8565","1.3407","0.0000"
"","32.1600","26.8013","0.0134","26.8013","17.8676","1.3446","0.0000"
"","32.1800","26.8181","0.0135","26.8181","17.8787","1.3451","0.0000"
"","32.2000","26.8349","0.0134","26.8349","17.8899","1.3388","0.0000"
"","32.2200","26.8516","0.0134","26.8516","17.9011","1.3401","0.0000"
"","32.2400","26.8684","0.0134","26.8684","17.9123","1.3445","0.0000"
"","32.2600","26.8849","0.0134","26.8849","17.9233","1.3415","0.0000"
"","32.2800","26.9013","0.0134","26.9013","17.9342","1.3355","0.0000"
"","32.3000","26.9180","0.0133","26.9180","17.9453","1.3301","0.0000"
"","32.3200","26.9347","0.0133","26.9347","17.9565","1.3263","0.0000"
"","32.3400","26.9517","0.0132","26.9517","17.9678","1.3202","0.0000"
"","32.3600","26.9684","0.0131","26.9684","17.9789","1.3104","0.0000"
"","32.3800","26.9850","0.0131","26.9850","17.9900","1.3108","0.0000"
"","32.4000","27.0017","0.0132","27.0017","18.0011","1.3156","0.0000"
"","32.4200","27.0182","0.0131","27.0182","18.0121","1.3106","0.0000"
"","32.4400","27.0346","0.0131","27.0346","18.0231","1.3113","0.0000"
"","32.4600","27.0513","0.0131","27.0513","18.0342","1.3148","0.0000"
"","32.4800","27.0683","0.0132","27.0683","18.0455","1.3189","0.0000"
"","32.5000","27.0849","0.0132","27.0849","18.0566","1.3161","0.0000"
"","32.5200","27.1015","0.0132","27.1015","18.0677","1.3178","0.0000"
"","32.5400","27.1183","0.0132","27.1183","18.0789","1.3234","0.0000"
"","32.5600","27.1348","0.0133","27.1348","18.0899","1.3285","0.0000"
"","32.5800","27.1514","0.0133","27.1514","18.1009","1.3300","0.0000"
"","32.6000","27.1680","0.0133","27.1680","18.1120","1.3259","0.0000"
"","32.6200","27.1849","0.0132","27.1849","18.1233","1.3239","0.0000"
"","32.6400","27.2017","0.0132","27.2017","18.1344","1.3240","0.0000"
"","32.6600","27.2183","0.0133","27.2183","18.1455","1.3278","0.0000"
"","32.6800","27.2351","0.0133","27.2351","18.1567","1.3285","0.0000"
"","32.7000","27.2516","0.0133","27.2516","18.1677","1.3268","0.0000"
"","32.7200","27.2682","0.0133","27.2682","18.1788","1.3283","0.0000"
"","32.7400","27.2849","0.0133","27.2849","18.1899","1.3311","0.0000"
"","32.7600","27.3016","0.0133","27.3016","18.2011","1.3260","0.0000"
"","32.7800","27.3184","0.0132","27.3184","18.2123","1.3193","0.0000"
"","32.8000","27.3352","0.0132","27.3352","18.2234","1.3231","0.0000"
"","32.8200","27.3517","0.0133","27.3517","18.2345","1.3258","0.0000"
"","32.8400","27.3680","0.0132","27.3680","18.2453","1.3213","0.0000"
"","32.8600","27.3848","0.0132","27.3848","18.2565","1.3203","0.0000"
"","32.8800","27.4014","0.0132","27.4014","18.2676","1.3235","0.0000"
"","32.9000","27.4180","0.0133","27.4180","18.2787","1.3269","0.0000"
