Results Table 1


Results Table 2


Time,Displacement,Force,Compressive displacement,Compressive strain (Displacement),Compressive stress,PIP count
(s),(mm),(kN),(mm),(%),(MPa),
"78.0800","65.0686","0.2097","65.0686","43.3790","20.9693","0.0000"
"78.1000","65.0851","0.2099","65.0851","43.3901","20.9926","0.0000"
"78.1200","65.1017","0.2102","65.1017","43.4012","21.0220","0.0000"
"78.1400","65.1186","0.2104","65.1186","43.4124","21.0426","0.0000"
"78.1600","65.1353","0.2105","65.1353","43.4235","21.0470","0.0000"
"78.1800","65.1517","0.2103","65.1517","43.4345","21.0334","0.0000"
"78.2000","65.1682","0.2103","65.1682","43.4455","21.0297","0.0000"
"78.2200","65.1850","0.2104","65.1850","43.4566","21.0417","0.0000"
"78.2400","65.2017","0.2107","65.2017","43.4678","21.0715","0.0000"
"78.2600","65.2184","0.2110","65.2184","43.4789","21.1024","0.0000"
"78.2800","65.2354","0.2113","65.2354","43.4902","21.1269","0.0000"
"78.3000","65.2521","0.2115","65.2521","43.5014","21.1520","0.0000"
"78.3200","65.2686","0.2117","65.2686","43.5124","21.1749","0.0000"
"78.3400","65.2848","0.2120","65.2848","43.5232","21.2019","0.0000"
"78.3600","65.3016","0.2121","65.3016","43.5344","21.2096","0.0000"
"78.3800","65.3184","0.2122","65.3184","43.5456","21.2179","0.0000"
"78.4000","65.3351","0.2124","65.3351","43.5567","21.2440","0.0000"
"78.4200","65.3518","0.2129","65.3518","43.5679","21.2886","0.0000"
"78.4400","65.3688","0.2133","65.3688","43.5792","21.3256","0.0000"
"78.4600","65.3852","0.2136","65.3852","43.5901","21.3556","0.0000"
"78.4800","65.4012","0.2138","65.4012","43.6008","21.3811","0.0000"
"78.5000","65.4179","0.2142","65.4179","43.6119","21.4165","0.0000"
"78.5200","65.4350","0.2145","65.4350","43.6233","21.4535","0.0000"
"78.5400","65.4520","0.2149","65.4520","43.6347","21.4929","0.0000"
"78.5600","65.4687","0.2152","65.4687","43.6458","21.5157","0.0000"
"78.5800","65.4854","0.2154","65.4854","43.6569","21.5388","0.0000"
"78.6000","65.5021","0.2155","65.5021","43.6680","21.5478","0.0000"
"78.6200","65.5182","0.2156","65.5182","43.6788","21.5561","0.0000"
"78.6400","65.5349","0.2158","65.5349","43.6899","21.5767","0.0000"
"78.6600","65.5516","0.2160","65.5516","43.7011","21.6017","0.0000"
"78.6800","65.5684","0.2162","65.5684","43.7123","21.6210","0.0000"
"78.7000","65.5851","0.2165","65.5851","43.7234","21.6456","0.0000"
"78.7200","65.6018","0.2167","65.6018","43.7345","21.6718","0.0000"
"78.7400","65.6185","0.2169","65.6185","43.7456","21.6873","0.0000"
"78.7600","65.6350","0.2170","65.6350","43.7567","21.7010","0.0000"
"78.7800","65.6515","0.2171","65.6515","43.7677","21.7141","0.0000"
"78.8000","65.6684","0.2173","65.6684","43.7789","21.7309","0.0000"
"78.8200","65.6853","0.2175","65.6853","43.7902","21.7520","0.0000"
"78.8400","65.7019","0.2177","65.7019","43.8013","21.7710","0.0000"
"78.8600","65.7185","0.2178","65.7185","43.8123","21.7821","0.0000"
"78.8800","65.7351","0.2179","65.7351","43.8234","21.7877","0.0000"
"78.9000","65.7515","0.2180","65.7515","43.8343","21.8049","0.0000"
"78.9200","65.7682","0.2182","65.7682","43.8454","21.8212","0.0000"
"78.9400","65.7849","0.2183","65.7849","43.8566","21.8254","0.0000"
"78.9600","65.8018","0.2183","65.8018","43.8679","21.8294","0.0000"
"78.9800","65.8183","0.2183","65.8183","43.8789","21.8314","0.0000"
"79.0000","65.8350","0.2183","65.8350","43.8900","21.8283","0.0000"
"79.0200","65.8516","0.2183","65.8516","43.9011","21.8338","0.0000"
"79.0400","65.8683","0.2185","65.8683","43.9122","21.8517","0.0000"
"79.0600","65.8850","0.2187","65.8850","43.9234","21.8669","0.0000"
"79.0800","65.9018","0.2188","65.9018","43.9345","21.8797","0.0000"
"79.1000","65.9188","0.2190","65.9188","43.9459","21.8999","0.0000"
"79.1200","65.9356","0.2193","65.9356","43.9570","21.9315","0.0000"
"79.1400","65.9520","0.2196","65.9520","43.9680","21.9560","0.0000"
"79.1600","65.9684","0.2197","65.9684","43.9789","21.9745","0.0000"
"79.1800","65.9849","0.2198","65.9849","43.9899","21.9839","0.0000"
"79.2000","66.0016","0.2200","66.0016","44.0010","21.9983","0.0000"
"79.2200","66.0182","0.2203","66.0182","44.0121","22.0315","0.0000"
"79.2400","66.0350","0.2207","66.0350","44.0233","22.0702","0.0000"
"79.2600","66.0517","0.2209","66.0517","44.0345","22.0928","0.0000"
"79.2800","66.0684","0.2209","66.0684","44.0456","22.0932","0.0000"
"79.3000","66.0850","0.2210","66.0850","44.0567","22.0994","0.0000"
"79.3200","66.1017","0.2212","66.1017","44.0678","22.1223","0.0000"
"79.3400","66.1186","0.2215","66.1186","44.0790","22.1486","0.0000"
"79.3600","66.1353","0.2218","66.1353","44.0902","22.1755","0.0000"
"79.3800","66.1521","0.2221","66.1521","44.1014","22.2080","0.0000"
"79.4000","66.1688","0.2225","66.1688","44.1126","22.2459","0.0000"
"79.4200","66.1856","0.2227","66.1856","44.1237","22.2699","0.0000"
"79.4400","66.2019","0.2228","66.2019","44.1346","22.2763","0.0000"
"79.4600","66.2182","0.2228","66.2182","44.1455","22.2820","0.0000"
"79.4800","66.2350","0.2229","66.2350","44.1566","22.2935","0.0000"
"79.5000","66.2517","0.2230","66.2517","44.1678","22.3045","0.0000"
"79.5200","66.2682","0.2232","66.2682","44.1788","22.3176","0.0000"
"79.5400","66.2849","0.2233","66.2849","44.1899","22.3265","0.0000"
"79.5600","66.3019","0.2233","66.3019","44.2013","22.3345","0.0000"
"79.5800","66.3185","0.2236","66.3185","44.2124","22.3557","0.0000"
"79.6000","66.3348","0.2239","66.3348","44.2232","22.3893","0.0000"
"79.6200","66.3516","0.2241","66.3516","44.2344","22.4097","0.0000"
"79.6400","66.3684","0.2244","66.3684","44.2456","22.4365","0.0000"
"79.6600","66.3851","0.2246","66.3851","44.2567","22.4647","0.0000"
"79.6800","66.4018","0.2249","66.4018","44.2678","22.4885","0.0000"
"79.7000","66.4186","0.2252","66.4186","44.2791","22.5167","0.0000"
"79.7200","66.4352","0.2253","66.4352","44.2901","22.5340","0.0000"
"79.7400","66.4515","0.2253","66.4515","44.3010","22.5290","0.0000"
"79.7600","66.4681","0.2253","66.4681","44.3121","22.5310","0.0000"
"79.7800","66.4851","0.2254","66.4851","44.3234","22.5435","0.0000"
"79.8000","66.5019","0.2256","66.5019","44.3346","22.5644","0.0000"
"79.8200","66.5185","0.2258","66.5185","44.3457","22.5776","0.0000"
"79.8400","66.5353","0.2260","66.5353","44.3569","22.5958","0.0000"
"79.8600","66.5520","0.2261","66.5520","44.3680","22.6091","0.0000"
"79.8800","66.5686","0.2261","66.5686","44.3790","22.6106","0.0000"
"79.9000","66.5849","0.2263","66.5849","44.3899","22.6266","0.0000"
"79.9200","66.6016","0.2264","66.6016","44.4011","22.6450","0.0000"
"79.9400","66.6185","0.2266","66.6185","44.4123","22.6585","0.0000"
"79.9600","66.6350","0.2266","66.6350","44.4234","22.6591","0.0000"
"79.9800","66.6515","0.2265","66.6515","44.4343","22.6520","0.0000"
"80.0000","66.6684","0.2263","66.6684","44.4456","22.6294","0.0000"
"80.0200","66.6852","0.2262","66.6852","44.4568","22.6233","0.0000"
"80.0400","66.7015","0.2263","66.7015","44.4677","22.6339","0.0000"
"80.0600","66.7180","0.2264","66.7180","44.4787","22.6381","0.0000"
"80.0800","66.7350","0.2264","66.7350","44.4900","22.6382","0.0000"
"80.1000","66.7519","0.2264","66.7519","44.5013","22.6352","0.0000"
"80.1200","66.7684","0.2263","66.7684","44.5123","22.6299","0.0000"
"80.1400","66.7852","0.2263","66.7852","44.5235","22.6345","0.0000"
"80.1600","66.8020","0.2264","66.8020","44.5346","22.6443","0.0000"
"80.1800","66.8185","0.2266","66.8185","44.5457","22.6567","0.0000"
"80.2000","66.8350","0.2266","66.8350","44.5567","22.6627","0.0000"
"80.2200","66.8518","0.2267","66.8518","44.5679","22.6679","0.0000"
"80.2400","66.8688","0.2269","66.8688","44.5792","22.6852","0.0000"
"80.2600","66.8852","0.2270","66.8852","44.5901","22.6957","0.0000"
"80.2800","66.9017","0.2270","66.9017","44.6012","22.6982","0.0000"
"80.3000","66.9185","0.2270","66.9185","44.6123","22.6970","0.0000"
"80.3200","66.9351","0.2270","66.9351","44.6234","22.6982","0.0000"
"80.3400","66.9516","0.2270","66.9516","44.6344","22.7032","0.0000"
"80.3600","66.9682","0.2271","66.9682","44.6455","22.7130","0.0000"
"80.3800","66.9851","0.2273","66.9851","44.6567","22.7286","0.0000"
"80.4000","67.0020","0.2274","67.0020","44.6680","22.7441","0.0000"
"80.4200","67.0185","0.2276","67.0185","44.6790","22.7633","0.0000"
"80.4400","67.0352","0.2279","67.0352","44.6902","22.7881","0.0000"
"80.4600","67.0520","0.2281","67.0520","44.7013","22.8087","0.0000"
"80.4800","67.0686","0.2282","67.0686","44.7124","22.8158","0.0000"
"80.5000","67.0851","0.2283","67.0851","44.7234","22.8297","0.0000"
"80.5200","67.1018","0.2285","67.1018","44.7346","22.8542","0.0000"
"80.5400","67.1186","0.2287","67.1186","44.7457","22.8724","0.0000"
"80.5600","67.1354","0.2288","67.1354","44.7569","22.8849","0.0000"
"80.5800","67.1516","0.2290","67.1516","44.7678","22.8957","0.0000"
"80.6000","67.1681","0.2290","67.1681","44.7787","22.8994","0.0000"
"80.6200","67.1849","0.2290","67.1849","44.7900","22.9008","0.0000"
"80.6400","67.2016","0.2291","67.2016","44.8011","22.9063","0.0000"
"80.6600","67.2182","0.2291","67.2182","44.8122","22.9145","0.0000"
"80.6800","67.2349","0.2292","67.2349","44.8232","22.9202","0.0000"
"80.7000","67.2519","0.2294","67.2519","44.8346","22.9384","0.0000"
"80.7200","67.2683","0.2295","67.2683","44.8455","22.9482","0.0000"
"80.7400","67.2848","0.2296","67.2848","44.8565","22.9558","0.0000"
"80.7600","67.3017","0.2297","67.3017","44.8678","22.9731","0.0000"
"80.7800","67.3185","0.2300","67.3185","44.8790","23.0001","0.0000"
"80.8000","67.3351","0.2303","67.3351","44.8901","23.0320","0.0000"
"80.8200","67.3519","0.2306","67.3519","44.9012","23.0567","0.0000"
"80.8400","67.3689","0.2307","67.3689","44.9126","23.0663","0.0000"
"80.8600","67.3854","0.2308","67.3854","44.9236","23.0759","0.0000"
"80.8800","67.4017","0.2308","67.4017","44.9345","23.0802","0.0000"
"80.9000","67.4181","0.2309","67.4181","44.9454","23.0851","0.0000"
"80.9200","67.4349","0.2310","67.4349","44.9566","23.1013","0.0000"
"80.9400","67.4516","0.2311","67.4516","44.9678","23.1145","0.0000"
"80.9600","67.4682","0.2313","67.4682","44.9788","23.1303","0.0000"
"80.9800","67.4852","0.2314","67.4852","44.9901","23.1405","0.0000"
"81.0000","67.5020","0.2314","67.5020","45.0014","23.1435","0.0000"
"81.0200","67.5184","0.2315","67.5184","45.0123","23.1530","0.0000"
"81.0400","67.5349","0.2317","67.5349","45.0232","23.1688","0.0000"
"81.0600","67.5519","0.2319","67.5519","45.0346","23.1866","0.0000"
"81.0800","67.5686","0.2321","67.5686","45.0458","23.2057","0.0000"
"81.1000","67.5853","0.2322","67.5853","45.0568","23.2231","0.0000"
"81.1200","67.6020","0.2323","67.6020","45.0680","23.2280","0.0000"
"81.1400","67.6188","0.2323","67.6188","45.0792","23.2328","0.0000"
"81.1600","67.6352","0.2324","67.6352","45.0901","23.2390","0.0000"
"81.1800","67.6515","0.2325","67.6515","45.1010","23.2455","0.0000"
"81.2000","67.6683","0.2324","67.6683","45.1122","23.2441","0.0000"
"81.2200","67.6852","0.2324","67.6852","45.1234","23.2379","0.0000"
"81.2400","67.7018","0.2324","67.7018","45.1345","23.2413","0.0000"
"81.2600","67.7186","0.2326","67.7186","45.1457","23.2585","0.0000"
"81.2800","67.7353","0.2328","67.7353","45.1569","23.2805","0.0000"
"81.3000","67.7517","0.2330","67.7517","45.1678","23.2989","0.0000"
"81.3200","67.7681","0.2332","67.7681","45.1788","23.3249","0.0000"
"81.3400","67.7848","0.2335","67.7848","45.1899","23.3475","0.0000"
"81.3600","67.8016","0.2337","67.8016","45.2010","23.3738","0.0000"
"81.3800","67.8184","0.2340","67.8184","45.2123","23.4042","0.0000"
"81.4000","67.8353","0.2342","67.8353","45.2235","23.4241","0.0000"
"81.4200","67.8521","0.2344","67.8521","45.2347","23.4366","0.0000"
"81.4400","67.8686","0.2345","67.8686","45.2457","23.4502","0.0000"
"81.4600","67.8851","0.2346","67.8851","45.2568","23.4617","0.0000"
"81.4800","67.9017","0.2348","67.9017","45.2678","23.4752","0.0000"
"81.5000","67.9184","0.2348","67.9184","45.2790","23.4779","0.0000"
"81.5200","67.9352","0.2348","67.9352","45.2901","23.4844","0.0000"
"81.5400","67.9520","0.2351","67.9520","45.3013","23.5069","0.0000"
"81.5600","67.9686","0.2354","67.9686","45.3124","23.5420","0.0000"
"81.5800","67.9851","0.2358","67.9851","45.3234","23.5755","0.0000"
"81.6000","68.0015","0.2360","68.0015","45.3344","23.6037","0.0000"
"81.6200","68.0181","0.2363","68.0181","45.3454","23.6311","0.0000"
"81.6400","68.0350","0.2365","68.0350","45.3566","23.6523","0.0000"
"81.6600","68.0518","0.2367","68.0518","45.3679","23.6666","0.0000"
"81.6800","68.0686","0.2368","68.0686","45.3791","23.6812","0.0000"
"81.7000","68.0851","0.2370","68.0851","45.3901","23.7048","0.0000"
"81.7200","68.1018","0.2373","68.1018","45.4012","23.7253","0.0000"
"81.7400","68.1184","0.2374","68.1184","45.4123","23.7406","0.0000"
"81.7600","68.1351","0.2375","68.1351","45.4234","23.7481","0.0000"
"81.7800","68.1518","0.2375","68.1518","45.4345","23.7515","0.0000"
"81.8000","68.1686","0.2376","68.1686","45.4457","23.7566","0.0000"
"81.8200","68.1852","0.2377","68.1852","45.4568","23.7679","0.0000"
"81.8400","68.2020","0.2378","68.2020","45.4680","23.7774","0.0000"
"81.8600","68.2185","0.2378","68.2185","45.4790","23.7826","0.0000"
"81.8800","68.2350","0.2379","68.2350","45.4900","23.7921","0.0000"
"81.9000","68.2517","0.2380","68.2517","45.5011","23.8037","0.0000"
"81.9200","68.2685","0.2381","68.2685","45.5123","23.8125","0.0000"
"81.9400","68.2852","0.2382","68.2852","45.5235","23.8199","0.0000"
"81.9600","68.3019","0.2381","68.3019","45.5346","23.8112","0.0000"
"81.9800","68.3186","0.2382","68.3186","45.5458","23.8171","0.0000"
"82.0000","68.3350","0.2384","68.3350","45.5567","23.8388","0.0000"
"82.0200","68.3515","0.2386","68.3515","45.5676","23.8631","0.0000"
"82.0400","68.3681","0.2388","68.3681","45.5787","23.8763","0.0000"
"82.0600","68.3849","0.2389","68.3849","45.5899","23.8903","0.0000"
"82.0800","68.4016","0.2390","68.4016","45.6011","23.8986","0.0000"
"82.1000","68.4186","0.2392","68.4186","45.6124","23.9177","0.0000"
"82.1200","68.4355","0.2394","68.4355","45.6237","23.9431","0.0000"
"82.1400","68.4519","0.2395","68.4519","45.6346","23.9494","0.0000"
"82.1600","68.4683","0.2394","68.4683","45.6456","23.9408","0.0000"
"82.1800","68.4850","0.2395","68.4850","45.6567","23.9470","0.0000"
"82.2000","68.5016","0.2396","68.5016","45.6677","23.9603","0.0000"
"82.2200","68.5185","0.2398","68.5185","45.6790","23.9752","0.0000"
"82.2400","68.5353","0.2399","68.5353","45.6902","23.9939","0.0000"
"82.2600","68.5522","0.2400","68.5522","45.7014","23.9957","0.0000"
"82.2800","68.5686","0.2399","68.5686","45.7124","23.9916","0.0000"
"82.3000","68.5850","0.2398","68.5850","45.7233","23.9770","0.0000"
"82.3200","68.6015","0.2398","68.6015","45.7343","23.9810","0.0000"
"82.3400","68.6183","0.2400","68.6183","45.7455","23.9967","0.0000"
"82.3600","68.6350","0.2400","68.6350","45.7567","24.0013","0.0000"
"82.3800","68.6518","0.2400","68.6518","45.7679","24.0020","0.0000"
"82.4000","68.6687","0.2401","68.6687","45.7791","24.0081","0.0000"
"82.4200","68.6852","0.2400","68.6852","45.7901","24.0043","0.0000"
"82.4400","68.7017","0.2400","68.7017","45.8011","24.0014","0.0000"
"82.4600","68.7183","0.2401","68.7183","45.8122","24.0092","0.0000"
"82.4800","68.7350","0.2403","68.7350","45.8233","24.0254","0.0000"
"82.5000","68.7518","0.2404","68.7518","45.8345","24.0371","0.0000"
"82.5200","68.7684","0.2403","68.7684","45.8456","24.0328","0.0000"
"82.5400","68.7852","0.2403","68.7852","45.8568","24.0302","0.0000"
"82.5600","68.8021","0.2405","68.8021","45.8680","24.0525","0.0000"
"82.5800","68.8185","0.2408","68.8185","45.8790","24.0827","0.0000"
"82.6000","68.8349","0.2408","68.8349","45.8899","24.0813","0.0000"
"82.6200","68.8515","0.2407","68.8515","45.9010","24.0682","0.0000"
"82.6400","68.8684","0.2407","68.8684","45.9123","24.0669","0.0000"
"82.6600","68.8852","0.2407","68.8852","45.9235","24.0670","0.0000"
"82.6800","68.9018","0.2407","68.9018","45.9346","24.0667","0.0000"
"82.7000","68.9185","0.2405","68.9185","45.9456","24.0539","0.0000"
"82.7200","68.9352","0.2404","68.9352","45.9568","24.0352","0.0000"
"82.7400","68.9518","0.2403","68.9518","45.9678","24.0285","0.0000"
"82.7600","68.9683","0.2404","68.9683","45.9789","24.0368","0.0000"
"82.7800","68.9852","0.2406","68.9852","45.9901","24.0572","0.0000"
"82.8000","69.0019","0.2408","69.0019","46.0013","24.0769","0.0000"
"82.8200","69.0185","0.2408","69.0185","46.0123","24.0833","0.0000"
"82.8400","69.0351","0.2408","69.0351","46.0234","24.0789","0.0000"
"82.8600","69.0515","0.2408","69.0515","46.0344","24.0767","0.0000"
"82.8800","69.0681","0.2408","69.0681","46.0454","24.0768","0.0000"
"82.9000","69.0847","0.2408","69.0847","46.0565","24.0790","0.0000"
"82.9200","69.1018","0.2409","69.1018","46.0679","24.0857","0.0000"
"82.9400","69.1185","0.2409","69.1185","46.0790","24.0881","0.0000"
"82.9600","69.1352","0.2407","69.1352","46.0901","24.0712","0.0000"
"82.9800","69.1517","0.2406","69.1517","46.1012","24.0579","0.0000"
"83.0000","69.1685","0.2407","69.1685","46.1123","24.0698","0.0000"
"83.0200","69.1852","0.2409","69.1852","46.1234","24.0939","0.0000"
"83.0400","69.2018","0.2411","69.2018","46.1345","24.1142","0.0000"
"83.0600","69.2187","0.2413","69.2187","46.1458","24.1262","0.0000"
"83.0800","69.2357","0.2415","69.2357","46.1571","24.1459","0.0000"
"83.1000","69.2522","0.2417","69.2522","46.1681","24.1675","0.0000"
"83.1200","69.2687","0.2417","69.2687","46.1792","24.1702","0.0000"
"83.1400","69.2852","0.2415","69.2852","46.1901","24.1482","0.0000"
"83.1600","69.3016","0.2412","69.3016","46.2010","24.1248","0.0000"
"83.1800","69.3182","0.2411","69.3182","46.2121","24.1116","0.0000"
"83.2000","69.3350","0.2410","69.3350","46.2233","24.0989","0.0000"
"83.2200","69.3517","0.2410","69.3517","46.2345","24.0982","0.0000"
"83.2400","69.3686","0.2411","69.3686","46.2457","24.1130","0.0000"
"83.2600","69.3851","0.2413","69.3851","46.2568","24.1336","0.0000"
"83.2800","69.4016","0.2414","69.4016","46.2677","24.1414","0.0000"
"83.3000","69.4183","0.2414","69.4183","46.2789","24.1378","0.0000"
"83.3200","69.4350","0.2415","69.4350","46.2900","24.1460","0.0000"
"83.3400","69.4518","0.2416","69.4518","46.3012","24.1642","0.0000"
"83.3600","69.4686","0.2418","69.4686","46.3124","24.1797","0.0000"
"83.3800","69.4854","0.2421","69.4854","46.3236","24.2090","0.0000"
"83.4000","69.5019","0.2421","69.5019","46.3346","24.2079","0.0000"
"83.4200","69.5184","0.2419","69.5184","46.3456","24.1875","0.0000"
"83.4400","69.5351","0.2418","69.5351","46.3567","24.1821","0.0000"
"83.4600","69.5516","0.2419","69.5516","46.3677","24.1914","0.0000"
"83.4800","69.5684","0.2420","69.5684","46.3789","24.2001","0.0000"
"83.5000","69.5850","0.2421","69.5850","46.3900","24.2068","0.0000"
"83.5200","69.6017","0.2421","69.6017","46.4011","24.2060","0.0000"
"83.5400","69.6184","0.2420","69.6184","46.4123","24.2019","0.0000"
"83.5600","69.6349","0.2420","69.6349","46.4233","24.2047","0.0000"
"83.5800","69.6515","0.2421","69.6515","46.4343","24.2143","0.0000"
"83.6000","69.6683","0.2422","69.6683","46.4455","24.2179","0.0000"
"83.6200","69.6850","0.2421","69.6850","46.4567","24.2136","0.0000"
"83.6400","69.7018","0.2421","69.7018","46.4678","24.2094","0.0000"
"83.6600","69.7185","0.2421","69.7185","46.4790","24.2085","0.0000"
"83.6800","69.7353","0.2421","69.7353","46.4902","24.2145","0.0000"
"83.7000","69.7517","0.2422","69.7517","46.5011","24.2245","0.0000"
"83.7200","69.7682","0.2422","69.7682","46.5122","24.2204","0.0000"
"83.7400","69.7849","0.2421","69.7849","46.5233","24.2056","0.0000"
"83.7600","69.8015","0.2419","69.8015","46.5343","24.1944","0.0000"
"83.7800","69.8182","0.2419","69.8182","46.5455","24.1880","0.0000"
"83.8000","69.8351","0.2419","69.8351","46.5567","24.1919","0.0000"
"83.8200","69.8521","0.2421","69.8521","46.5680","24.2052","0.0000"
"83.8400","69.8685","0.2421","69.8685","46.5790","24.2106","0.0000"
"83.8600","69.8850","0.2421","69.8850","46.5900","24.2089","0.0000"
"83.8800","69.9018","0.2421","69.9018","46.6012","24.2118","0.0000"
"83.9000","69.9185","0.2422","69.9185","46.6123","24.2202","0.0000"
"83.9200","69.9351","0.2423","69.9351","46.6234","24.2302","0.0000"
"83.9400","69.9518","0.2424","69.9518","46.6345","24.2438","0.0000"
"83.9600","69.9686","0.2425","69.9686","46.6457","24.2526","0.0000"
"83.9800","69.9852","0.2425","69.9852","46.6568","24.2467","0.0000"
"84.0000","70.0016","0.2423","70.0016","46.6678","24.2333","0.0000"
"84.0200","70.0184","0.2422","70.0184","46.6789","24.2217","0.0000"
"84.0400","70.0350","0.2422","70.0350","46.6900","24.2196","0.0000"
"84.0600","70.0519","0.2424","70.0519","46.7013","24.2394","0.0000"
"84.0800","70.0687","0.2426","70.0687","46.7125","24.2601","0.0000"
"84.1000","70.0854","0.2428","70.0854","46.7236","24.2761","0.0000"
"84.1200","70.1020","0.2428","70.1020","46.7347","24.2754","0.0000"
"84.1400","70.1183","0.2428","70.1183","46.7455","24.2823","0.0000"
"84.1600","70.1349","0.2430","70.1349","46.7566","24.2966","0.0000"
"84.1800","70.1518","0.2431","70.1518","46.7679","24.3053","0.0000"
"84.2000","70.1686","0.2430","70.1686","46.7790","24.2999","0.0000"
"84.2200","70.1853","0.2430","70.1853","46.7902","24.3019","0.0000"
"84.2400","70.2020","0.2430","70.2020","46.8013","24.2975","0.0000"
"84.2600","70.2186","0.2430","70.2186","46.8124","24.2972","0.0000"
"84.2800","70.2351","0.2430","70.2351","46.8234","24.2990","0.0000"
"84.3000","70.2516","0.2430","70.2516","46.8344","24.3046","0.0000"
"84.3200","70.2683","0.2432","70.2683","46.8455","24.3188","0.0000"
"84.3400","70.2852","0.2434","70.2852","46.8568","24.3428","0.0000"
"84.3600","70.3020","0.2435","70.3020","46.8680","24.3528","0.0000"
"84.3800","70.3187","0.2435","70.3187","46.8792","24.3520","0.0000"
"84.4000","70.3354","0.2435","70.3354","46.8903","24.3525","0.0000"
"84.4200","70.3519","0.2436","70.3519","46.9013","24.3562","0.0000"
"84.4400","70.3684","0.2435","70.3684","46.9123","24.3495","0.0000"
"84.4600","70.3850","0.2434","70.3850","46.9233","24.3422","0.0000"
"84.4800","70.4018","0.2434","70.4018","46.9346","24.3355","0.0000"
"84.5000","70.4187","0.2433","70.4187","46.9458","24.3294","0.0000"
"84.5200","70.4353","0.2433","70.4353","46.9568","24.3312","0.0000"
"84.5400","70.4518","0.2434","70.4518","46.9679","24.3385","0.0000"
"84.5600","70.4683","0.2434","70.4683","46.9789","24.3424","0.0000"
"84.5800","70.4848","0.2434","70.4848","46.9899","24.3445","0.0000"
"84.6000","70.5015","0.2435","70.5015","47.0010","24.3497","0.0000"
"84.6200","70.5185","0.2435","70.5185","47.0123","24.3514","0.0000"
"84.6400","70.5352","0.2434","70.5352","47.0235","24.3395","0.0000"
"84.6600","70.5520","0.2433","70.5520","47.0347","24.3336","0.0000"
"84.6800","70.5684","0.2434","70.5684","47.0456","24.3366","0.0000"
"84.7000","70.5849","0.2434","70.5849","47.0566","24.3403","0.0000"
"84.7200","70.6016","0.2434","70.6016","47.0677","24.3377","0.0000"
"84.7400","70.6184","0.2433","70.6184","47.0789","24.3349","0.0000"
"84.7600","70.6351","0.2435","70.6351","47.0901","24.3455","0.0000"
"84.7800","70.6519","0.2434","70.6519","47.1013","24.3387","0.0000"
"84.8000","70.6686","0.2433","70.6686","47.1124","24.3325","0.0000"
"84.8200","70.6853","0.2434","70.6853","47.1235","24.3378","0.0000"
"84.8400","70.7017","0.2435","70.7017","47.1345","24.3482","0.0000"
"84.8600","70.7182","0.2436","70.7182","47.1455","24.3554","0.0000"
"84.8800","70.7350","0.2435","70.7350","47.1567","24.3500","0.0000"
"84.9000","70.7519","0.2435","70.7519","47.1679","24.3503","0.0000"
"84.9200","70.7686","0.2436","70.7686","47.1791","24.3622","0.0000"
"84.9400","70.7852","0.2437","70.7852","47.1901","24.3743","0.0000"
"84.9600","70.8017","0.2438","70.8017","47.2011","24.3778","0.0000"
"84.9800","70.8182","0.2437","70.8182","47.2121","24.3718","0.0000"
"85.0000","70.8347","0.2437","70.8347","47.2232","24.3670","0.0000"
"85.0200","70.8516","0.2437","70.8516","47.2344","24.3733","0.0000"
"85.0400","70.8686","0.2439","70.8686","47.2458","24.3946","0.0000"
"85.0600","70.8854","0.2442","70.8854","47.2569","24.4192","0.0000"
"85.0800","70.9020","0.2445","70.9020","47.2680","24.4453","0.0000"
"85.1000","70.9187","0.2447","70.9187","47.2791","24.4660","0.0000"
"85.1200","70.9351","0.2448","70.9351","47.2901","24.4814","0.0000"
"85.1400","70.9516","0.2450","70.9516","47.3011","24.4976","0.0000"
"85.1600","70.9683","0.2450","70.9683","47.3122","24.5034","0.0000"
"85.1800","70.9852","0.2451","70.9852","47.3234","24.5089","0.0000"
"85.2000","71.0019","0.2453","71.0019","47.3346","24.5253","0.0000"
"85.2200","71.0186","0.2455","71.0186","47.3457","24.5468","0.0000"
"85.2400","71.0351","0.2457","71.0351","47.3567","24.5665","0.0000"
"85.2600","71.0517","0.2459","71.0517","47.3678","24.5885","0.0000"
"85.2800","71.0683","0.2461","71.0683","47.3788","24.6112","0.0000"
"85.3000","71.0848","0.2463","71.0848","47.3899","24.6294","0.0000"
"85.3200","71.1018","0.2464","71.1018","47.4012","24.6442","0.0000"
"85.3400","71.1187","0.2465","71.1187","47.4124","24.6504","0.0000"
"85.3600","71.1353","0.2465","71.1353","47.4235","24.6515","0.0000"
"85.3800","71.1520","0.2466","71.1520","47.4346","24.6622","0.0000"
"85.4000","71.1683","0.2467","71.1683","47.4455","24.6727","0.0000"
"85.4200","71.1847","0.2469","71.1847","47.4564","24.6901","0.0000"
"85.4400","71.2013","0.2471","71.2013","47.4675","24.7120","0.0000"
"85.4600","71.2182","0.2473","71.2182","47.4788","24.7279","0.0000"
"85.4800","71.2352","0.2474","71.2352","47.4901","24.7449","0.0000"
"85.5000","71.2520","0.2474","71.2520","47.5013","24.7429","0.0000"
"85.5200","71.2686","0.2475","71.2686","47.5124","24.7477","0.0000"
"85.5400","71.2851","0.2474","71.2851","47.5234","24.7448","0.0000"
"85.5600","71.3017","0.2474","71.3017","47.5344","24.7407","0.0000"
"85.5800","71.3184","0.2475","71.3184","47.5456","24.7480","0.0000"
