Results Table 1


Results Table 2


Time,Displacement,Force,Compressive displacement,Compressive strain (Displacement),Compressive stress,PIP count
(s),(mm),(kN),(mm),(%),(MPa),
"15.0400","12.5350","0.3291","12.5350","31.3376","32.9106","0.0000"
"15.0600","12.5515","0.3295","12.5515","31.3789","32.9482","0.0000"
"15.0800","12.5683","0.3299","12.5683","31.4208","32.9899","0.0000"
"15.1000","12.5850","0.3303","12.5850","31.4624","33.0342","0.0000"
"15.1200","12.6017","0.3308","12.6017","31.5043","33.0791","0.0000"
"15.1400","12.6184","0.3313","12.6184","31.5459","33.1269","0.0000"
"15.1600","12.6349","0.3317","12.6349","31.5872","33.1679","0.0000"
"15.1800","12.6514","0.3321","12.6514","31.6286","33.2058","0.0000"
"15.2000","12.6682","0.3324","12.6682","31.6705","33.2444","0.0000"
"15.2200","12.6851","0.3330","12.6851","31.7127","33.2965","0.0000"
"15.2400","12.7018","0.3334","12.7018","31.7546","33.3448","0.0000"
"15.2600","12.7185","0.3339","12.7185","31.7962","33.3904","0.0000"
"15.2800","12.7351","0.3344","12.7351","31.8378","33.4385","0.0000"
"15.3000","12.7515","0.3349","12.7515","31.8788","33.4850","0.0000"
"15.3200","12.7681","0.3353","12.7681","31.9202","33.5257","0.0000"
"15.3400","12.7847","0.3357","12.7847","31.9618","33.5716","0.0000"
"15.3600","12.8016","0.3362","12.8016","32.0040","33.6189","0.0000"
"15.3800","12.8181","0.3367","12.8181","32.0453","33.6662","0.0000"
"15.4000","12.8349","0.3371","12.8349","32.0872","33.7071","0.0000"
"15.4200","12.8518","0.3375","12.8518","32.1294","33.7508","0.0000"
"15.4400","12.8683","0.3379","12.8683","32.1707","33.7901","0.0000"
"15.4600","12.8849","0.3382","12.8849","32.2123","33.8222","0.0000"
"15.4800","12.9017","0.3385","12.9017","32.2543","33.8539","0.0000"
"15.5000","12.9186","0.3389","12.9186","32.2965","33.8911","0.0000"
"15.5200","12.9352","0.3393","12.9352","32.3381","33.9263","0.0000"
"15.5400","12.9519","0.3396","12.9519","32.3797","33.9635","0.0000"
"15.5600","12.9686","0.3400","12.9686","32.4216","33.9996","0.0000"
"15.5800","12.9850","0.3404","12.9850","32.4626","34.0363","0.0000"
"15.6000","13.0015","0.3407","13.0015","32.5036","34.0739","0.0000"
"15.6200","13.0182","0.3411","13.0182","32.5456","34.1113","0.0000"
"15.6400","13.0351","0.3416","13.0351","32.5878","34.1600","0.0000"
"15.6600","13.0518","0.3421","13.0518","32.6294","34.2147","0.0000"
"15.6800","13.0683","0.3426","13.0683","32.6707","34.2629","0.0000"
"15.7000","13.0849","0.3431","13.0849","32.7123","34.3059","0.0000"
"15.7200","13.1017","0.3435","13.1017","32.7542","34.3506","0.0000"
"15.7400","13.1182","0.3440","13.1182","32.7955","34.3998","0.0000"
"15.7600","13.1349","0.3444","13.1349","32.8372","34.4441","0.0000"
"15.7800","13.1515","0.3450","13.1515","32.8788","34.5007","0.0000"
"15.8000","13.1683","0.3455","13.1683","32.9207","34.5546","0.0000"
"15.8200","13.1850","0.3461","13.1850","32.9626","34.6058","0.0000"
"15.8400","13.2018","0.3465","13.2018","33.0045","34.6544","0.0000"
"15.8600","13.2186","0.3470","13.2186","33.0464","34.7036","0.0000"
"15.8800","13.2351","0.3475","13.2351","33.0877","34.7550","0.0000"
"15.9000","13.2517","0.3480","13.2517","33.1293","34.8001","0.0000"
"15.9200","13.2684","0.3485","13.2684","33.1710","34.8484","0.0000"
"15.9400","13.2854","0.3490","13.2854","33.2135","34.9032","0.0000"
"15.9600","13.3020","0.3496","13.3020","33.2551","34.9601","0.0000"
"15.9800","13.3186","0.3501","13.3186","33.2964","35.0112","0.0000"
"16.0000","13.3350","0.3506","13.3350","33.3374","35.0606","0.0000"
"16.0200","13.3516","0.3511","13.3516","33.3790","35.1059","0.0000"
"16.0400","13.3684","0.3515","13.3684","33.4209","35.1522","0.0000"
"16.0600","13.3850","0.3519","13.3850","33.4626","35.1944","0.0000"
"16.0800","13.4018","0.3524","13.4018","33.5045","35.2450","0.0000"
"16.1000","13.4185","0.3530","13.4185","33.5464","35.2983","0.0000"
"16.1200","13.4352","0.3535","13.4352","33.5880","35.3486","0.0000"
"16.1400","13.4516","0.3540","13.4516","33.6290","35.3957","0.0000"
"16.1600","13.4681","0.3544","13.4681","33.6703","35.4353","0.0000"
"16.1800","13.4848","0.3548","13.4848","33.7119","35.4824","0.0000"
"16.2000","13.5014","0.3553","13.5014","33.7536","35.5321","0.0000"
"16.2200","13.5183","0.3558","13.5183","33.7958","35.5790","0.0000"
"16.2400","13.5353","0.3563","13.5353","33.8383","35.6315","0.0000"
"16.2600","13.5521","0.3569","13.5521","33.8802","35.6873","0.0000"
"16.2800","13.5685","0.3573","13.5685","33.9212","35.7350","0.0000"
"16.3000","13.5849","0.3578","13.5849","33.9622","35.7773","0.0000"
"16.3200","13.6015","0.3582","13.6015","34.0038","35.8165","0.0000"
"16.3400","13.6183","0.3586","13.6183","34.0457","35.8640","0.0000"
"16.3600","13.6349","0.3591","13.6349","34.0874","35.9147","0.0000"
"16.3800","13.6516","0.3597","13.6516","34.1290","35.9655","0.0000"
"16.4000","13.6685","0.3602","13.6685","34.1712","36.0168","0.0000"
"16.4200","13.6849","0.3607","13.6849","34.2122","36.0726","0.0000"
"16.4400","13.7013","0.3612","13.7013","34.2532","36.1214","0.0000"
"16.4600","13.7179","0.3617","13.7179","34.2948","36.1675","0.0000"
"16.4800","13.7347","0.3620","13.7347","34.3368","36.2041","0.0000"
"16.5000","13.7513","0.3626","13.7513","34.3784","36.2553","0.0000"
"16.5200","13.7681","0.3631","13.7681","34.4203","36.3089","0.0000"
"16.5400","13.7851","0.3636","13.7851","34.4628","36.3604","0.0000"
"16.5600","13.8018","0.3641","13.8018","34.5044","36.4118","0.0000"
"16.5800","13.8182","0.3646","13.8182","34.5454","36.4577","0.0000"
"16.6000","13.8348","0.3649","13.8348","34.5870","36.4945","0.0000"
"16.6200","13.8516","0.3654","13.8516","34.6289","36.5392","0.0000"
"16.6400","13.8686","0.3659","13.8686","34.6714","36.5910","0.0000"
"16.6600","13.8852","0.3664","13.8852","34.7131","36.6377","0.0000"
"16.6800","13.9020","0.3668","13.9020","34.7550","36.6823","0.0000"
"16.7000","13.9186","0.3672","13.9186","34.7966","36.7220","0.0000"
"16.7200","13.9352","0.3676","13.9352","34.8379","36.7594","0.0000"
"16.7400","13.9517","0.3680","13.9517","34.8792","36.7965","0.0000"
"16.7600","13.9682","0.3683","13.9682","34.9205","36.8308","0.0000"
"16.7800","13.9849","0.3687","13.9849","34.9622","36.8661","0.0000"
"16.8000","14.0015","0.3691","14.0015","35.0038","36.9110","0.0000"
"16.8200","14.0183","0.3695","14.0183","35.0457","36.9536","0.0000"
"16.8400","14.0350","0.3701","14.0350","35.0876","37.0064","0.0000"
"16.8600","14.0517","0.3706","14.0517","35.1292","37.0585","0.0000"
"16.8800","14.0681","0.3710","14.0681","35.1702","37.1020","0.0000"
"16.9000","14.0846","0.3714","14.0846","35.2115","37.1419","0.0000"
"16.9200","14.1017","0.3719","14.1017","35.2543","37.1912","0.0000"
"16.9400","14.1185","0.3725","14.1185","35.2962","37.2492","0.0000"
"16.9600","14.1353","0.3730","14.1353","35.3382","37.2994","0.0000"
"16.9800","14.1519","0.3735","14.1519","35.3798","37.3498","0.0000"
"17.0000","14.1684","0.3741","14.1684","35.4211","37.4055","0.0000"
"17.0200","14.1848","0.3746","14.1848","35.4621","37.4555","0.0000"
"17.0400","14.2014","0.3750","14.2014","35.5034","37.5020","0.0000"
"17.0600","14.2184","0.3756","14.2184","35.5459","37.5574","0.0000"
"17.0800","14.2353","0.3763","14.2353","35.5881","37.6274","0.0000"
"17.1000","14.2519","0.3769","14.2519","35.6298","37.6936","0.0000"
"17.1200","14.2684","0.3775","14.2684","35.6711","37.7515","0.0000"
"17.1400","14.2851","0.3781","14.2851","35.7127","37.8079","0.0000"
"17.1600","14.3016","0.3786","14.3016","35.7540","37.8612","0.0000"
"17.1800","14.3181","0.3791","14.3181","35.7953","37.9134","0.0000"
"17.2000","14.3348","0.3796","14.3348","35.8369","37.9644","0.0000"
"17.2200","14.3517","0.3802","14.3517","35.8791","38.0168","0.0000"
"17.2400","14.3685","0.3807","14.3685","35.9214","38.0739","0.0000"
"17.2600","14.3852","0.3813","14.3852","35.9630","38.1287","0.0000"
"17.2800","14.4017","0.3818","14.4017","36.0043","38.1810","0.0000"
"17.3000","14.4185","0.3823","14.4185","36.0462","38.2303","0.0000"
"17.3200","14.4350","0.3828","14.4350","36.0875","38.2783","0.0000"
"17.3400","14.4518","0.3833","14.4518","36.1294","38.3280","0.0000"
"17.3600","14.4684","0.3838","14.4684","36.1710","38.3818","0.0000"
"17.3800","14.4852","0.3844","14.4852","36.2130","38.4439","0.0000"
"17.4000","14.5018","0.3851","14.5018","36.2546","38.5073","0.0000"
"17.4200","14.5184","0.3857","14.5184","36.2959","38.5660","0.0000"
"17.4400","14.5349","0.3863","14.5349","36.3372","38.6287","0.0000"
"17.4600","14.5515","0.3869","14.5515","36.3788","38.6929","0.0000"
"17.4800","14.5683","0.3876","14.5683","36.4207","38.7588","0.0000"
"17.5000","14.5849","0.3883","14.5849","36.4623","38.8272","0.0000"
"17.5200","14.6017","0.3890","14.6017","36.5043","38.8966","0.0000"
"17.5400","14.6185","0.3897","14.6185","36.5462","38.9707","0.0000"
"17.5600","14.6350","0.3904","14.6350","36.5875","39.0359","0.0000"
"17.5800","14.6514","0.3909","14.6514","36.6285","39.0935","0.0000"
"17.6000","14.6680","0.3915","14.6680","36.6701","39.1459","0.0000"
"17.6200","14.6849","0.3921","14.6849","36.7123","39.2099","0.0000"
"17.6400","14.7016","0.3928","14.7016","36.7539","39.2760","0.0000"
"17.6600","14.7183","0.3934","14.7183","36.7959","39.3397","0.0000"
"17.6800","14.7352","0.3941","14.7352","36.8381","39.4094","0.0000"
"17.7000","14.7517","0.3948","14.7517","36.8794","39.4763","0.0000"
"17.7200","14.7682","0.3953","14.7682","36.9204","39.5308","0.0000"
"17.7400","14.7849","0.3959","14.7849","36.9623","39.5888","0.0000"
"17.7600","14.8017","0.3966","14.8017","37.0042","39.6553","0.0000"
"17.7800","14.8183","0.3973","14.8183","37.0458","39.7276","0.0000"
"17.8000","14.8350","0.3980","14.8350","37.0874","39.7967","0.0000"
"17.8200","14.8519","0.3986","14.8519","37.1297","39.8630","0.0000"
"17.8400","14.8683","0.3993","14.8683","37.1707","39.9324","0.0000"
"17.8600","14.8847","0.3999","14.8847","37.2117","39.9940","0.0000"
"17.8800","14.9012","0.4005","14.9012","37.2530","40.0495","0.0000"
"17.9000","14.9180","0.4011","14.9180","37.2949","40.1051","0.0000"
"17.9200","14.9350","0.4017","14.9350","37.3374","40.1724","0.0000"
"17.9400","14.9516","0.4025","14.9516","37.3790","40.2455","0.0000"
"17.9600","14.9684","0.4030","14.9684","37.4210","40.3009","0.0000"
"17.9800","14.9851","0.4036","14.9851","37.4629","40.3606","0.0000"
"18.0000","15.0014","0.4042","15.0014","37.5036","40.4154","0.0000"
"18.0200","15.0180","0.4046","15.0180","37.5449","40.4615","0.0000"
"18.0400","15.0347","0.4051","15.0347","37.5868","40.5128","0.0000"
"18.0600","15.0517","0.4057","15.0517","37.6293","40.5728","0.0000"
"18.0800","15.0684","0.4064","15.0684","37.6709","40.6398","0.0000"
"18.1000","15.0853","0.4070","15.0853","37.7131","40.7010","0.0000"
"18.1200","15.1018","0.4075","15.1018","37.7545","40.7535","0.0000"
"18.1400","15.1181","0.4080","15.1181","37.7952","40.8010","0.0000"
"18.1600","15.1345","0.4084","15.1345","37.8362","40.8426","0.0000"
"18.1800","15.1510","0.4088","15.1510","37.8775","40.8838","0.0000"
"18.2000","15.1679","0.4093","15.1679","37.9197","40.9329","0.0000"
"18.2200","15.1847","0.4099","15.1847","37.9616","40.9912","0.0000"
"18.2400","15.2015","0.4105","15.2015","38.0039","41.0481","0.0000"
"18.2600","15.2183","0.4110","15.2183","38.0458","41.1024","0.0000"
"18.2800","15.2350","0.4116","15.2350","38.0874","41.1581","0.0000"
"18.3000","15.2517","0.4121","15.2517","38.1293","41.2146","0.0000"
"18.3200","15.2685","0.4128","15.2685","38.1712","41.2758","0.0000"
"18.3400","15.2855","0.4133","15.2855","38.2137","41.3293","0.0000"
"18.3600","15.3022","0.4138","15.3022","38.2556","41.3808","0.0000"
"18.3800","15.3187","0.4143","15.3187","38.2966","41.4260","0.0000"
"18.4000","15.3351","0.4146","15.3351","38.3377","41.4647","0.0000"
"18.4200","15.3516","0.4149","15.3516","38.3790","41.4941","0.0000"
"18.4400","15.3681","0.4153","15.3681","38.4203","41.5289","0.0000"
"18.4600","15.3846","0.4157","15.3846","38.4616","41.5715","0.0000"
"18.4800","15.4015","0.4162","15.4015","38.5038","41.6174","0.0000"
"18.5000","15.4185","0.4167","15.4185","38.5463","41.6716","0.0000"
"18.5200","15.4354","0.4172","15.4354","38.5885","41.7245","0.0000"
"18.5400","15.4517","0.4177","15.4517","38.6293","41.7679","0.0000"
"18.5600","15.4682","0.4180","15.4682","38.6706","41.7980","0.0000"
"18.5800","15.4849","0.4183","15.4849","38.7122","41.8267","0.0000"
"18.6000","15.5015","0.4186","15.5015","38.7538","41.8620","0.0000"
"18.6200","15.5182","0.4190","15.5182","38.7954","41.9014","0.0000"
"18.6400","15.5350","0.4194","15.5350","38.8376","41.9407","0.0000"
"18.6600","15.5519","0.4197","15.5519","38.8798","41.9750","0.0000"
"18.6800","15.5686","0.4201","15.5686","38.9214","42.0150","0.0000"
"18.7000","15.5850","0.4205","15.5850","38.9625","42.0513","0.0000"
"18.7200","15.6017","0.4209","15.6017","39.0044","42.0859","0.0000"
"18.7400","15.6185","0.4213","15.6185","39.0463","42.1284","0.0000"
"18.7600","15.6350","0.4217","15.6350","39.0876","42.1713","0.0000"
"18.7800","15.6517","0.4221","15.6517","39.1292","42.2134","0.0000"
"18.8000","15.6685","0.4226","15.6685","39.1711","42.2576","0.0000"
"18.8200","15.6852","0.4231","15.6852","39.2130","42.3096","0.0000"
"18.8400","15.7015","0.4236","15.7015","39.2538","42.3593","0.0000"
"18.8600","15.7180","0.4240","15.7180","39.2951","42.4007","0.0000"
"18.8800","15.7348","0.4244","15.7348","39.3370","42.4388","0.0000"
"18.9000","15.7516","0.4248","15.7516","39.3789","42.4829","0.0000"
"18.9200","15.7682","0.4254","15.7682","39.4205","42.5353","0.0000"
"18.9400","15.7851","0.4259","15.7851","39.4627","42.5888","0.0000"
"18.9600","15.8020","0.4264","15.8020","39.5049","42.6400","0.0000"
"18.9800","15.8183","0.4269","15.8183","39.5457","42.6854","0.0000"
"19.0000","15.8346","0.4272","15.8346","39.5864","42.7193","0.0000"
"19.0200","15.8513","0.4275","15.8513","39.6283","42.7550","0.0000"
"19.0400","15.8684","0.4281","15.8684","39.6711","42.8082","0.0000"
"19.0600","15.8851","0.4287","15.8851","39.7127","42.8656","0.0000"
"19.0800","15.9017","0.4291","15.9017","39.7543","42.9143","0.0000"
"19.1000","15.9187","0.4296","15.9187","39.7968","42.9607","0.0000"
"19.1200","15.9354","0.4301","15.9354","39.8384","43.0118","0.0000"
"19.1400","15.9515","0.4305","15.9515","39.8789","43.0524","0.0000"
"19.1600","15.9680","0.4309","15.9680","39.9199","43.0863","0.0000"
"19.1800","15.9851","0.4313","15.9851","39.9627","43.1309","0.0000"
"19.2000","16.0020","0.4319","16.0020","40.0049","43.1901","0.0000"
"19.2200","16.0184","0.4326","16.0184","40.0459","43.2552","0.0000"
"19.2400","16.0351","0.4331","16.0351","40.0878","43.3096","0.0000"
"19.2600","16.0518","0.4336","16.0518","40.1294","43.3565","0.0000"
"19.2800","16.0681","0.4340","16.0681","40.1702","43.4037","0.0000"
"19.3000","16.0846","0.4345","16.0846","40.2115","43.4483","0.0000"
"19.3200","16.1015","0.4350","16.1015","40.2537","43.4987","0.0000"
"19.3400","16.1185","0.4356","16.1185","40.2962","43.5623","0.0000"
"19.3600","16.1350","0.4363","16.1350","40.3375","43.6251","0.0000"
"19.3800","16.1515","0.4367","16.1515","40.3788","43.6654","0.0000"
"19.4000","16.1683","0.4371","16.1683","40.4208","43.7122","0.0000"
"19.4200","16.1849","0.4377","16.1849","40.4624","43.7653","0.0000"
"19.4400","16.2015","0.4381","16.2015","40.5037","43.8124","0.0000"
"19.4600","16.2181","0.4386","16.2181","40.5453","43.8556","0.0000"
"19.4800","16.2352","0.4391","16.2352","40.5881","43.9063","0.0000"
"19.5000","16.2519","0.4396","16.2519","40.6297","43.9647","0.0000"
"19.5200","16.2684","0.4401","16.2684","40.6710","44.0117","0.0000"
"19.5400","16.2849","0.4405","16.2849","40.7123","44.0505","0.0000"
"19.5600","16.3016","0.4409","16.3016","40.7540","44.0905","0.0000"
"19.5800","16.3181","0.4413","16.3181","40.7953","44.1317","0.0000"
"19.6000","16.3348","0.4417","16.3348","40.8369","44.1662","0.0000"
"19.6200","16.3518","0.4421","16.3518","40.8794","44.2086","0.0000"
"19.6400","16.3684","0.4426","16.3684","40.9210","44.2621","0.0000"
"19.6600","16.3850","0.4431","16.3850","40.9626","44.3094","0.0000"
"19.6800","16.4013","0.4436","16.4013","41.0033","44.3555","0.0000"
"19.7000","16.4182","0.4440","16.4182","41.0456","44.4024","0.0000"
"19.7200","16.4349","0.4446","16.4349","41.0872","44.4574","0.0000"
"19.7400","16.4514","0.4450","16.4514","41.1285","44.5017","0.0000"
"19.7600","16.4683","0.4456","16.4683","41.1707","44.5559","0.0000"
"19.7800","16.4853","0.4462","16.4853","41.2132","44.6186","0.0000"
"19.8000","16.5019","0.4468","16.5019","41.2548","44.6772","0.0000"
"19.8200","16.5186","0.4472","16.5186","41.2964","44.7230","0.0000"
"19.8400","16.5351","0.4476","16.5351","41.3377","44.7597","0.0000"
"19.8600","16.5516","0.4480","16.5516","41.3791","44.7976","0.0000"
"19.8800","16.5683","0.4483","16.5683","41.4207","44.8319","0.0000"
"19.9000","16.5852","0.4487","16.5852","41.4629","44.8675","0.0000"
"19.9200","16.6019","0.4491","16.6019","41.5048","44.9109","0.0000"
"19.9400","16.6187","0.4495","16.6187","41.5467","44.9544","0.0000"
"19.9600","16.6351","0.4499","16.6351","41.5877","44.9926","0.0000"
"19.9800","16.6516","0.4502","16.6516","41.6290","45.0229","0.0000"
"20.0000","16.6683","0.4505","16.6683","41.6707","45.0546","0.0000"
"20.0200","16.6850","0.4509","16.6850","41.7126","45.0906","0.0000"
"20.0400","16.7018","0.4514","16.7018","41.7545","45.1360","0.0000"
"20.0600","16.7184","0.4518","16.7184","41.7961","45.1817","0.0000"
"20.0800","16.7354","0.4523","16.7354","41.8386","45.2320","0.0000"
"20.1000","16.7518","0.4529","16.7518","41.8796","45.2936","0.0000"
"20.1200","16.7680","0.4534","16.7680","41.9200","45.3427","0.0000"
"20.1400","16.7848","0.4538","16.7848","41.9620","45.3825","0.0000"
"20.1600","16.8017","0.4543","16.8017","42.0042","45.4310","0.0000"
"20.1800","16.8183","0.4549","16.8183","42.0458","45.4893","0.0000"
"20.2000","16.8351","0.4555","16.8351","42.0877","45.5480","0.0000"
"20.2200","16.8520","0.4561","16.8520","42.1299","45.6101","0.0000"
"20.2400","16.8686","0.4568","16.8686","42.1715","45.6786","0.0000"
"20.2600","16.8850","0.4574","16.8850","42.2125","45.7405","0.0000"
"20.2800","16.9014","0.4578","16.9014","42.2536","45.7840","0.0000"
"20.3000","16.9183","0.4583","16.9183","42.2958","45.8311","0.0000"
"20.3200","16.9349","0.4589","16.9349","42.3374","45.8877","0.0000"
"20.3400","16.9516","0.4594","16.9516","42.3790","45.9433","0.0000"
"20.3600","16.9685","0.4600","16.9685","42.4212","45.9952","0.0000"
"20.3800","16.9851","0.4605","16.9851","42.4628","46.0528","0.0000"
"20.4000","17.0015","0.4611","17.0015","42.5038","46.1063","0.0000"
"20.4200","17.0181","0.4615","17.0181","42.5452","46.1511","0.0000"
"20.4400","17.0349","0.4620","17.0349","42.5874","46.1988","0.0000"
"20.4600","17.0518","0.4626","17.0518","42.6296","46.2625","0.0000"
"20.4800","17.0684","0.4633","17.0684","42.6709","46.3298","0.0000"
"20.5000","17.0851","0.4638","17.0851","42.7128","46.3824","0.0000"
"20.5200","17.1020","0.4644","17.1020","42.7550","46.4395","0.0000"
"20.5400","17.1184","0.4650","17.1184","42.7960","46.5024","0.0000"
"20.5600","17.1347","0.4655","17.1347","42.8368","46.5545","0.0000"
"20.5800","17.1515","0.4660","17.1515","42.8787","46.5988","0.0000"
"20.6000","17.1685","0.4665","17.1685","42.9212","46.6550","0.0000"
"20.6200","17.1850","0.4673","17.1850","42.9625","46.7261","0.0000"
"20.6400","17.2016","0.4679","17.2016","43.0041","46.7901","0.0000"
"20.6600","17.2183","0.4685","17.2183","43.0457","46.8451","0.0000"
"20.6800","17.2348","0.4690","17.2348","43.0870","46.9041","0.0000"
"20.7000","17.2511","0.4696","17.2511","43.1278","46.9566","0.0000"
"20.7200","17.2679","0.4700","17.2679","43.1697","47.0039","0.0000"
"20.7400","17.2850","0.4706","17.2850","43.2125","47.0615","0.0000"
"20.7600","17.3019","0.4714","17.3019","43.2547","47.1367","0.0000"
"20.7800","17.3183","0.4720","17.3183","43.2957","47.2031","0.0000"
"20.8000","17.3350","0.4725","17.3350","43.3376","47.2495","0.0000"
"20.8200","17.3517","0.4730","17.3517","43.3792","47.3008","0.0000"
"20.8400","17.3683","0.4735","17.3683","43.4208","47.3542","0.0000"
"20.8600","17.3847","0.4740","17.3847","43.4619","47.3990","0.0000"
"20.8800","17.4016","0.4745","17.4016","43.5041","47.4462","0.0000"
"20.9000","17.4187","0.4750","17.4187","43.5469","47.5038","0.0000"
"20.9200","17.4353","0.4757","17.4353","43.5882","47.5698","0.0000"
"20.9400","17.4518","0.4763","17.4518","43.6295","47.6296","0.0000"
"20.9600","17.4683","0.4768","17.4683","43.6708","47.6816","0.0000"
"20.9800","17.4847","0.4773","17.4847","43.7118","47.7312","0.0000"
"21.0000","17.5011","0.4778","17.5011","43.7529","47.7829","0.0000"
"21.0200","17.5177","0.4784","17.5177","43.7942","47.8423","0.0000"
"21.0400","17.5349","0.4791","17.5349","43.8373","47.9100","0.0000"
"21.0600","17.5519","0.4799","17.5519","43.8798","47.9938","0.0000"
"21.0800","17.5684","0.4808","17.5684","43.9211","48.0756","0.0000"
"21.1000","17.5850","0.4814","17.5850","43.9624","48.1425","0.0000"
"21.1200","17.6018","0.4820","17.6018","44.0046","48.2029","0.0000"
"21.1400","17.6186","0.4827","17.6186","44.0465","48.2699","0.0000"
"21.1600","17.6351","0.4834","17.6351","44.0878","48.3369","0.0000"
"21.1800","17.6520","0.4839","17.6520","44.1301","48.3908","0.0000"
"21.2000","17.6688","0.4845","17.6688","44.1720","48.4498","0.0000"
"21.2200","17.6853","0.4851","17.6853","44.2133","48.5055","0.0000"
"21.2400","17.7016","0.4856","17.7016","44.2540","48.5566","0.0000"
"21.2600","17.7184","0.4860","17.7184","44.2959","48.6038","0.0000"
"21.2800","17.7350","0.4865","17.7350","44.3375","48.6545","0.0000"
"21.3000","17.7515","0.4870","17.7515","44.3789","48.7015","0.0000"
"21.3200","17.7682","0.4875","17.7682","44.4205","48.7488","0.0000"
"21.3400","17.7852","0.4880","17.7852","44.4630","48.8041","0.0000"
"21.3600","17.8020","0.4886","17.8020","44.5049","48.8631","0.0000"
"21.3800","17.8182","0.4892","17.8182","44.5456","48.9179","0.0000"
"21.4000","17.8348","0.4896","17.8348","44.5869","48.9585","0.0000"
"21.4200","17.8517","0.4900","17.8517","44.6291","48.9995","0.0000"
"21.4400","17.8683","0.4905","17.8683","44.6707","49.0514","0.0000"
"21.4600","17.8852","0.4911","17.8852","44.7129","49.1105","0.0000"
"21.4800","17.9017","0.4917","17.9017","44.7543","49.1728","0.0000"
"21.5000","17.9187","0.4923","17.9187","44.7968","49.2299","0.0000"
"21.5200","17.9351","0.4929","17.9351","44.8378","49.2903","0.0000"
"21.5400","17.9514","0.4934","17.9514","44.8785","49.3377","0.0000"
"21.5600","17.9681","0.4938","17.9681","44.9201","49.3803","0.0000"
"21.5800","17.9849","0.4943","17.9849","44.9623","49.4325","0.0000"
"21.6000","18.0017","0.4950","18.0017","45.0043","49.4953","0.0000"
"21.6200","18.0183","0.4956","18.0183","45.0459","49.5606","0.0000"
"21.6400","18.0351","0.4963","18.0351","45.0878","49.6263","0.0000"
"21.6600","18.0518","0.4969","18.0518","45.1294","49.6897","0.0000"
"21.6800","18.0683","0.4975","18.0683","45.1707","49.7482","0.0000"
"21.7000","18.0847","0.4980","18.0847","45.2117","49.8046","0.0000"
"21.7200","18.1016","0.4985","18.1016","45.2539","49.8529","0.0000"
"21.7400","18.1185","0.4991","18.1185","45.2962","49.9135","0.0000"
"21.7600","18.1350","0.4997","18.1350","45.3375","49.9746","0.0000"
"21.7800","18.1519","0.5003","18.1519","45.3797","50.0257","0.0000"
"21.8000","18.1686","0.5008","18.1686","45.4216","50.0772","0.0000"
"21.8200","18.1850","0.5012","18.1850","45.4626","50.1238","0.0000"
"21.8400","18.2012","0.5015","18.2012","45.5030","50.1544","0.0000"
"21.8600","18.2180","0.5018","18.2180","45.5449","50.1812","0.0000"
"21.8800","18.2351","0.5023","18.2351","45.5877","50.2258","0.0000"
"21.9000","18.2519","0.5028","18.2519","45.6297","50.2849","0.0000"
"21.9200","18.2684","0.5034","18.2684","45.6710","50.3373","0.0000"
"21.9400","18.2852","0.5039","18.2852","45.7129","50.3855","0.0000"
"21.9600","18.3017","0.5043","18.3017","45.7542","50.4336","0.0000"
"21.9800","18.3181","0.5047","18.3181","45.7952","50.4691","0.0000"
"22.0000","18.3347","0.5051","18.3347","45.8368","50.5051","0.0000"
"22.0200","18.3517","0.5055","18.3517","45.8793","50.5543","0.0000"
"22.0400","18.3685","0.5061","18.3685","45.9213","50.6081","0.0000"
"22.0600","18.3851","0.5066","18.3851","45.9629","50.6572","0.0000"
"22.0800","18.4019","0.5071","18.4019","46.0048","50.7065","0.0000"
"22.1000","18.4184","0.5076","18.4184","46.0461","50.7569","0.0000"
"22.1200","18.4348","0.5079","18.4348","46.0871","50.7935","0.0000"
"22.1400","18.4515","0.5082","18.4515","46.1287","50.8228","0.0000"
"22.1600","18.4684","0.5087","18.4684","46.1709","50.8668","0.0000"
"22.1800","18.4853","0.5093","18.4853","46.2131","50.9285","0.0000"
"22.2000","18.5018","0.5099","18.5018","46.2545","50.9883","0.0000"
"22.2200","18.5184","0.5104","18.5184","46.2961","51.0430","0.0000"
"22.2400","18.5350","0.5110","18.5350","46.3374","51.0974","0.0000"
"22.2600","18.5515","0.5115","18.5515","46.3787","51.1466","0.0000"
"22.2800","18.5681","0.5120","18.5681","46.4203","51.1996","0.0000"
"22.3000","18.5848","0.5125","18.5848","46.4619","51.2469","0.0000"
"22.3200","18.6018","0.5131","18.6018","46.5044","51.3066","0.0000"
"22.3400","18.6185","0.5137","18.6185","46.5464","51.3718","0.0000"
"22.3600","18.6354","0.5143","18.6354","46.5886","51.4305","0.0000"
"22.3800","18.6517","0.5149","18.6517","46.6293","51.4854","0.0000"
"22.4000","18.6681","0.5153","18.6681","46.6703","51.5342","0.0000"
"22.4200","18.6849","0.5158","18.6849","46.7122","51.5835","0.0000"
"22.4400","18.7017","0.5165","18.7017","46.7541","51.6505","0.0000"
"22.4600","18.7184","0.5173","18.7184","46.7960","51.7275","0.0000"
"22.4800","18.7352","0.5181","18.7352","46.8380","51.8110","0.0000"
"22.5000","18.7521","0.5189","18.7521","46.8802","51.8909","0.0000"
"22.5200","18.7685","0.5197","18.7685","46.9212","51.9694","0.0000"
"22.5400","18.7850","0.5204","18.7850","46.9625","52.0386","0.0000"
