Results Table 1


Results Table 2


Time,Displacement,Force,Compressive displacement,Compressive strain (Displacement),Compressive stress,PIP count
"7.4800","6.2353","0.1790","6.2353","15.5884","17.8995","0.0000"
"7.5000","6.2519","0.1792","6.2519","15.6297","17.9225","0.0000"
"7.5200","6.2682","0.1795","6.2682","15.6704","17.9474","0.0000"
"7.5400","6.2848","0.1797","6.2848","15.7120","17.9702","0.0000"
"7.5600","6.3016","0.1800","6.3016","15.7539","17.9963","0.0000"
"7.5800","6.3182","0.1802","6.3182","15.7955","18.0228","0.0000"
"7.6000","6.3347","0.1805","6.3347","15.8369","18.0501","0.0000"
"7.6200","6.3516","0.1809","6.3516","15.8791","18.0863","0.0000"
"7.6400","6.3684","0.1812","6.3684","15.9210","18.1202","0.0000"
"7.6600","6.3847","0.1815","6.3847","15.9617","18.1511","0.0000"
"7.6800","6.4012","0.1818","6.4012","16.0030","18.1824","0.0000"
"7.7000","6.4181","0.1821","6.4181","16.0452","18.2134","0.0000"
"7.7200","6.4349","0.1825","6.4349","16.0871","18.2508","0.0000"
"7.7400","6.4515","0.1828","6.4515","16.1288","18.2819","0.0000"
"7.7600","6.4684","0.1832","6.4684","16.1710","18.3152","0.0000"
"7.7800","6.4851","0.1835","6.4851","16.2129","18.3507","0.0000"
"7.8000","6.5016","0.1838","6.5016","16.2539","18.3808","0.0000"
"7.8200","6.5178","0.1841","6.5178","16.2946","18.4094","0.0000"
"7.8400","6.5347","0.1844","6.5347","16.3368","18.4411","0.0000"
"7.8600","6.5517","0.1847","6.5517","16.3793","18.4733","0.0000"
"7.8800","6.5684","0.1851","6.5684","16.4209","18.5064","0.0000"
"7.9000","6.5851","0.1854","6.5851","16.4628","18.5430","0.0000"
"7.9200","6.6019","0.1858","6.6019","16.5048","18.5767","0.0000"
"7.9400","6.6182","0.1861","6.6182","16.5455","18.6136","0.0000"
"7.9600","6.6344","0.1865","6.6344","16.5859","18.6456","0.0000"
"7.9800","6.6511","0.1869","6.6511","16.6278","18.6860","0.0000"
"8.0000","6.6681","0.1872","6.6681","16.6703","18.7242","0.0000"
"8.0200","6.6847","0.1876","6.6847","16.7116","18.7610","0.0000"
"8.0400","6.7012","0.1879","6.7012","16.7530","18.7925","0.0000"
"8.0600","6.7182","0.1883","6.7182","16.7955","18.8256","0.0000"
"8.0800","6.7350","0.1886","6.7350","16.8374","18.8592","0.0000"
"8.1000","6.7514","0.1889","6.7514","16.8784","18.8909","0.0000"
"8.1200","6.7680","0.1892","6.7680","16.9200","18.9236","0.0000"
"8.1400","6.7851","0.1896","6.7851","16.9628","18.9556","0.0000"
"8.1600","6.8019","0.1899","6.8019","17.0047","18.9922","0.0000"
"8.1800","6.8184","0.1903","6.8184","17.0460","19.0308","0.0000"
"8.2000","6.8351","0.1906","6.8351","17.0877","19.0638","0.0000"
"8.2200","6.8517","0.1910","6.8517","17.1293","19.0979","0.0000"
"8.2400","6.8684","0.1914","6.8684","17.1709","19.1356","0.0000"
"8.2600","6.8846","0.1917","6.8846","17.2116","19.1710","0.0000"
"8.2800","6.9015","0.1921","6.9015","17.2538","19.2075","0.0000"
"8.3000","6.9186","0.1925","6.9186","17.2966","19.2476","0.0000"
"8.3200","6.9352","0.1929","6.9352","17.3379","19.2873","0.0000"
"8.3400","6.9516","0.1933","6.9516","17.3790","19.3310","0.0000"
"8.3600","6.9682","0.1937","6.9682","17.4206","19.3711","0.0000"
"8.3800","6.9850","0.1941","6.9850","17.4625","19.4091","0.0000"
"8.4000","7.0016","0.1945","7.0016","17.5041","19.4497","0.0000"
"8.4200","7.0183","0.1949","7.0183","17.5457","19.4939","0.0000"
"8.4400","7.0350","0.1954","7.0350","17.5876","19.5387","0.0000"
"8.4600","7.0518","0.1958","7.0518","17.6295","19.5811","0.0000"
"8.4800","7.0683","0.1962","7.0683","17.6709","19.6219","0.0000"
"8.5000","7.0849","0.1966","7.0849","17.7122","19.6640","0.0000"
"8.5200","7.1015","0.1970","7.1015","17.7538","19.7037","0.0000"
"8.5400","7.1182","0.1974","7.1182","17.7954","19.7430","0.0000"
"8.5600","7.1348","0.1978","7.1348","17.8370","19.7784","0.0000"
"8.5800","7.1515","0.1981","7.1515","17.8786","19.8143","0.0000"
"8.6000","7.1683","0.1985","7.1683","17.9208","19.8484","0.0000"
"8.6200","7.1850","0.1989","7.1850","17.9624","19.8877","0.0000"
"8.6400","7.2013","0.1992","7.2013","18.0032","19.9240","0.0000"
"8.6600","7.2179","0.1996","7.2179","18.0448","19.9557","0.0000"
"8.6800","7.2348","0.1999","7.2348","18.0870","19.9890","0.0000"
"8.7000","7.2514","0.2003","7.2514","18.1286","20.0279","0.0000"
"8.7200","7.2682","0.2008","7.2682","18.1705","20.0777","0.0000"
"8.7400","7.2851","0.2013","7.2851","18.2127","20.1270","0.0000"
"8.7600","7.3019","0.2017","7.3019","18.2546","20.1711","0.0000"
"8.7800","7.3181","0.2021","7.3181","18.2954","20.2139","0.0000"
"8.8000","7.3344","0.2025","7.3344","18.3361","20.2505","0.0000"
"8.8200","7.3513","0.2029","7.3513","18.3783","20.2925","0.0000"
"8.8400","7.3681","0.2034","7.3681","18.4202","20.3351","0.0000"
"8.8600","7.3847","0.2038","7.3847","18.4618","20.3764","0.0000"
"8.8800","7.4015","0.2041","7.4015","18.5037","20.4129","0.0000"
"8.9000","7.4185","0.2045","7.4185","18.5462","20.4528","0.0000"
"8.9200","7.4349","0.2049","7.4349","18.5873","20.4896","0.0000"
"8.9400","7.4512","0.2052","7.4512","18.6280","20.5236","0.0000"
"8.9600","7.4678","0.2055","7.4678","18.6696","20.5533","0.0000"
"8.9800","7.4850","0.2059","7.4850","18.7124","20.5897","0.0000"
"9.0000","7.5017","0.2063","7.5017","18.7543","20.6312","0.0000"
"9.0200","7.5182","0.2067","7.5182","18.7956","20.6737","0.0000"
"9.0400","7.5351","0.2071","7.5351","18.8378","20.7132","0.0000"
"9.0600","7.5517","0.2076","7.5517","18.8791","20.7552","0.0000"
"9.0800","7.5680","0.2079","7.5680","18.9199","20.7929","0.0000"
"9.1000","7.5846","0.2083","7.5846","18.9615","20.8284","0.0000"
"9.1200","7.6015","0.2087","7.6015","19.0037","20.8666","0.0000"
"9.1400","7.6182","0.2090","7.6182","19.0456","20.9043","0.0000"
"9.1600","7.6350","0.2094","7.6350","19.0875","20.9421","0.0000"
"9.1800","7.6517","0.2098","7.6517","19.1291","20.9815","0.0000"
"9.2000","7.6682","0.2102","7.6682","19.1704","21.0172","0.0000"
"9.2200","7.6847","0.2105","7.6847","19.2118","21.0493","0.0000"
"9.2400","7.7012","0.2108","7.7012","19.2531","21.0783","0.0000"
"9.2600","7.7180","0.2111","7.7180","19.2950","21.1090","0.0000"
"9.2800","7.7350","0.2115","7.7350","19.3375","21.1455","0.0000"
"9.3000","7.7516","0.2118","7.7516","19.3791","21.1832","0.0000"
"9.3200","7.7684","0.2122","7.7684","19.4210","21.2200","0.0000"
"9.3400","7.7851","0.2126","7.7851","19.4626","21.2623","0.0000"
"9.3600","7.8016","0.2130","7.8016","19.5040","21.3012","0.0000"
"9.3800","7.8181","0.2134","7.8181","19.5453","21.3390","0.0000"
"9.4000","7.8348","0.2138","7.8348","19.5869","21.3811","0.0000"
"9.4200","7.8518","0.2142","7.8518","19.6294","21.4212","0.0000"
"9.4400","7.8684","0.2146","7.8684","19.6710","21.4581","0.0000"
"9.4600","7.8850","0.2150","7.8850","19.7126","21.4969","0.0000"
"9.4800","7.9015","0.2154","7.9015","19.7536","21.5378","0.0000"
"9.5000","7.9180","0.2157","7.9180","19.7950","21.5741","0.0000"
"9.5200","7.9345","0.2161","7.9345","19.8363","21.6087","0.0000"
"9.5400","7.9513","0.2164","7.9513","19.8782","21.6444","0.0000"
"9.5600","7.9683","0.2169","7.9683","19.9207","21.6852","0.0000"
"9.5800","7.9852","0.2173","7.9852","19.9629","21.7303","0.0000"
"9.6000","8.0018","0.2177","8.0018","20.0045","21.7727","0.0000"
"9.6200","8.0183","0.2181","8.0183","20.0458","21.8124","0.0000"
"9.6400","8.0349","0.2185","8.0349","20.0872","21.8493","0.0000"
"9.6600","8.0513","0.2188","8.0513","20.1282","21.8814","0.0000"
"9.6800","8.0679","0.2192","8.0679","20.1698","21.9156","0.0000"
"9.7000","8.0848","0.2195","8.0848","20.2120","21.9521","0.0000"
"9.7200","8.1018","0.2200","8.1018","20.2545","21.9960","0.0000"
"9.7400","8.1186","0.2204","8.1186","20.2964","22.0414","0.0000"
"9.7600","8.1352","0.2208","8.1352","20.3380","22.0780","0.0000"
"9.7800","8.1517","0.2211","8.1517","20.3793","22.1131","0.0000"
"9.8000","8.1683","0.2215","8.1683","20.4207","22.1536","0.0000"
"9.8200","8.1847","0.2218","8.1847","20.4617","22.1821","0.0000"
"9.8400","8.2016","0.2222","8.2016","20.5039","22.2168","0.0000"
"9.8600","8.2184","0.2226","8.2184","20.5461","22.2574","0.0000"
"9.8800","8.2351","0.2230","8.2351","20.5877","22.3000","0.0000"
"9.9000","8.2516","0.2233","8.2516","20.6290","22.3341","0.0000"
"9.9200","8.2681","0.2237","8.2681","20.6703","22.3692","0.0000"
"9.9400","8.2847","0.2241","8.2847","20.7117","22.4057","0.0000"
"9.9600","8.3013","0.2244","8.3013","20.7533","22.4374","0.0000"
"9.9800","8.3181","0.2247","8.3181","20.7952","22.4732","0.0000"
"10.0000","8.3348","0.2251","8.3348","20.8371","22.5124","0.0000"
"10.0200","8.3516","0.2255","8.3516","20.8790","22.5527","0.0000"
"10.0400","8.3684","0.2260","8.3684","20.9209","22.5958","0.0000"
"10.0600","8.3849","0.2264","8.3849","20.9622","22.6374","0.0000"
"10.0800","8.4015","0.2268","8.4015","21.0039","22.6799","0.0000"
"10.1000","8.4181","0.2272","8.4181","21.0452","22.7211","0.0000"
"10.1200","8.4347","0.2276","8.4347","21.0868","22.7603","0.0000"
"10.1400","8.4516","0.2280","8.4516","21.1290","22.8029","0.0000"
"10.1600","8.4685","0.2286","8.4685","21.1712","22.8562","0.0000"
"10.1800","8.4850","0.2290","8.4850","21.2125","22.9007","0.0000"
"10.2000","8.5014","0.2294","8.5014","21.2535","22.9408","0.0000"
"10.2200","8.5181","0.2298","8.5181","21.2952","22.9775","0.0000"
"10.2400","8.5347","0.2302","8.5347","21.3368","23.0172","0.0000"
"10.2600","8.5515","0.2305","8.5515","21.3787","23.0549","0.0000"
"10.2800","8.5684","0.2310","8.5684","21.4209","23.0973","0.0000"
"10.3000","8.5851","0.2314","8.5851","21.4628","23.1423","0.0000"
"10.3200","8.6019","0.2319","8.6019","21.5047","23.1855","0.0000"
"10.3400","8.6183","0.2322","8.6183","21.5457","23.2216","0.0000"
"10.3600","8.6347","0.2325","8.6347","21.5868","23.2502","0.0000"
"10.3800","8.6512","0.2328","8.6512","21.6281","23.2789","0.0000"
"10.4000","8.6680","0.2331","8.6680","21.6700","23.3131","0.0000"
"10.4200","8.6848","0.2335","8.6848","21.7119","23.3490","0.0000"
"10.4400","8.7014","0.2339","8.7014","21.7535","23.3872","0.0000"
"10.4600","8.7184","0.2343","8.7184","21.7960","23.4262","0.0000"
"10.4800","8.7350","0.2347","8.7350","21.8376","23.4671","0.0000"
"10.5000","8.7513","0.2351","8.7513","21.8783","23.5063","0.0000"
"10.5200","8.7679","0.2355","8.7679","21.9197","23.5453","0.0000"
"10.5400","8.7848","0.2359","8.7848","21.9619","23.5857","0.0000"
"10.5600","8.8014","0.2363","8.8014","22.0035","23.6295","0.0000"
"10.5800","8.8180","0.2368","8.8180","22.0451","23.6790","0.0000"
"10.6000","8.8350","0.2373","8.8350","22.0876","23.7272","0.0000"
"10.6200","8.8516","0.2378","8.8516","22.1289","23.7781","0.0000"
"10.6400","8.8681","0.2382","8.8681","22.1702","23.8236","0.0000"
"10.6600","8.8847","0.2386","8.8847","22.2119","23.8643","0.0000"
"10.6800","8.9016","0.2391","8.9016","22.2541","23.9052","0.0000"
"10.7000","8.9185","0.2395","8.9185","22.2963","23.9457","0.0000"
"10.7200","8.9350","0.2399","8.9350","22.3376","23.9875","0.0000"
"10.7400","8.9517","0.2402","8.9517","22.3792","24.0246","0.0000"
"10.7600","8.9682","0.2406","8.9682","22.4205","24.0581","0.0000"
"10.7800","8.9847","0.2409","8.9847","22.4618","24.0905","0.0000"
"10.8000","9.0013","0.2412","9.0013","22.5032","24.1241","0.0000"
"10.8200","9.0180","0.2416","9.0180","22.5451","24.1626","0.0000"
"10.8400","9.0348","0.2421","9.0348","22.5870","24.2054","0.0000"
"10.8600","9.0513","0.2424","9.0513","22.6283","24.2435","0.0000"
"10.8800","9.0682","0.2429","9.0682","22.6705","24.2891","0.0000"
"10.9000","9.0850","0.2433","9.0850","22.7124","24.3313","0.0000"
"10.9200","9.1017","0.2437","9.1017","22.7543","24.3730","0.0000"
"10.9400","9.1183","0.2441","9.1183","22.7956","24.4129","0.0000"
"10.9600","9.1350","0.2445","9.1350","22.8376","24.4533","0.0000"
"10.9800","9.1518","0.2450","9.1518","22.8795","24.4969","0.0000"
"11.0000","9.1687","0.2454","9.1687","22.9217","24.5406","0.0000"
"11.0200","9.1853","0.2458","9.1853","22.9633","24.5828","0.0000"
"11.0400","9.2018","0.2462","9.2018","23.0046","24.6213","0.0000"
"11.0600","9.2183","0.2466","9.2183","23.0456","24.6573","0.0000"
"11.0800","9.2349","0.2469","9.2349","23.0872","24.6914","0.0000"
"11.1000","9.2514","0.2473","9.2514","23.1286","24.7251","0.0000"
"11.1200","9.2680","0.2476","9.2680","23.1699","24.7609","0.0000"
"11.1400","9.2848","0.2480","9.2848","23.2121","24.8000","0.0000"
"11.1600","9.3015","0.2484","9.3015","23.2537","24.8413","0.0000"
"11.1800","9.3180","0.2488","9.3180","23.2950","24.8803","0.0000"
"11.2000","9.3344","0.2492","9.3344","23.3360","24.9164","0.0000"
"11.2200","9.3513","0.2496","9.3513","23.3782","24.9586","0.0000"
"11.2400","9.3681","0.2499","9.3681","23.4202","24.9931","0.0000"
"11.2600","9.3848","0.2503","9.3848","23.4621","25.0258","0.0000"
"11.2800","9.4017","0.2506","9.4017","23.5043","25.0616","0.0000"
"11.3000","9.4185","0.2510","9.4185","23.5462","25.0991","0.0000"
"11.3200","9.4351","0.2514","9.4351","23.5878","25.1387","0.0000"
"11.3400","9.4515","0.2517","9.4515","23.6288","25.1735","0.0000"
"11.3600","9.4682","0.2520","9.4682","23.6704","25.2037","0.0000"
"11.3800","9.4848","0.2524","9.4848","23.7121","25.2357","0.0000"
"11.4000","9.5016","0.2527","9.5016","23.7540","25.2664","0.0000"
"11.4200","9.5182","0.2530","9.5182","23.7956","25.2998","0.0000"
"11.4400","9.5350","0.2533","9.5350","23.8375","25.3335","0.0000"
"11.4600","9.5515","0.2536","9.5515","23.8788","25.3639","0.0000"
"11.4800","9.5682","0.2540","9.5682","23.9204","25.3975","0.0000"
"11.5000","9.5847","0.2543","9.5847","23.9617","25.4290","0.0000"
"11.5200","9.6013","0.2546","9.6013","24.0034","25.4605","0.0000"
"11.5400","9.6181","0.2549","9.6181","24.0453","25.4924","0.0000"
"11.5600","9.6350","0.2553","9.6350","24.0875","25.5272","0.0000"
"11.5800","9.6516","0.2556","9.6516","24.1291","25.5645","0.0000"
"11.6000","9.6682","0.2560","9.6682","24.1704","25.5994","0.0000"
"11.6200","9.6849","0.2563","9.6849","24.2123","25.6333","0.0000"
"11.6400","9.7016","0.2568","9.7016","24.2539","25.6778","0.0000"
"11.6600","9.7182","0.2572","9.7182","24.2955","25.7214","0.0000"
"11.6800","9.7349","0.2576","9.7349","24.3372","25.7618","0.0000"
"11.7000","9.7517","0.2580","9.7517","24.3794","25.8024","0.0000"
"11.7200","9.7684","0.2585","9.7684","24.4210","25.8469","0.0000"
"11.7400","9.7849","0.2589","9.7849","24.4623","25.8906","0.0000"
"11.7600","9.8014","0.2593","9.8014","24.5036","25.9320","0.0000"
"11.7800","9.8181","0.2597","9.8181","24.5452","25.9689","0.0000"
"11.8000","9.8347","0.2601","9.8347","24.5868","26.0074","0.0000"
"11.8200","9.8515","0.2605","9.8515","24.6288","26.0495","0.0000"
"11.8400","9.8683","0.2609","9.8683","24.6707","26.0906","0.0000"
"11.8600","9.8849","0.2613","9.8849","24.7123","26.1264","0.0000"
"11.8800","9.9016","0.2616","9.9016","24.7539","26.1630","0.0000"
"11.9000","9.9181","0.2620","9.9181","24.7952","26.1990","0.0000"
"11.9200","9.9347","0.2624","9.9347","24.8368","26.2376","0.0000"
"11.9400","9.9514","0.2627","9.9514","24.8784","26.2731","0.0000"
"11.9600","9.9680","0.2631","9.9680","24.9201","26.3091","0.0000"
"11.9800","9.9849","0.2635","9.9849","24.9623","26.3498","0.0000"
"12.0000","10.0018","0.2640","10.0018","25.0045","26.3955","0.0000"
"12.0200","10.0184","0.2644","10.0184","25.0461","26.4375","0.0000"
"12.0400","10.0350","0.2648","10.0350","25.0874","26.4783","0.0000"
"12.0600","10.0516","0.2652","10.0516","25.1290","26.5209","0.0000"
"12.0800","10.0682","0.2656","10.0682","25.1706","26.5646","0.0000"
"12.1000","10.0849","0.2660","10.0849","25.2122","26.6008","0.0000"
"12.1200","10.1017","0.2664","10.1017","25.2541","26.6413","0.0000"
"12.1400","10.1184","0.2668","10.1184","25.2961","26.6820","0.0000"
"12.1600","10.1351","0.2672","10.1351","25.3377","26.7181","0.0000"
"12.1800","10.1515","0.2675","10.1515","25.3787","26.7533","0.0000"
"12.2000","10.1679","0.2678","10.1679","25.4197","26.7846","0.0000"
"12.2200","10.1845","0.2682","10.1845","25.4613","26.8178","0.0000"
"12.2400","10.2013","0.2685","10.2013","25.5032","26.8489","0.0000"
"12.2600","10.2181","0.2688","10.2181","25.5452","26.8829","0.0000"
"12.2800","10.2348","0.2692","10.2348","25.5871","26.9212","0.0000"
"12.3000","10.2517","0.2696","10.2517","25.6293","26.9617","0.0000"
"12.3200","10.2681","0.2700","10.2681","25.6703","26.9968","0.0000"
"12.3400","10.2848","0.2703","10.2848","25.7119","27.0332","0.0000"
"12.3600","10.3014","0.2707","10.3014","25.7535","27.0718","0.0000"
"12.3800","10.3184","0.2711","10.3184","25.7960","27.1100","0.0000"
"12.4000","10.3352","0.2715","10.3352","25.8379","27.1468","0.0000"
"12.4200","10.3517","0.2718","10.3517","25.8793","27.1843","0.0000"
"12.4400","10.3685","0.2722","10.3685","25.9212","27.2223","0.0000"
"12.4600","10.3850","0.2726","10.3850","25.9625","27.2572","0.0000"
"12.4800","10.4013","0.2729","10.4013","26.0032","27.2930","0.0000"
"12.5000","10.4176","0.2733","10.4176","26.0439","27.3265","0.0000"
"12.5200","10.4346","0.2736","10.4346","26.0864","27.3612","0.0000"
"12.5400","10.4515","0.2740","10.4515","26.1286","27.3996","0.0000"
"12.5600","10.4681","0.2744","10.4681","26.1703","27.4413","0.0000"
"12.5800","10.4849","0.2748","10.4849","26.2122","27.4816","0.0000"
"12.6000","10.5017","0.2752","10.5017","26.2544","27.5207","0.0000"
"12.6200","10.5183","0.2756","10.5183","26.2957","27.5586","0.0000"
"12.6400","10.5349","0.2760","10.5349","26.3373","27.5976","0.0000"
"12.6600","10.5516","0.2764","10.5516","26.3789","27.6375","0.0000"
"12.6800","10.5683","0.2768","10.5683","26.4208","27.6775","0.0000"
"12.7000","10.5850","0.2770","10.5850","26.4624","27.7050","0.0000"
"12.7200","10.6019","0.2774","10.6019","26.5047","27.7420","0.0000"
"12.7400","10.6185","0.2779","10.6185","26.5463","27.7861","0.0000"
"12.7600","10.6349","0.2782","10.6349","26.5873","27.8207","0.0000"
"12.7800","10.6514","0.2785","10.6514","26.6286","27.8492","0.0000"
"12.8000","10.6681","0.2788","10.6681","26.6702","27.8785","0.0000"
"12.8200","10.6849","0.2792","10.6849","26.7121","27.9156","0.0000"
"12.8400","10.7015","0.2796","10.7015","26.7538","27.9559","0.0000"
"12.8600","10.7183","0.2799","10.7183","26.7957","27.9923","0.0000"
"12.8800","10.7350","0.2803","10.7350","26.8376","28.0295","0.0000"
"12.9000","10.7514","0.2806","10.7514","26.8786","28.0614","0.0000"
"12.9200","10.7681","0.2809","10.7681","26.9202","28.0941","0.0000"
"12.9400","10.7847","0.2813","10.7847","26.9618","28.1287","0.0000"
"12.9600","10.8015","0.2816","10.8015","27.0037","28.1628","0.0000"
"12.9800","10.8181","0.2820","10.8181","27.0453","28.1979","0.0000"
"13.0000","10.8349","0.2823","10.8349","27.0873","28.2295","0.0000"
"13.0200","10.8517","0.2826","10.8517","27.1292","28.2631","0.0000"
"13.0400","10.8681","0.2829","10.8681","27.1702","28.2949","0.0000"
"13.0600","10.8847","0.2833","10.8847","27.2118","28.3288","0.0000"
"13.0800","10.9014","0.2836","10.9014","27.2534","28.3591","0.0000"
"13.1000","10.9183","0.2839","10.9183","27.2956","28.3917","0.0000"
"13.1200","10.9350","0.2843","10.9350","27.3375","28.4300","0.0000"
"13.1400","10.9517","0.2847","10.9517","27.3791","28.4666","0.0000"
"13.1600","10.9683","0.2850","10.9683","27.4208","28.5008","0.0000"
"13.1800","10.9848","0.2854","10.9848","27.4621","28.5362","0.0000"
"13.2000","11.0015","0.2857","11.0015","27.5037","28.5706","0.0000"
"13.2200","11.0179","0.2861","11.0179","27.5447","28.6056","0.0000"
"13.2400","11.0348","0.2864","11.0348","27.5869","28.6407","0.0000"
"13.2600","11.0515","0.2868","11.0515","27.6288","28.6819","0.0000"
"13.2800","11.0683","0.2872","11.0683","27.6707","28.7231","0.0000"
"13.3000","11.0851","0.2876","11.0851","27.7127","28.7642","0.0000"
"13.3200","11.1015","0.2880","11.1015","27.7537","28.8008","0.0000"
"13.3400","11.1179","0.2883","11.1179","27.7947","28.8320","0.0000"
"13.3600","11.1345","0.2887","11.1345","27.8363","28.8660","0.0000"
"13.3800","11.1513","0.2890","11.1513","27.8782","28.9010","0.0000"
"13.4000","11.1682","0.2894","11.1682","27.9204","28.9411","0.0000"
"13.4200","11.1849","0.2899","11.1849","27.9623","28.9862","0.0000"
"13.4400","11.2016","0.2903","11.2016","28.0040","29.0279","0.0000"
"13.4600","11.2181","0.2906","11.2181","28.0453","29.0643","0.0000"
"13.4800","11.2349","0.2910","11.2349","28.0872","29.0965","0.0000"
"13.5000","11.2515","0.2913","11.2515","28.1288","29.1328","0.0000"
"13.5200","11.2682","0.2917","11.2682","28.1704","29.1728","0.0000"
"13.5400","11.2850","0.2922","11.2850","28.2126","29.2153","0.0000"
"13.5600","11.3019","0.2926","11.3019","28.2548","29.2615","0.0000"
"13.5800","11.3185","0.2931","11.3185","28.2961","29.3086","0.0000"
"13.6000","11.3349","0.2935","11.3349","28.3372","29.3534","0.0000"
"13.6200","11.3515","0.2939","11.3515","28.3788","29.3934","0.0000"
"13.6400","11.3680","0.2943","11.3680","28.4201","29.4312","0.0000"
"13.6600","11.3848","0.2947","11.3848","28.4620","29.4713","0.0000"
"13.6800","11.4015","0.2951","11.4015","28.5036","29.5134","0.0000"
"13.7000","11.4183","0.2955","11.4183","28.5458","29.5506","0.0000"
"13.7200","11.4351","0.2959","11.4351","28.5877","29.5914","0.0000"
"13.7400","11.4515","0.2964","11.4515","28.6288","29.6361","0.0000"
"13.7600","11.4680","0.2967","11.4680","28.6701","29.6682","0.0000"
"13.7800","11.4847","0.2971","11.4847","28.7117","29.7052","0.0000"
"13.8000","11.5014","0.2974","11.5014","28.7536","29.7398","0.0000"
"13.8200","11.5181","0.2978","11.5181","28.7952","29.7846","0.0000"
"13.8400","11.5349","0.2983","11.5349","28.8371","29.8268","0.0000"
"13.8600","11.5517","0.2987","11.5517","28.8793","29.8676","0.0000"
"13.8800","11.5683","0.2991","11.5683","28.9207","29.9078","0.0000"
"13.9000","11.5848","0.2994","11.5848","28.9620","29.9435","0.0000"
"13.9200","11.6016","0.2998","11.6016","29.0039","29.9820","0.0000"
"13.9400","11.6184","0.3002","11.6184","29.0461","30.0224","0.0000"
"13.9600","11.6351","0.3007","11.6351","29.0877","30.0670","0.0000"
"13.9800","11.6516","0.3011","11.6516","29.1290","30.1113","0.0000"
"14.0000","11.6684","0.3015","11.6684","29.1709","30.1536","0.0000"
"14.0200","11.6850","0.3020","11.6850","29.2126","30.1971","0.0000"
"14.0400","11.7014","0.3024","11.7014","29.2536","30.2366","0.0000"
"14.0600","11.7181","0.3028","11.7181","29.2952","30.2792","0.0000"
"14.0800","11.7350","0.3033","11.7350","29.3374","30.3276","0.0000"
"14.1000","11.7517","0.3038","11.7517","29.3793","30.3758","0.0000"
"14.1200","11.7684","0.3042","11.7684","29.4209","30.4199","0.0000"
"14.1400","11.7850","0.3047","11.7850","29.4625","30.4652","0.0000"
"14.1600","11.8015","0.3052","11.8015","29.5039","30.5163","0.0000"
"14.1800","11.8181","0.3055","11.8181","29.5452","30.5520","0.0000"
"14.2000","11.8347","0.3059","11.8347","29.5868","30.5864","0.0000"
"14.2200","11.8515","0.3063","11.8515","29.6287","30.6288","0.0000"
"14.2400","11.8685","0.3067","11.8685","29.6712","30.6725","0.0000"
"14.2600","11.8851","0.3071","11.8851","29.7128","30.7149","0.0000"
"14.2800","11.9017","0.3075","11.9017","29.7541","30.7534","0.0000"
"14.3000","11.9182","0.3079","11.9182","29.7954","30.7910","0.0000"
"14.3200","11.9347","0.3083","11.9347","29.8368","30.8286","0.0000"
"14.3400","11.9514","0.3086","11.9514","29.8784","30.8636","0.0000"
"14.3600","11.9681","0.3091","11.9681","29.9203","30.9076","0.0000"
"14.3800","11.9849","0.3096","11.9849","29.9622","30.9583","0.0000"
"14.4000","12.0016","0.3101","12.0016","30.0041","31.0060","0.0000"
"14.4200","12.0183","0.3105","12.0183","30.0457","31.0548","0.0000"
"14.4400","12.0348","0.3110","12.0348","30.0870","31.1025","0.0000"
"14.4600","12.0513","0.3115","12.0513","30.1284","31.1517","0.0000"
"14.4800","12.0680","0.3120","12.0680","30.1700","31.2000","0.0000"
"14.5000","12.0846","0.3124","12.0846","30.2116","31.2432","0.0000"
"14.5200","12.1015","0.3129","12.1015","30.2538","31.2869","0.0000"
"14.5400","12.1183","0.3134","12.1183","30.2957","31.3416","0.0000"
"14.5600","12.1349","0.3139","12.1349","30.3373","31.3917","0.0000"
"14.5800","12.1515","0.3144","12.1515","30.3786","31.4396","0.0000"
"14.6000","12.1680","0.3148","12.1680","30.4200","31.4803","0.0000"
"14.6200","12.1846","0.3152","12.1846","30.4616","31.5205","0.0000"
"14.6400","12.2014","0.3156","12.2014","30.5035","31.5631","0.0000"
"14.6600","12.2184","0.3161","12.2184","30.5460","31.6120","0.0000"
"14.6800","12.2352","0.3166","12.2352","30.5879","31.6642","0.0000"
"14.7000","12.2519","0.3171","12.2519","30.6298","31.7113","0.0000"
"14.7200","12.2686","0.3176","12.2686","30.6714","31.7557","0.0000"
"14.7400","12.2851","0.3180","12.2851","30.7127","31.7967","0.0000"
"14.7600","12.3016","0.3183","12.3016","30.7541","31.8326","0.0000"
"14.7800","12.3183","0.3187","12.3183","30.7957","31.8710","0.0000"
"14.8000","12.3350","0.3191","12.3350","30.8376","31.9107","0.0000"
"14.8200","12.3517","0.3196","12.3517","30.8792","31.9557","0.0000"
"14.8400","12.3683","0.3200","12.3683","30.9208","32.0005","0.0000"
"14.8600","12.3849","0.3204","12.3849","30.9621","32.0411","0.0000"
"14.8800","12.4014","0.3208","12.4014","31.0035","32.0783","0.0000"
"14.9000","12.4179","0.3211","12.4179","31.0448","32.1116","0.0000"
"14.9200","12.4346","0.3215","12.4346","31.0864","32.1499","0.0000"
"14.9400","12.4513","0.3219","12.4513","31.1283","32.1900","0.0000"
"14.9600","12.4682","0.3223","12.4682","31.1705","32.2337","0.0000"
"14.9800","12.4851","0.3228","12.4851","31.2127","32.2773","0.0000"
